"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"41","Jerry Stackhouse","PHL","72","2701","452","1091","0.414","93","292","0.318","387","518","0.747","90","175","265","278","76","79","252","179","1384","1060","1.1","0.3"
"42","Lindsey Hunter","DET","80","2138","239","628","0.381","117","289","0.405","84","120","0.7","44","150","194","188","84","18","80","185","679","658","2.35","1.05"
"43","James Robinson","POR","76","1627","229","574","0.399","102","284","0.359","89","135","0.659","44","113","157","150","34","16","111","146","649","504","1.35","0.31"
"43","Trevor Ruffin","PHL","61","1551","263","648","0.406","104","284","0.366","148","182","0.813","21","111","132","269","43","2","149","132","778","656","1.81","0.29"
"45","Anfernee Hardaway","ORL","82","3015","623","1215","0.513","89","283","0.314","445","580","0.767","129","225","354","582","166","41","229","160","1780","1967","2.54","0.73"
"46","Latrell Sprewell","GOS","78","3064","515","1202","0.428","91","282","0.323","352","446","0.789","124","256","380","328","127","45","222","150","1473","1350","1.48","0.57"
"47","Isaiah Rider","MIN","75","2594","560","1206","0.464","102","275","0.371","248","296","0.838","99","210","309","213","48","23","201","204","1470","1168","1.06","0.24"
"48","David Wesley","BOS","82","2104","338","736","0.459","116","272","0.426","217","288","0.753","68","196","264","390","100","11","159","207","1009","1146","2.45","0.63"
"48","Rick Fox","BOS","81","2588","421","928","0.454","99","272","0.364","196","254","0.772","158","292","450","369","113","41","216","290","1137","1329","1.71","0.52"
"50","Greg Anthony","VAN","69","2096","324","781","0.415","90","271","0.332","229","297","0.771","29","145","174","476","116","11","160","137","967","1059","2.98","0.73"
