"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","James Harden","HOU","72","2551","651","1449","0.449","265","722","0.367","624","727","0.858","41","348","389","630","126","50","315","169","2191","2170","2","0.4"
"2","Damian Lillard","POR","73","2670","621","1415","0.439","227","629","0.361","493","538","0.916","62","263","325","481","77","27","206","117","1962","1827","2.34","0.37"
"3","Paul George","OKC","79","2891","576","1340","0.43","244","609","0.401","338","411","0.822","72","375","447","263","161","39","212","233","1734","1595","1.24","0.76"
"4","Eric Gordon","HOU","69","2154","415","970","0.428","218","608","0.359","195","241","0.809","25","145","170","154","44","27","130","116","1243","907","1.19","0.34"
"5","Kemba Walker","CHA","80","2736","588","1363","0.431","231","601","0.384","363","420","0.864","32","216","248","444","91","24","179","98","1770","1566","2.48","0.51"
"6","Kyle Lowry","TOR","78","2510","403","944","0.427","238","596","0.399","223","261","0.854","66","368","434","537","85","19","183","192","1267","1580","2.93","0.46"
"7","Wayne Ellington","MIA","77","2041","285","700","0.407","227","579","0.392","67","78","0.859","23","195","218","79","53","8","52","94","864","744","1.52","1.02"
"8","Donovan Mitchell","UTA","79","2638","595","1362","0.437","187","550","0.34","239","297","0.805","52","244","296","291","118","27","215","213","1616","1308","1.35","0.55"
"8","Robert Covington","PHI","80","2531","345","836","0.413","203","550","0.369","116","136","0.853","55","378","433","156","137","72","126","238","1009","1170","1.24","1.09"
"10","Allen Crabbe","BKN","75","2197","337","827","0.407","201","532","0.378","115","135","0.852","28","296","324","117","47","35","78","168","990","925","1.5","0.6"
"11","Bradley Beal","WAS","82","2977","683","1484","0.46","199","530","0.375","292","369","0.791","61","302","363","373","96","36","214","160","1857","1633","1.74","0.45"
"12","Klay Thompson","GSW","73","2504","575","1177","0.489","229","520","0.44","82","98","0.837","31","246","277","185","55","34","128","117","1461","1266","1.45","0.43"
"13","Lou Williams","LAC","79","2589","582","1337","0.435","186","518","0.359","432","491","0.88","40","158","198","417","85","19","234","106","1782","1453","1.78","0.36"
"14","Stephen Curry","GSW","51","1631","428","864","0.495","212","501","0.423","278","302","0.921","36","225","261","310","80","8","153","114","1346","1392","2.03","0.52"
"15","CJ McCollum","POR","81","2924","667","1505","0.443","189","476","0.397","209","250","0.836","53","268","321","272","77","35","151","168","1732","1407","1.8","0.51"
"16","Carmelo Anthony","OKC","78","2501","472","1168","0.404","169","474","0.357","148","193","0.767","67","386","453","103","47","49","99","197","1261","1073","1.04","0.48"
"17","Joe Ingles","UTA","82","2579","335","718","0.467","204","464","0.44","66","83","0.795","24","320","344","392","90","20","159","178","940","1227","2.47","0.57"
"18","Trevor Ariza","HOU","67","2269","268","651","0.412","170","462","0.368","76","89","0.854","33","261","294","105","98","13","52","132","782","844","2.02","1.89"
"19","JJ Redick","PHI","70","2116","404","879","0.46","193","460","0.42","197","218","0.904","9","169","178","210","35","6","103","123","1198","1028","2.04","0.34"
