"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Ryan Anderson","ORL","61","1964","332","757","0.439","166","422","0.393","150","171","0.877","224","247","471","54","50","26","57","146","980","1078","0.95","0.88"
"2","Brandon Jennings","MIL","66","2331","469","1121","0.418","129","388","0.332","193","239","0.808","49","177","226","365","104","22","146","114","1260","1133","2.5","0.71"
"3","Jason Terry","DAL","63","2000","357","830","0.43","138","365","0.378","98","111","0.883","16","133","149","226","73","11","127","69","950","796","1.78","0.58"
"4","Kevin Durant","OKC","66","2546","643","1297","0.496","133","344","0.387","431","501","0.86","40","487","527","231","88","77","248","133","1850","1801","0.93","0.36"
"5","Deron Williams","NJN","55","1999","391","961","0.407","115","342","0.336","257","305","0.843","23","160","183","481","67","20","219","121","1154","1068","2.2","0.31"
"6","Wesley Matthews","POR","66","2228","314","763","0.412","129","337","0.383","147","171","0.86","56","168","224","113","96","15","73","148","904","806","1.55","1.32"
"7","Randy Foye","LAC","65","1682","256","644","0.398","127","329","0.386","73","85","0.859","25","113","138","146","46","24","73","130","712","593","2","0.63"
"8","Danny Granger","IND","62","2062","391","941","0.416","123","323","0.381","254","291","0.873","79","228","307","109","62","40","110","144","1159","980","0.99","0.56"
"9","Joe Johnson","ATL","60","2127","423","931","0.454","125","322","0.388","158","186","0.849","53","168","221","232","48","13","116","75","1129","991","2","0.41"
"10","Marcus Thornton","SAC","51","1780","352","803","0.438","107","310","0.345","141","163","0.865","84","104","188","98","71","12","84","111","952","764","1.17","0.85"
"11","Al Harrington","DEN","64","1761","345","773","0.446","101","303","0.333","119","176","0.676","72","318","390","88","58","12","112","181","910","861","0.79","0.52"
"12","Dorell Wright","GSW","61","1650","222","526","0.422","105","292","0.36","80","98","0.816","60","218","278","94","58","26","51","97","629","712","1.84","1.14"
"12","James Harden","OKC","62","1946","309","629","0.491","114","292","0.39","312","369","0.846","30","222","252","229","62","15","137","150","1044","1088","1.67","0.45"
"14","Kobe Bryant","LAL","58","2232","574","1336","0.43","87","287","0.303","381","451","0.845","66","247","313","264","69","18","204","105","1616","1244","1.29","0.34"
"15","Anthony Morrow","NJN","62","1636","272","658","0.413","106","286","0.371","97","104","0.933","31","96","127","61","46","9","70","86","747","527","0.87","0.66"
"16","Marco Belinelli","NOH","66","1966","286","686","0.417","107","284","0.377","101","129","0.783","19","153","172","101","48","5","69","115","780","609","1.46","0.7"
"17","Kevin Love","MIN","55","2145","474","1059","0.448","105","282","0.372","379","460","0.824","226","508","734","111","47","28","128","152","1432","1558","0.87","0.37"
"17","Nick Young","LAC","62","1729","316","784","0.403","103","282","0.365","144","169","0.852","31","102","133","56","44","17","83","141","879","553","0.68","0.53"
"17","Steve Novak","NYK","54","1020","161","337","0.478","133","282","0.472","22","26","0.846","9","95","104","12","16","9","21","59","477","417","0.57","0.76"
