"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"36","George McCloud","IND","78","1500","216","525","0.411","58","181","0.32","75","102","0.735","60","145","205","192","53","11","107","165","565","583","1.79","0.5"
"37","Lloyd Daniels","SAN","77","1573","285","644","0.443","59","177","0.333","72","99","0.727","86","130","216","148","38","30","102","144","701","645","1.45","0.37"
"38","Dana Barros","SEA","69","1243","214","474","0.451","64","169","0.379","49","59","0.831","18","89","107","151","63","3","58","78","541","537","2.6","1.09"
"39","Drazen Petrovic","NJN","70","2660","587","1134","0.518","75","167","0.449","315","362","0.87","42","148","190","247","94","13","204","237","1564","1310","1.21","0.46"
"40","Jim Les","SAC","73","881","110","259","0.425","66","154","0.429","42","50","0.84","20","69","89","169","40","7","48","81","328","428","3.52","0.83"
"40","Morlon Wiley","DAL","58","995","96","254","0.378","54","154","0.351","17","26","0.654","29","62","91","181","65","3","80","127","263","356","2.26","0.81"
"42","Mike Iuzzolino","DAL","70","1769","221","478","0.462","54","144","0.375","114","149","0.765","31","109","140","328","49","6","129","101","610","712","2.54","0.38"
"43","Paul Graham","ATL","80","1508","256","560","0.457","42","141","0.298","96","131","0.733","61","129","190","164","86","6","120","185","650","637","1.37","0.72"
"44","B.J. Armstrong","CHI","82","2492","408","818","0.499","63","139","0.453","130","151","0.861","27","122","149","330","66","6","83","169","1009","1046","3.98","0.8"
"44","Kevin Gamble","BOS","82","2541","459","906","0.507","52","139","0.374","123","149","0.826","46","200","246","226","86","37","81","185","1093","1134","2.79","1.06"
"46","Bimbo Coles","MIA","81","2232","318","686","0.464","42","137","0.307","177","220","0.805","58","108","166","373","80","11","108","199","855","966","3.45","0.74"
"47","Byron Scott","LAL","58","1677","296","659","0.449","44","135","0.326","156","184","0.848","27","107","134","157","55","13","70","98","792","690","2.24","0.79"
"47","Spud Webb","SAC","69","2335","342","789","0.433","37","135","0.274","279","328","0.851","44","149","193","481","104","6","194","177","1000","1094","2.48","0.54"
"47","Tom Gugliotta","WAS","81","2795","484","1135","0.426","38","135","0.281","181","281","0.644","219","562","781","306","134","35","230","195","1187","1462","1.33","0.58"
"50","Chris Mullin","GOS","46","1902","474","930","0.51","60","133","0.451","183","226","0.81","42","190","232","166","68","41","139","76","1191","1060","1.19","0.49"
