"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"23","George McCloud","DEN","78","2118","266","638","0.417","107","283","0.378","148","181","0.818","72","213","285","246","48","26","134","180","787","853","1.84","0.36"
"24","Tyrone Nesby","LAC","73","2317","364","915","0.398","94","281","0.335","151","191","0.791","82","193","275","121","75","31","102","205","973","782","1.19","0.74"
"25","Paul Pierce","BOS","73","2583","486","1099","0.442","96","280","0.343","359","450","0.798","83","313","396","221","152","62","178","237","1427","1376","1.24","0.85"
"26","Jamal Mashburn","MIA","76","2828","515","1158","0.445","112","278","0.403","186","239","0.778","64","317","381","298","79","14","180","215","1328","1224","1.66","0.44"
"27","Doug Christie","TOR","73","2264","311","764","0.407","99","275","0.36","182","216","0.843","63","222","285","321","102","43","144","167","903","1023","2.23","0.71"
"28","Bryon Russell","UTA","82","2900","408","914","0.446","106","268","0.396","237","316","0.75","99","328","427","158","128","23","101","255","1159","1209","1.56","1.27"
"29","Peja Stojakovic","SAC","74","1749","321","717","0.448","100","267","0.375","135","153","0.882","74","202","276","106","52","7","88","97","877","816","1.21","0.59"
"30","Charlie Ward","NYK","72","1986","189","447","0.423","102","264","0.386","48","58","0.828","22","206","228","300","95","16","102","176","528","797","2.94","0.93"
"31","Scottie Pippen","POR","82","2749","388","860","0.451","86","263","0.327","160","223","0.717","114","399","513","406","117","41","208","208","1022","1356","1.95","0.56"
"31","Tracy Murray","WAS","80","1831","290","670","0.433","113","263","0.43","120","141","0.851","63","208","271","72","45","24","84","185","813","740","0.86","0.54"
"33","Rodney Rogers","PHX","82","2286","428","881","0.486","115","262","0.439","159","249","0.639","138","309","447","170","94","47","163","290","1130","1182","1.04","0.58"
"34","Allen Iverson","PHI","70","2853","729","1733","0.421","89","261","0.341","442","620","0.713","71","196","267","328","144","5","230","162","1989","1321","1.43","0.63"
"34","Walt Williams","HOU","76","1859","312","681","0.458","102","261","0.391","101","123","0.821","69","237","306","157","49","44","113","190","827","879","1.39","0.43"
"36","Tim Hardaway","MIA","52","1672","246","638","0.386","94","256","0.367","110","133","0.827","25","125","150","385","49","4","119","112","696","750","3.24","0.41"
"37","Anthony Peeler","MIN","82","2073","316","725","0.436","85","255","0.333","87","109","0.798","58","174","232","195","62","10","85","171","804","787","2.29","0.73"
"37","Chris Whitney","WAS","82","1627","217","521","0.417","96","255","0.376","112","132","0.848","20","114","134","313","55","5","107","166","642","718","2.93","0.51"
"39","Wesley Person","CLE","79","2056","280","654","0.428","106","250","0.424","61","77","0.792","44","223","267","146","40","19","60","119","727","749","2.43","0.67"
"40","David Wesley","CHH","82","2760","407","955","0.426","88","248","0.355","214","275","0.778","39","186","225","463","109","11","159","186","1116","1156","2.91","0.69"
"41","Michael Finley","DAL","82","3464","748","1636","0.457","99","247","0.401","260","317","0.82","122","396","518","438","109","32","196","171","1855","1811","2.24","0.56"
"42","Allan Houston","NYK","82","3169","614","1271","0.483","106","243","0.436","280","334","0.838","38","233","271","224","65","14","186","219","1614","1291","1.2","0.35"
"42","Eric Piatkowski","LAC","75","1712","238","573","0.415","93","243","0.383","85","100","0.85","74","148","222","81","44","13","57","140","654","607","1.42","0.77"
"44","Dell Curry","TOR","67","1095","194","454","0.427","95","242","0.393","24","32","0.75","11","89","100","89","32","9","40","66","507","429","2.23","0.8"
"44","Terry Mills","DET","82","1842","214","488","0.439","95","242","0.393","25","34","0.735","50","340","390","85","38","24","46","242","548","756","1.85","0.83"
"46","Mitch Richmond","WAS","74","2397","447","1049","0.426","93","241","0.386","298","340","0.876","37","176","213","185","110","13","154","191","1285","1008","1.2","0.71"
"46","Steven Smith","POR","82","2689","420","900","0.467","96","241","0.398","289","340","0.85","123","190","313","209","71","31","117","214","1225","1201","1.79","0.61"
"48","Kerry Kittles","NJN","62","1896","305","698","0.437","96","240","0.4","101","127","0.795","46","179","225","142","79","19","56","120","807","797","2.54","1.41"
"49","Glenn Robinson","MIL","81","2909","690","1461","0.472","86","237","0.363","227","283","0.802","107","378","485","193","78","41","223","212","1693","1440","0.87","0.35"
"50","Vince Carter","TOR","82","3126","788","1696","0.465","95","236","0.403","436","551","0.791","150","326","476","322","110","92","178","263","2107","1906","1.81","0.62"
