"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"12","Leandro Barbosa","PHX","82","2421","472","1021","0.462","164","422","0.389","175","213","0.822","40","191","231","216","75","18","117","195","1283","1119","1.85","0.64"
"13","Hedo Turkoglu","ORL","82","3026","556","1219","0.456","166","415","0.4","324","391","0.829","83","388","471","409","74","25","246","244","1602","1605","1.66","0.3"
"13","Kobe Bryant","LAL","82","3192","775","1690","0.459","150","415","0.361","623","742","0.84","94","423","517","441","151","40","257","227","2323","2181","1.72","0.59"
"15","DeShawn Stevenson","WAS","82","2564","301","780","0.386","158","413","0.383","157","197","0.797","37","198","235","252","65","15","102","110","917","863","2.47","0.64"
"16","Keith Bogans","ORL","82","2198","241","588","0.41","148","409","0.362","81","110","0.736","42","224","266","104","59","10","53","164","711","721","1.96","1.11"
"17","Al Harrington","GSW","81","2190","401","923","0.434","153","408","0.375","147","190","0.774","107","332","439","132","74","16","90","266","1102","1108","1.47","0.82"
"18","Rafer Alston","HOU","74","2526","364","924","0.394","143","407","0.351","98","137","0.715","28","232","260","392","98","18","160","139","969","978","2.45","0.61"
"19","JR Smith","DEN","74","1421","311","674","0.461","157","390","0.403","128","178","0.719","43","109","152","128","62","12","112","144","907","736","1.14","0.55"
"20","Manu Ginobili","SAS","74","2299","453","984","0.46","156","389","0.401","380","442","0.86","63","291","354","332","109","33","200","173","1442","1477","1.66","0.55"
"20","Mike Dunleavy","IND","82","2953","532","1117","0.476","165","389","0.424","336","403","0.834","59","365","424","288","86","31","190","208","1565","1552","1.52","0.45"
"22","Rudy Gay","MEM","81","3000","625","1355","0.461","134","387","0.346","248","316","0.785","140","359","499","158","111","79","190","230","1632","1491","0.83","0.58"
"23","Steve Nash","PHX","81","2780","485","962","0.504","179","381","0.47","222","245","0.906","28","254","282","898","53","5","295","113","1371","1814","3.04","0.18"
"24","Shane Battier","HOU","80","2907","265","619","0.428","139","369","0.377","75","101","0.743","131","276","407","155","77","90","78","196","744","1015","1.99","0.99"
"25","Paul Pierce","BOS","80","2874","509","1098","0.464","143","365","0.392","409","485","0.843","53","358","411","363","101","36","221","200","1570","1595","1.64","0.46"
"26","Jason Terry","DAL","82","2579","471","1008","0.467","136","363","0.375","191","223","0.857","30","178","208","264","88","18","92","170","1269","1186","2.87","0.96"
"27","LeBron James","CLE","75","3027","794","1642","0.484","113","359","0.315","549","771","0.712","133","459","592","539","138","81","255","165","2250","2275","2.11","0.54"
"27","Michael Redd","MIL","72","2702","550","1243","0.442","130","359","0.362","402","490","0.82","85","224","309","247","65","13","181","120","1632","1304","1.37","0.36"
"27","Mike Miller","MEM","70","2474","414","824","0.502","155","359","0.432","164","212","0.774","51","416","467","240","35","16","182","145","1147","1265","1.32","0.19"
"30","Michael Finley","SAS","82","2204","315","761","0.414","132","357","0.37","64","80","0.8","27","227","254","114","29","10","56","93","826","715","2.04","0.52"
"31","Antawn Jamison","WAS","79","3061","618","1417","0.436","120","354","0.339","333","438","0.76","215","591","806","120","106","34","113","195","1689","1738","1.06","0.94"
"32","Rashad McCants","MIN","75","2020","428","944","0.453","142","349","0.407","116","155","0.748","50","156","206","162","66","18","172","234","1114","839","0.94","0.38"
"33","Andres Nocioni","CHI","82","2021","379","877","0.432","126","346","0.364","196","243","0.807","48","294","342","95","25","43","133","245","1080","907","0.71","0.19"
"33","Ben Gordon","CHI","72","2291","464","1069","0.434","142","346","0.41","266","293","0.908","40","181","221","213","55","8","150","171","1336","1051","1.42","0.37"
"35","Chauncey Billups","DET","78","2522","393","877","0.448","137","342","0.401","401","437","0.918","42","170","212","529","101","17","160","130","1324","1503","3.31","0.63"
"36","Ricky Davis","MIA","82","2963","420","971","0.433","135","333","0.405","155","197","0.787","55","298","353","276","87","14","191","187","1130","1076","1.45","0.46"
"37","Roger Mason Jr.","WAS","80","1708","266","600","0.443","130","327","0.398","62","71","0.873","17","113","130","134","40","18","69","140","724","634","1.94","0.58"
"38","Martell Webster","POR","75","2132","277","656","0.422","123","317","0.388","122","166","0.735","54","242","296","90","42","28","83","159","799","749","1.08","0.51"
"39","Rasheed Wallace","DET","77","2346","376","870","0.432","112","315","0.356","115","150","0.767","84","427","511","137","91","129","86","213","979","1232","1.59","1.06"
"40","Carlos Delfino","TOR","82","1928","251","632","0.397","120","314","0.382","116","156","0.744","66","293","359","145","69","11","75","177","738","826","1.93","0.92"
"41","Jason Kidd","DAL","80","2906","305","793","0.385","119","312","0.381","135","165","0.818","94","506","600","806","136","26","266","165","864","1648","3.03","0.51"
"42","Andre Iguodala","PHI","82","3242","582","1277","0.456","101","307","0.329","365","506","0.721","85","361","446","391","171","49","214","187","1630","1637","1.83","0.8"
"42","Jordan Farmar","LAL","82","1690","291","631","0.461","114","307","0.371","53","78","0.679","39","144","183","225","77","5","108","105","749","766","2.08","0.71"
"44","Anthony Parker","TOR","82","2634","395","829","0.476","133","304","0.438","102","125","0.816","50","284","334","183","79","17","87","157","1025","1094","2.1","0.91"
"45","Eddie House","BOS","78","1480","217","531","0.409","117","298","0.393","33","36","0.917","19","148","167","152","59","10","76","114","584","579","2","0.78"
"45","Steve Blake","POR","81","2424","261","640","0.408","121","298","0.406","49","64","0.766","31","164","195","413","55","4","113","133","692","852","3.66","0.49"
"47","Kyle Korver","UTA","75","1733","255","575","0.443","111","296","0.375","119","130","0.915","21","151","172","101","42","29","75","192","740","678","1.35","0.56"
"48","Tracy McGrady","HOU","66","2440","548","1307","0.419","86","295","0.292","245","358","0.684","42","297","339","387","68","30","160","91","1427","1219","2.42","0.43"
"49","Mehmet Okur","UTA","72","2390","374","841","0.445","114","294","0.388","185","230","0.804","132","424","556","145","55","29","104","236","1047","1216","1.39","0.53"
"50","Nate Robinson","NYK","72","1883","331","782","0.423","97","292","0.332","154","196","0.786","51","171","222","212","60","1","103","186","913","812","2.06","0.58"
