"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Antoine Walker","BOS","78","3235","603","1554","0.388","188","582","0.323","176","286","0.615","99","464","563","373","116","31","260","221","1570","1332","1.44","0.45"
"2","Ray Allen","SEA","76","2880","598","1363","0.439","201","533","0.377","316","345","0.916","94","287","381","334","103","14","198","220","1713","1553","1.69","0.52"
"3","Allan Houston","NYK","82","3108","652","1465","0.445","178","450","0.396","363","395","0.919","26","205","231","220","54","7","178","191","1845","1334","1.24","0.3"
"4","Tracy McGrady","ORL","75","2954","829","1813","0.457","173","448","0.386","576","726","0.793","121","367","488","411","124","59","195","156","2407","2160","2.11","0.64"
"5","Jason Terry","ATL","81","3081","488","1141","0.428","160","431","0.371","259","292","0.887","37","242","279","600","126","14","249","175","1395","1479","2.41","0.51"
"6","Michael Redd","MIL","82","2316","455","971","0.469","182","416","0.438","149","185","0.805","98","273","371","117","100","13","74","143","1241","1216","1.58","1.35"
"7","Pat Garrity","ORL","81","2584","312","744","0.419","161","407","0.396","83","100","0.83","72","234","306","121","62","20","77","255","868","851","1.57","0.81"
"8","Peja Stojakovic","SAC","72","2450","497","1034","0.481","155","406","0.382","231","264","0.875","61","336","397","141","72","5","101","143","1380","1324","1.4","0.71"
"9","Jason Williams","MEM","76","2407","333","859","0.388","143","404","0.354","110","131","0.84","25","187","212","631","91","10","168","130","919","1148","3.76","0.54"
"10","Paul Pierce","BOS","79","3096","663","1592","0.416","118","391","0.302","604","753","0.802","106","472","578","349","139","62","288","227","2048","1810","1.21","0.48"
"11","Dirk Nowitzki","DAL","80","3117","690","1489","0.463","148","390","0.379","483","548","0.881","81","710","791","239","111","82","152","206","2011","2218","1.57","0.73"
"12","Chauncey Billups","DET","74","2327","366","870","0.421","149","380","0.392","318","362","0.878","38","235","273","287","63","15","134","136","1199","1155","2.14","0.47"
"13","Jason Kidd","NJN","80","2989","515","1244","0.414","126","370","0.341","339","403","0.841","110","394","504","711","179","25","296","127","1495","1825","2.4","0.61"
"14","Shawn Marion","PHX","81","3373","662","1466","0.452","141","364","0.387","251","295","0.851","199","574","773","198","185","95","157","208","1716","1962","1.26","1.18"
"15","Latrell Sprewell","NYK","74","2859","454","1127","0.403","134","360","0.372","173","218","0.794","45","240","285","332","102","22","172","134","1215","1066","1.93","0.59"
"16","Jalen Rose","CHI","82","3351","642","1583","0.406","133","359","0.37","399","467","0.854","68","283","351","395","72","23","285","271","1816","1363","1.39","0.25"
"17","Morris Peterson","TOR","82","2949","421","1073","0.392","116","344","0.337","195","247","0.789","97","266","363","188","88","32","128","232","1153","992","1.47","0.69"
"18","Howard Eisley","NYK","82","2243","262","628","0.417","131","337","0.389","89","105","0.848","24","162","186","444","71","9","149","222","744","923","2.98","0.48"
"19","Jason Richardson","GSW","82","2698","476","1161","0.41","123","334","0.368","207","271","0.764","111","267","378","247","90","23","179","201","1282","1092","1.38","0.5"
"20","Derek Anderson","POR","76","2556","355","832","0.427","116","331","0.35","231","269","0.859","53","211","264","325","90","16","128","141","1057","1109","2.54","0.7"
"21","Kobe Bryant","LAL","82","3401","868","1924","0.451","124","324","0.383","601","713","0.843","106","458","564","481","181","67","288","218","2461","2298","1.67","0.63"
"22","Michael Finley","DAL","69","2642","507","1193","0.425","119","322","0.37","198","230","0.861","107","295","402","205","76","21","114","105","1331","1203","1.8","0.67"
"23","Cuttino Mobley","HOU","73","3044","463","1067","0.434","112","318","0.352","242","282","0.858","70","233","303","208","95","36","166","185","1280","1112","1.25","0.57"
"23","Reggie Miller","IND","70","2117","281","637","0.441","113","318","0.355","207","230","0.9","21","151","172","170","62","4","66","89","882","845","2.58","0.94"
"25","David Wesley","NOH","73","2710","449","1037","0.433","134","316","0.424","185","237","0.781","38","137","175","251","109","9","132","173","1217","989","1.9","0.83"
"26","Jumaine Jones","CLE","80","2204","308","710","0.434","111","314","0.354","57","83","0.687","106","299","405","112","67","22","107","176","784","855","1.05","0.63"
