"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Stephen Curry","GSW","78","2983","626","1388","0.451","272","600","0.453","262","291","0.9","59","255","314","539","126","12","240","198","1786","1746","2.25","0.53"
"2","Ryan Anderson","NOH","81","2503","472","1115","0.423","213","557","0.382","152","180","0.844","191","328","519","97","42","31","97","179","1309","1230","1","0.43"
"3","Klay Thompson","GSW","82","2936","508","1205","0.422","211","526","0.401","132","157","0.841","32","274","306","183","86","45","157","237","1359","1100","1.17","0.55"
"4","Damian Lillard","POR","82","3167","553","1288","0.429","185","503","0.368","271","321","0.844","42","215","257","531","74","19","243","172","1562","1415","2.19","0.31"
"5","James Harden","HOU","78","2985","585","1337","0.438","179","486","0.368","674","792","0.851","62","317","379","455","142","38","295","178","2023","1872","1.54","0.48"
"6","Paul George","IND","79","2972","493","1176","0.419","170","469","0.362","221","274","0.807","88","515","603","327","143","51","233","227","1377","1532","1.4","0.61"
"7","Brandon Jennings","MIL","80","2897","497","1247","0.399","173","461","0.375","230","281","0.819","59","187","246","521","125","10","203","155","1397","1295","2.57","0.62"
"8","JJ Redick","MIL","78","2379","382","880","0.434","165","451","0.366","171","190","0.9","17","154","171","296","38","9","138","117","1100","959","2.15","0.28"
"9","Deron Williams","BKN","78","2842","495","1124","0.44","169","447","0.378","317","369","0.859","29","203","232","604","75","30","218","194","1476","1518","2.77","0.34"
"10","Nicolas Batum","POR","73","2807","352","833","0.423","165","444","0.372","178","210","0.848","97","315","412","360","91","83","190","139","1047","1290","1.9","0.48"
"11","JR Smith","NYK","80","2678","527","1249","0.422","155","436","0.356","237","311","0.762","64","361","425","218","100","24","134","226","1446","1283","1.63","0.75"
"12","Randy Foye","UTA","82","2249","293","738","0.397","178","434","0.41","118","144","0.819","17","110","127","167","66","27","92","190","882","706","1.82","0.72"
"13","Wesley Matthews","POR","69","2403","352","808","0.436","169","425","0.398","149","187","0.797","35","156","191","174","90","18","109","172","1022","892","1.6","0.83"
"14","Carlos Delfino","HOU","67","1689","251","620","0.405","158","421","0.375","48","56","0.857","18","202","220","135","68","9","72","114","708","691","1.88","0.94"
"15","Carmelo Anthony","NYK","67","2482","669","1489","0.449","157","414","0.379","425","512","0.83","134","326","460","171","52","32","175","205","1920","1553","0.98","0.3"
"15","Kyle Korver","ATL","74","2259","277","601","0.461","189","414","0.457","67","78","0.859","23","270","293","146","70","37","70","170","810","951","2.09","1"
"17","Danny Green","SAS","80","2201","297","663","0.448","177","413","0.429","67","79","0.848","36","208","244","141","92","54","94","124","838","897","1.5","0.98"
"18","Metta World Peace","LAL","75","2530","332","824","0.403","141","412","0.342","124","169","0.734","101","271","372","112","122","42","98","198","929","942","1.14","1.25"
"19","Kobe Bryant","LAL","78","3013","738","1595","0.463","132","407","0.324","525","626","0.839","66","367","433","469","106","25","287","173","2133","1921","1.63","0.37"
"20","Vince Carter","DAL","81","2093","372","855","0.435","162","399","0.406","182","223","0.816","58","276","334","194","74","44","106","226","1088","1104","1.83","0.7"
"21","Jamal Crawford","LAC","76","2230","445","1016","0.438","149","396","0.376","216","248","0.871","22","106","128","193","79","13","146","71","1255","919","1.32","0.54"
