"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Baron Davis","NOH","67","2685","554","1402","0.395","187","582","0.321","237","352","0.673","66","221","287","501","158","27","215","178","1532","1327","2.33","0.74"
"2","Peja Stojakovic","SAC","81","3265","665","1386","0.48","240","554","0.433","394","425","0.927","91","417","508","173","108","14","153","159","1964","1862","1.13","0.71"
"3","Jamal Crawford","CHI","80","2811","509","1318","0.386","165","521","0.317","200","240","0.833","46","237","283","405","111","29","193","161","1383","1169","2.1","0.58"
"4","Tracy McGrady","ORL","67","2675","653","1566","0.417","174","513","0.339","398","500","0.796","95","307","402","370","93","42","179","129","1878","1591","2.07","0.52"
"5","Eddie Jones","MIA","81","3000","473","1156","0.409","177","479","0.37","278","333","0.835","38","270","308","258","92","34","129","226","1401","1226","2","0.71"
"6","Rafer Alston","MIA","82","2581","287","764","0.376","161","434","0.371","103","134","0.769","26","200","226","372","114","18","128","212","838","932","2.91","0.89"
"7","Darrell Armstrong","NOH","79","2247","291","736","0.395","135","429","0.315","123","144","0.854","63","163","226","311","133","16","155","148","840","905","2.01","0.86"
"8","Damon Stoudamire","POR","82","3117","408","1018","0.401","156","427","0.365","127","145","0.876","52","256","308","500","99","9","180","173","1099","1207","2.78","0.55"
"8","Stephen Jackson","ATL","80","2940","536","1261","0.425","145","427","0.34","233","297","0.785","97","273","370","244","142","20","223","216","1450","1214","1.09","0.64"
"10","Jason Terry","ATL","81","3015","499","1196","0.417","146","421","0.347","215","260","0.827","49","287","336","437","124","16","229","192","1359","1301","1.91","0.54"
"11","Cuttino Mobley","HOU","80","3230","460","1081","0.426","164","420","0.39","176","217","0.811","40","322","362","258","107","33","180","179","1260","1178","1.43","0.59"
"12","Jim Jackson","HOU","80","3120","382","900","0.424","162","405","0.4","107","127","0.843","52","435","487","226","86","23","175","227","1033","1142","1.29","0.49"
"13","Rashard Lewis","SEA","80","2933","535","1229","0.435","145","386","0.376","206","270","0.763","133","385","518","175","99","54","135","233","1421","1374","1.3","0.73"
"14","Paul Pierce","BOS","80","3101","602","1497","0.402","115","384","0.299","517","631","0.819","69","453","522","410","131","52","303","234","1836","1639","1.35","0.43"
"15","Mike Bibby","SAC","82","2980","527","1170","0.45","148","378","0.392","304","373","0.815","67","210","277","444","112","18","175","146","1506","1470","2.54","0.64"
"15","Ray Allen","SEA","56","2152","447","1017","0.44","148","378","0.392","245","271","0.904","69","217","286","268","71","11","156","132","1287","1171","1.72","0.46"
"17","Vladimir Radmanovic","SEA","77","2321","345","812","0.425","140","377","0.371","95","127","0.748","104","302","406","142","80","42","109","187","925","987","1.3","0.73"
"18","Michael Finley","DAL","72","2778","514","1159","0.443","150","370","0.405","164","193","0.85","78","247","325","212","84","39","83","118","1342","1245","2.55","1.01"
"19","Kirk Hinrich","CHI","76","2709","318","823","0.386","144","369","0.39","135","168","0.804","42","217","259","517","101","21","204","276","915","1071","2.53","0.5"
"20","Walter McCarty","BOS","77","1900","203","523","0.388","137","366","0.374","62","82","0.756","28","211","239","124","72","22","91","179","605","631","1.36","0.79"
"21","Jason Williams","MEM","72","2117","290","713","0.407","120","364","0.33","82","98","0.837","25","122","147","492","92","5","136","97","782","943","3.62","0.68"
"22","Michael Redd","MIL","82","3021","633","1439","0.44","127","363","0.35","383","441","0.868","118","289","407","185","81","6","116","152","1776","1475","1.6","0.7"
"23","Quentin Richardson","LAC","65","2338","425","1068","0.398","120","341","0.352","151","204","0.74","146","268","414","139","67","19","141","130","1121","923","0.99","0.48"
"24","Morris Peterson","TOR","82","2150","238","587","0.405","126","340","0.371","76","94","0.809","35","226","261","113","88","14","69","206","678","718","1.64","1.28"
"25","Chauncey Billups","DET","78","2758","392","996","0.394","130","335","0.388","404","460","0.878","35","241","276","446","84","8","189","177","1318","1283","2.36","0.44"
"26","Reggie Miller","IND","80","2254","260","594","0.438","134","334","0.401","146","165","0.885","18","170","188","249","65","11","68","96","800","892","3.66","0.96"
"27","Gilbert Arenas","WAS","55","2065","358","914","0.392","125","333","0.375","237","317","0.748","55","199","254","275","103","12","226","176","1078","860","1.22","0.46"
"28","Donyell Marshall","TOR","82","2988","470","1020","0.461","131","325","0.403","134","182","0.736","210","598","808","122","93","124","117","247","1205","1637","1.04","0.8"
"29","Clifford Robinson","GSW","82","2846","366","945","0.387","112","314","0.357","123","173","0.711","54","268","322","271","68","73","173","237","967","899","1.57","0.39"
"30","Antoine Walker","DAL","82","2840","483","1129","0.428","82","305","0.269","103","186","0.554","198","486","684","369","65","65","202","212","1151","1403","1.83","0.32"
"31","Latrell Sprewell","MIN","82","3098","518","1266","0.409","99","299","0.331","240","295","0.814","56","254","310","286","88","21","158","101","1375","1119","1.81","0.56"
"32","Jason Kidd","NJN","67","2453","368","959","0.384","94","293","0.321","206","249","0.827","85","343","428","618","122","14","214","110","1036","1370","2.89","0.57"
"33","Dirk Nowitzki","DAL","77","2914","605","1310","0.462","99","290","0.341","371","423","0.877","90","580","670","207","92","104","135","216","1680","1861","1.53","0.68"
"33","James Posey","MEM","82","2448","368","770","0.478","112","290","0.386","278","335","0.83","92","311","403","122","137","40","112","248","1126","1257","1.09","1.22"
"35","Voshon Lenard","DEN","73","2236","394","933","0.422","106","289","0.367","144","182","0.791","46","154","200","151","61","12","101","177","1038","784","1.5","0.6"
"36","David Wesley","NOH","61","2001","311","800","0.389","92","285","0.323","137","182","0.753","28","106","134","175","71","14","100","147","851","611","1.75","0.71"
"37","Mike James","DET","81","2197","272","657","0.414","106","281","0.377","103","127","0.811","28","206","234","339","96","3","124","156","753","892","2.73","0.77"
"38","Kerry Kittles","NJN","82","2842","434","959","0.453","97","276","0.351","107","136","0.787","56","271","327","206","125","40","95","144","1072","1121","2.17","1.32"
"39","Stephon Marbury","NYK","81","3253","598","1386","0.431","87","274","0.318","356","436","0.817","58","205","263","719","129","9","249","172","1639","1642","2.89","0.52"
"40","Damon Jones","MIL","82","2016","210","524","0.401","98","273","0.359","55","72","0.764","15","155","170","478","30","4","103","92","573","821","4.64","0.29"
"40","Jason Richardson","GSW","78","2938","563","1284","0.438","77","273","0.282","258","377","0.684","124","400","524","226","86","41","196","182","1461","1302","1.15","0.44"
"42","Joe Johnson","PHX","82","3331","555","1291","0.43","83","272","0.305","174","232","0.75","80","305","385","362","93","26","199","177","1367","1240","1.82","0.47"
"43","Shawn Marion","PHX","79","3217","590","1341","0.44","90","265","0.34","228","268","0.851","212","525","737","214","167","104","156","203","1498","1773","1.37","1.07"
"44","Derek Anderson","POR","51","1809","230","612","0.376","79","259","0.305","155","188","0.824","26","156","182","228","66","3","90","79","694","668","2.53","0.73"
"45","Steve Nash","DAL","78","2613","397","845","0.47","104","257","0.405","230","251","0.916","59","173","232","687","67","8","209","139","1128","1444","3.29","0.32"
"46","Mike Dunleavy","GSW","75","2337","323","720","0.449","94","254","0.37","137","185","0.741","87","355","442","220","68","13","143","169","877","1032","1.54","0.48"
"47","Brent Barry","SEA","59","1801","215","427","0.504","114","252","0.452","91","110","0.827","21","183","204","342","85","16","139","121","635","912","2.46","0.61"
"48","Steve Francis","HOU","79","3195","450","1117","0.403","73","250","0.292","337","435","0.775","116","317","433","493","139","35","294","257","1310","1351","1.68","0.47"
"49","Rasheed Wallace","DET","68","2392","425","974","0.436","82","248","0.331","156","212","0.736","102","357","459","156","61","122","119","190","1088","1162","1.31","0.51"
"50","Manu Ginobili","SAS","77","2258","330","789","0.418","88","245","0.359","239","298","0.802","86","258","344","291","136","16","161","181","987","1095","1.81","0.85"
