"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"20","Doug Christie","TOR","78","2939","458","1071","0.428","100","307","0.326","271","327","0.829","94","310","404","282","190","57","228","198","1287","1323","1.24","0.83"
"21","Damon Stoudamire","POR","71","2839","448","1091","0.411","91","304","0.299","238","287","0.829","87","211","298","580","113","7","223","150","1225","1308","2.6","0.51"
"21","Stephon Marbury","MIN","82","3112","513","1237","0.415","95","304","0.313","329","450","0.731","58","172","230","704","104","7","256","222","1450","1394","2.75","0.41"
"23","Hersey Hawkins","SEA","82","2597","280","636","0.44","125","301","0.415","177","204","0.868","71","263","334","221","148","17","102","153","862","1097","2.17","1.45"
"24","Glen Rice","CHH","82","3295","634","1386","0.457","130","300","0.433","428","504","0.849","89","264","353","182","77","22","182","200","1826","1450","1","0.42"
"25","Jaren Jackson","SAS","82","2226","258","654","0.394","112","297","0.377","94","118","0.797","55","155","210","156","60","8","104","222","722","632","1.5","0.58"
"26","Dan Majerle","MIA","72","1928","184","439","0.419","111","295","0.376","40","51","0.784","48","220","268","157","68","15","65","139","519","696","2.42","1.05"
"27","Darrick Martin","LAC","82","2299","275","730","0.377","107","293","0.365","184","217","0.848","19","145","164","331","82","10","154","198","841","786","2.15","0.53"
"28","Antoine Walker","BOS","82","3268","722","1705","0.423","91","292","0.312","305","473","0.645","270","566","836","273","142","60","292","262","1840","1708","0.94","0.49"
"29","Chuck Person","SAS","61","1455","143","398","0.359","95","276","0.344","28","37","0.757","17","187","204","86","29","10","67","121","409","407","1.28","0.43"
"29","Steven Smith","ATL","73","2857","489","1101","0.444","97","276","0.351","389","455","0.855","133","176","309","292","75","29","176","219","1464","1315","1.66","0.43"
"31","Dale Ellis","SEA","79","1939","348","700","0.497","127","274","0.464","111","142","0.782","51","133","184","89","60","5","74","128","934","815","1.2","0.81"
"32","Dee Brown","TOR","72","1719","246","562","0.438","108","271","0.399","58","71","0.817","24","128","152","154","82","23","73","123","658","667","2.11","1.12"
"33","Sam Mack","VAN","57","1414","222","559","0.397","110","269","0.409","62","77","0.805","30","103","133","101","41","11","69","117","616","481","1.46","0.59"
"34","Lindsey Hunter","DET","71","2505","316","826","0.383","85","265","0.321","145","196","0.74","61","186","247","224","123","10","110","174","862","795","2.04","1.12"
"34","Rick Fox","LAL","82","2709","363","771","0.471","86","265","0.325","171","230","0.743","78","280","358","276","100","48","201","309","983","1097","1.37","0.5"
"36","Kerry Kittles","NJN","77","2814","508","1154","0.44","110","263","0.418","202","250","0.808","132","230","362","176","132","37","106","152","1328","1235","1.66","1.25"
"37","Eric Piatkowski","LAC","67","1740","257","568","0.452","106","259","0.409","140","170","0.824","70","166","236","85","51","12","80","137","760","723","1.06","0.64"
"38","Dana Barros","BOS","80","1686","281","609","0.461","100","246","0.407","122","144","0.847","28","125","153","286","83","6","107","124","784","855","2.67","0.78"
"39","Michael Finley","DAL","82","3394","675","1505","0.449","87","244","0.357","326","416","0.784","150","288","438","405","132","30","219","163","1763","1629","1.85","0.6"
"40","Chris Mullin","IND","82","2177","333","692","0.481","107","243","0.44","154","164","0.939","38","211","249","186","95","39","117","186","927","1010","1.59","0.81"
"41","Allen Iverson","PHI","80","3150","649","1407","0.461","70","235","0.298","390","535","0.729","86","210","296","494","176","25","244","200","1758","1602","2.03","0.72"
"42","Jason Kidd","PHX","82","3118","357","859","0.416","73","233","0.313","167","209","0.799","108","402","510","745","162","26","261","142","954","1592","2.85","0.62"
"42","Terry Porter","MIN","82","1786","259","577","0.449","92","233","0.395","167","195","0.856","37","131","168","271","63","16","104","103","777","845","2.61","0.61"
"44","Matt Bullard","HOU","67","1190","175","389","0.45","96","231","0.416","20","27","0.741","25","121","146","60","31","24","39","104","466","467","1.54","0.8"
"45","Hubert Davis","DAL","81","2378","350","767","0.456","101","230","0.439","97","116","0.836","34","135","169","157","43","5","88","117","898","748","1.78","0.49"
"46","Brent Barry","MIA","58","1600","213","506","0.421","90","229","0.393","115","134","0.858","29","142","171","153","64","27","104","118","631","630","1.47","0.62"
"47","James Robinson","LAC","70","1231","195","501","0.389","74","225","0.329","77","107","0.72","37","74","111","135","37","10","97","101","541","401","1.39","0.38"
"48","Keith Van Horn","NJN","62","2325","446","1047","0.426","69","224","0.308","258","305","0.846","142","266","408","106","64","25","164","216","1219","1010","0.65","0.39"
"49","Sam Perkins","SEA","81","1675","196","471","0.416","87","222","0.392","101","128","0.789","53","202","255","113","62","29","62","158","580","675","1.82","1"
"50","Kobe Bryant","LAL","79","2056","391","913","0.428","75","220","0.341","363","457","0.794","79","163","242","199","74","40","157","180","1220","1002","1.27","0.47"
