"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Rashard Lewis","ORL","79","2859","478","1089","0.439","220","554","0.397","225","269","0.836","92","361","453","205","81","51","158","194","1401","1378","1.3","0.51"
"2","Ray Allen","BOS","79","2876","499","1040","0.48","199","486","0.409","237","249","0.952","66","212","278","218","69","13","134","157","1434","1325","1.63","0.52"
"3","Al Harrington","NYK","73","2546","532","1212","0.439","171","470","0.364","234","295","0.793","99","356","455","102","88","22","161","227","1469","1234","0.63","0.55"
"4","Jason Terry","DAL","74","2491","541","1168","0.463","167","456","0.366","198","225","0.88","39","138","177","251","97","20","119","141","1447","1219","2.11","0.82"
"5","JR Smith","DEN","81","2245","424","950","0.446","180","453","0.397","205","272","0.754","43","254","297","227","78","14","150","190","1233","1106","1.51","0.52"
"6","Danny Granger","IND","67","2424","571","1277","0.447","182","450","0.404","404","460","0.878","49","292","341","183","69","97","165","207","1728","1491","1.11","0.42"
"7","Mike Bibby","ATL","79","2740","437","1005","0.435","167","428","0.39","135","171","0.789","38","240","278","392","98","11","128","145","1176","1223","3.06","0.77"
"8","Ben Gordon","CHI","82","2999","598","1315","0.455","173","422","0.41","330","382","0.864","52","231","283","279","71","22","200","184","1699","1385","1.4","0.36"
"9","Mo Williams","CLE","81","2834","526","1126","0.467","183","420","0.436","208","228","0.912","47","232","279","329","69","9","179","215","1443","1330","1.84","0.39"
"10","Joe Johnson","ATL","79","3124","620","1420","0.437","149","414","0.36","299","362","0.826","65","281","346","455","84","19","195","176","1688","1534","2.33","0.43"
"11","Rudy Fernandez","POR","78","1993","268","630","0.425","159","398","0.399","120","143","0.839","47","160","207","159","69","12","86","111","815","791","1.85","0.8"
"12","Chauncey Billups","DEN","79","2788","410","980","0.418","162","397","0.408","418","458","0.913","32","207","239","506","93","18","177","161","1400","1469","2.86","0.53"
"13","Daequan Cook","MIA","75","1833","242","645","0.375","153","395","0.387","49","56","0.875","19","170","189","71","39","10","42","125","686","543","1.69","0.93"
"14","Jamal Crawford","GSW","65","2478","419","1022","0.41","142","394","0.36","300","344","0.872","23","170","193","288","57","13","148","92","1280","1036","1.95","0.39"
"14","Roger Mason Jr.","SAS","82","2496","349","822","0.425","166","394","0.421","105","118","0.89","16","235","251","173","40","12","100","160","969","859","1.73","0.4"
"16","Vince Carter","NJN","80","2946","588","1345","0.437","151","392","0.385","335","410","0.817","74","336","410","376","82","38","166","234","1662","1570","2.27","0.49"
"17","Nate Robinson","NYK","74","2209","449","1028","0.437","125","385","0.325","249","296","0.841","98","192","290","301","95","6","139","206","1272","1199","2.17","0.68"
"18","LeBron James","CLE","81","3054","789","1613","0.489","132","384","0.344","594","762","0.78","106","507","613","587","137","93","241","139","2304","2501","2.44","0.57"
"18","Peja Stojakovic","NOH","61","2089","287","719","0.399","145","384","0.378","93","104","0.894","44","220","264","75","52","3","51","101","812","712","1.47","1.02"
"20","Metta World Peace","HOU","69","2452","416","1037","0.401","153","383","0.399","196","262","0.748","65","294","359","229","105","24","140","155","1181","1071","1.64","0.75"
"21","O.J. Mayo","MEM","82","3120","562","1283","0.438","145","378","0.384","247","281","0.879","56","252","308","262","91","13","226","204","1516","1209","1.16","0.4"
"22","Hedo Turkoglu","ORL","77","2815","423","1025","0.413","134","376","0.356","314","389","0.807","45","365","410","375","64","19","204","218","1294","1281","1.84","0.31"
"23","Rasual Butler","NOH","82","2614","348","803","0.433","140","359","0.39","86","110","0.782","49","222","271","75","51","61","59","159","922","842","1.27","0.86"
"24","Troy Murphy","IND","73","2482","364","767","0.475","161","358","0.45","152","184","0.826","146","715","861","172","58","34","114","226","1041","1617","1.51","0.51"
"25","Matt Barnes","PHX","77","2082","285","674","0.423","117","341","0.343","101","136","0.743","79","342","421","212","52","26","130","209","788","945","1.63","0.4"
"26","Eddie House","BOS","81","1479","249","560","0.445","151","340","0.444","42","53","0.792","11","146","157","92","61","7","55","113","691","631","1.67","1.11"
