"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Quentin Richardson","PHX","79","2839","407","1045","0.389","226","631","0.358","136","184","0.739","91","388","479","158","96","27","102","197","1176","1148","1.55","0.94"
"2","Gilbert Arenas","WAS","80","3274","656","1523","0.431","205","562","0.365","521","640","0.814","83","295","378","411","139","23","242","245","2038","1761","1.7","0.57"
"3","Kyle Korver","PHI","82","2667","317","759","0.418","226","558","0.405","82","96","0.854","40","339","379","182","103","33","106","265","942","1077","1.72","0.97"
"4","Ray Allen","SEA","78","3064","640","1494","0.428","209","556","0.376","378","428","0.883","79","268","347","289","84","5","171","167","1867","1517","1.69","0.49"
"5","Damon Jones","MIA","82","2576","331","726","0.456","225","521","0.432","68","86","0.791","14","217","231","350","44","5","98","121","955","1074","3.57","0.45"
"6","Jamal Crawford","NYK","70","2688","437","1097","0.398","185","512","0.361","182","216","0.843","33","170","203","302","92","19","148","135","1241","1015","2.04","0.62"
"7","Damon Stoudamire","POR","81","2764","457","1165","0.392","181","490","0.369","182","199","0.915","56","254","310","458","86","2","164","158","1277","1244","2.79","0.52"
"8","Chucky Atkins","LAL","82","2904","388","910","0.426","176","455","0.387","163","203","0.803","31","166","197","358","73","2","151","181","1115","1032","2.37","0.48"
"9","Tracy McGrady","HOU","78","3182","715","1660","0.431","142","435","0.326","431","557","0.774","71","413","484","448","135","52","201","167","2003","1850","2.23","0.67"
"10","Peja Stojakovic","SAC","66","2534","451","1016","0.444","174","433","0.402","253","275","0.92","62","223","285","138","79","12","102","157","1329","1154","1.35","0.78"
"11","Rashard Lewis","SEA","71","2698","532","1151","0.462","173","432","0.4","220","283","0.777","110","278","388","94","75","62","123","158","1457","1271","0.76","0.61"
"12","Kirk Hinrich","CHI","77","2801","445","1122","0.397","145","408","0.355","171","216","0.792","32","272","304","494","122","21","176","244","1206","1249","2.81","0.69"
