"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Mike Bratz","CLE","80","2595","319","817","0.39","57","169","0.337","107","132","0.811","66","132","198","452","136","17","162","194","802","920","2.79","0.84"
"3","Freeman Williams","SDC","82","1976","642","1381","0.465","48","141","0.34","253","297","0.852","75","54","129","164","91","5","166","157","1585","1025","0.99","0.55"
"4","Kevin Grevey","WAS","75","2616","500","1103","0.453","45","136","0.331","244","290","0.841","67","152","219","300","68","17","144","161","1289","1100","2.08","0.47"
"5","Brian Taylor","SDC","80","2312","310","591","0.525","44","115","0.383","146","185","0.789","58","93","151","440","118","23","111","212","810","1111","3.96","1.06"
"6","Chris Ford","BOS","82","2723","314","707","0.444","36","109","0.33","64","87","0.736","72","91","163","295","100","23","127","212","728","766","2.32","0.79"
"7","Micheal Ray Richardson","NYK","79","3175","523","1116","0.469","23","102","0.225","224","338","0.663","173","372","545","627","232","35","302","258","1293","1723","2.08","0.77"
"8","Henry Bibby","SDC","73","1112","118","306","0.386","32","95","0.337","67","98","0.684","25","49","74","200","47","2","76","85","335","363","2.63","0.62"
"9","Reggie Theus","CHI","82","2820","543","1097","0.495","18","90","0.2","445","550","0.809","124","163","287","426","122","20","259","258","1549","1486","1.65","0.47"
"10","Scott Wedman","KCK","81","2902","685","1437","0.477","25","77","0.325","140","204","0.686","128","305","433","226","97","46","161","294","1535","1360","1.4","0.6"
"11","Larry Bird","BOS","82","3239","719","1503","0.478","20","74","0.27","283","328","0.863","191","704","895","451","161","63","289","239","1741","2193","1.56","0.56"
"12","Ray Williams","NYK","79","2742","616","1335","0.461","16","68","0.235","312","382","0.817","122","199","321","432","185","37","235","270","1560","1511","1.84","0.79"
"13","Ricky Sobers","CHI","71","1803","355","769","0.462","17","66","0.258","231","247","0.935","46","98","144","284","98","17","206","225","958","865","1.38","0.48"
"14","Fred Brown","SEA","78","1986","505","1035","0.488","23","64","0.359","173","208","0.832","53","122","175","233","88","13","131","141","1206","1019","1.78","0.67"
"15","Don Buse","IND","58","1095","114","287","0.397","19","58","0.328","50","65","0.769","19","65","84","140","74","8","38","61","297","377","3.68","1.95"
"16","Billyray Bates","POR","77","1560","439","902","0.487","14","54","0.259","170","199","0.854","71","86","157","196","82","6","149","120","1062","862","1.32","0.55"
"17","Darrell Griffith","UTH","81","2867","716","1544","0.464","10","52","0.192","229","320","0.716","79","209","288","194","106","40","231","219","1671","1149","0.84","0.46"
"18","Brian Winters","MIL","69","1771","331","697","0.475","18","51","0.353","119","137","0.869","32","108","140","229","70","10","136","185","799","728","1.68","0.52"
"18","Dennis Johnson","PHX","79","2615","532","1220","0.436","11","51","0.216","411","501","0.82","160","203","363","291","136","61","208","244","1486","1351","1.4","0.65"
