"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Antoine Walker","BOS","81","3406","666","1689","0.394","222","645","0.344","240","324","0.741","150","564","714","407","122","38","251","237","1794","1717","1.62","0.49"
"2","Ray Allen","MIL","69","2525","530","1148","0.462","229","528","0.434","214","245","0.873","81","231","312","271","88","18","159","157","1503","1384","1.7","0.55"
"3","Paul Pierce","BOS","82","3299","707","1598","0.442","210","520","0.404","520","643","0.809","81","485","566","261","154","86","241","237","2144","1956","1.08","0.64"
"4","Baron Davis","CHH","82","3320","559","1341","0.417","170","478","0.356","196","338","0.58","93","256","349","698","172","47","246","241","1484","1580","2.84","0.7"
"5","Jason Terry","ATL","78","2968","524","1219","0.43","172","444","0.387","284","340","0.835","40","230","270","444","144","13","181","156","1504","1443","2.45","0.8"
"6","Reggie Miller","IND","79","2889","414","913","0.453","180","443","0.406","296","325","0.911","23","196","219","253","88","10","120","143","1304","1226","2.11","0.73"
"7","Jason Williams","MEM","65","2238","376","985","0.382","127","430","0.295","80","101","0.792","22","173","195","519","111","7","214","102","959","947","2.43","0.52"
"8","Latrell Sprewell","NYK","81","3328","573","1419","0.404","145","403","0.36","284","346","0.821","59","239","298","313","94","14","223","161","1575","1163","1.4","0.42"
"9","Darrell Armstrong","ORL","82","2733","347","828","0.419","139","398","0.349","182","205","0.888","83","236","319","453","157","10","175","166","1015","1275","2.59","0.9"
"10","Pat Garrity","ORL","80","2401","327","767","0.426","169","396","0.427","61","73","0.836","77","261","338","99","61","28","68","230","884","890","1.46","0.9"
"11","Brent Barry","SEA","81","3038","401","790","0.508","164","387","0.424","198","234","0.846","58","383","441","426","147","37","165","182","1164","1625","2.58","0.89"
"12","Eddie Jones","MIA","81","3155","517","1198","0.432","149","382","0.39","297","355","0.837","61","317","378","262","117","77","148","258","1480","1427","1.77","0.79"
"13","Cuttino Mobley","HOU","74","3116","595","1358","0.438","149","377","0.395","267","314","0.85","63","237","300","187","109","37","180","189","1606","1249","1.04","0.61"
"14","Jason Kidd","NJN","82","3056","445","1138","0.391","117","364","0.321","201","247","0.814","130","465","595","808","175","20","286","136","1208","1781","2.83","0.61"
"15","Tim Hardaway","DEN","68","1600","226","620","0.365","123","354","0.347","77","97","0.794","14","110","124","278","57","10","111","109","652","596","2.51","0.51"
"16","Dirk Nowitzki","DAL","76","2891","600","1258","0.477","139","350","0.397","440","516","0.853","120","635","755","186","83","77","145","222","1779","2001","1.28","0.57"
"16","Nick Van Exel","DAL","72","2498","501","1226","0.409","119","350","0.34","201","251","0.801","28","226","254","478","44","11","156","104","1322","1178","3.06","0.28"
"18","Derek Fisher","LAL","70","1975","274","666","0.411","144","349","0.413","94","111","0.847","15","131","146","181","66","9","62","121","786","717","2.92","1.07"
"18","Quentin Richardson","LAC","81","2154","400","926","0.432","133","349","0.381","143","187","0.765","113","221","334","128","78","21","102","142","1076","965","1.26","0.77"
"20","Allan Houston","NYK","77","2915","568","1301","0.437","136","346","0.393","295","339","0.87","37","215","252","190","54","10","170","182","1567","1126","1.12","0.32"
"21","Steve Nash","DAL","82","2838","525","1088","0.483","156","343","0.455","260","293","0.887","50","204","254","634","53","4","229","164","1466","1586","2.77","0.23"
"22","Chucky Atkins","DET","79","2285","368","790","0.466","138","336","0.411","83","120","0.692","31","127","158","263","72","11","128","177","957","874","2.06","0.56"
"23","Chris Whitney","WAS","82","2171","274","656","0.418","131","323","0.406","154","175","0.88","11","141","152","314","72","6","85","182","833","889","3.69","0.85"
"24","Wesley Person","CLE","78","2793","467","944","0.495","143","322","0.444","99","124","0.798","50","244","294","173","77","37","74","93","1176","1181","2.34","1.04"
"25","Rasheed Wallace","POR","79","2963","603","1287","0.469","114","317","0.36","201","274","0.734","136","509","645","152","101","101","131","212","1521","1632","1.16","0.77"
"26","Rashard Lewis","SEA","71","2584","455","972","0.468","123","316","0.389","162","200","0.81","139","359","498","123","104","40","97","174","1195","1308","1.27","1.07"
"27","Chauncey Billups","MIN","82","2355","348","823","0.423","124","315","0.394","207","234","0.885","35","191","226","450","66","17","138","169","1027","1146","3.26","0.48"
"28","Vince Carter","TOR","60","2386","559","1307","0.428","121","313","0.387","245","307","0.798","138","175","313","239","94","43","154","191","1484","1209","1.55","0.61"
"29","Peja Stojakovic","SAC","71","2648","547","1130","0.484","129","310","0.416","283","323","0.876","72","301","373","175","81","14","140","120","1506","1386","1.25","0.58"
"30","Clifford Robinson","DET","80","2853","454","1069","0.425","115","304","0.378","143","206","0.694","79","307","386","202","89","95","151","243","1166","1109","1.34","0.59"
"31","Mike Miller","ORL","63","2128","351","802","0.438","116","303","0.383","138","181","0.762","49","224","273","198","47","23","108","145","956","895","1.83","0.44"
"32","Jerry Stackhouse","DET","76","2686","524","1319","0.397","86","300","0.287","495","577","0.858","77","238","315","403","77","37","266","163","1629","1318","1.52","0.29"
"33","Damon Stoudamire","POR","75","2793","369","918","0.402","104","295","0.353","174","196","0.888","78","214","292","490","67","7","149","153","1016","1152","3.29","0.45"
"34","Keith Van Horn","NJN","81","2462","471","1089","0.433","101","293","0.345","156","195","0.8","137","472","609","164","63","42","146","221","1199","1274","1.12","0.43"
"35","Tim Thomas","MIL","74","1992","316","753","0.42","95","291","0.326","142","179","0.793","64","236","300","105","65","32","127","200","869","770","0.83","0.51"
"36","Anthony Peeler","MIN","82","2060","288","684","0.421","111","283","0.392","50","58","0.862","37","169","206","177","61","11","76","137","737","712","2.33","0.8"
"36","Tracy McGrady","ORL","76","2912","715","1586","0.451","103","283","0.364","415","555","0.748","150","447","597","400","119","73","189","139","1948","1937","2.12","0.63"
"38","Shane Battier","MEM","78","3098","412","961","0.429","103","276","0.373","198","283","0.7","180","238","418","216","121","81","155","215","1125","1172","1.39","0.78"
"39","Eddie Griffin","HOU","73","1896","244","666","0.366","90","273","0.33","64","86","0.744","117","299","416","53","17","134","47","117","642","771","1.13","0.36"
"40","Allen Iverson","PHI","60","2624","665","1669","0.398","78","268","0.291","475","585","0.812","44","225","269","331","168","13","237","102","1883","1313","1.4","0.71"
"40","Raef LaFrentz","DAL","78","2454","421","920","0.458","104","268","0.388","105","151","0.695","176","403","579","89","55","213","94","281","1051","1348","0.95","0.59"
"42","Jon Barry","DET","82","1985","255","522","0.489","121","258","0.469","108","116","0.931","42","192","234","274","94","20","111","134","739","975","2.47","0.85"
"43","David Wesley","CHH","67","2487","364","910","0.4","85","256","0.332","138","188","0.734","44","99","143","236","74","15","119","147","951","704","1.98","0.62"
"43","Doug Christie","SAC","81","2796","338","735","0.46","90","256","0.352","206","242","0.851","74","300","374","340","160","25","164","209","972","1274","2.07","0.98"
"45","Stephon Marbury","PHX","82","3187","625","1413","0.442","71","248","0.286","353","452","0.781","75","191","266","666","77","13","284","186","1674","1525","2.35","0.27"
"46","DerMarr Johnson","ATL","72","1727","214","540","0.396","89","247","0.36","85","105","0.81","59","188","247","81","62","56","102","163","602","600","0.79","0.61"
"46","Erick Strickland","BOS","79","1643","190","488","0.389","95","247","0.385","131","155","0.845","22","191","213","184","56","1","94","145","606","644","1.96","0.6"
"48","Jalen Rose","CHI","83","3156","663","1458","0.455","89","246","0.362","281","335","0.839","43","330","373","355","78","45","201","251","1696","1497","1.77","0.39"
"48","Jason Richardson","GSW","80","2628","464","1090","0.426","82","246","0.333","141","210","0.671","124","216","340","236","106","31","160","195","1151","1009","1.48","0.66"
"48","Steven Smith","SAS","77","2212","310","682","0.455","116","246","0.472","159","181","0.878","45","148","193","151","54","15","108","158","895","806","1.4","0.5"
