"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Stephen Curry","GSW","79","2700","805","1598","0.504","402","886","0.454","363","400","0.908","68","362","430","527","169","15","262","161","2375","2424","2.01","0.65"
"2","James Harden","HOU","82","3125","710","1617","0.439","236","657","0.359","720","837","0.86","63","438","501","612","139","51","374","229","2376","2281","1.64","0.37"
"3","Klay Thompson","GSW","80","2666","651","1386","0.47","276","650","0.425","193","221","0.873","35","271","306","166","60","49","138","152","1771","1451","1.2","0.44"
"4","Damian Lillard","POR","75","2676","618","1474","0.419","229","610","0.375","414","464","0.892","45","257","302","512","65","28","242","165","1879","1638","2.12","0.27"
"5","Paul George","IND","81","2819","605","1449","0.418","210","566","0.371","454","528","0.86","79","484","563","329","152","29","265","230","1874","1764","1.24","0.57"
"6","Kyle Lowry","TOR","77","2851","512","1198","0.427","212","547","0.388","398","491","0.811","55","310","365","494","158","34","225","211","1634","1681","2.2","0.7"
"7","Wesley Matthews","DAL","78","2644","331","854","0.388","189","525","0.36","126","146","0.863","27","211","238","151","78","17","78","179","977","840","1.94","1"
"8","JR Smith","CLE","77","2362","353","850","0.415","204","510","0.4","45","71","0.634","43","174","217","130","81","21","59","204","955","822","2.2","1.37"
"9","Trevor Ariza","HOU","81","2859","357","859","0.416","185","499","0.371","126","161","0.783","67","299","366","188","160","26","113","177","1025","1115","1.66","1.42"
"10","Kemba Walker","CHA","81","2885","568","1331","0.427","182","490","0.371","371","438","0.847","56","301","357","421","126","39","171","111","1689","1631","2.46","0.74"
"11","Isaiah Canaan","PHI","77","1966","260","722","0.36","176","485","0.363","150","180","0.833","20","154","174","137","56","12","91","133","846","642","1.51","0.62"
"12","Robert Covington","PHI","67","1903","274","712","0.385","170","482","0.353","140","177","0.791","65","354","419","97","105","40","143","232","858","901","0.68","0.73"
