"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Dan Majerle","PHX","80","3207","476","1138","0.418","192","503","0.382","176","238","0.739","120","229","349","275","129","43","137","153","1320","1255","2.01","0.94"
"2","Vernon Maxwell","HOU","75","2571","380","976","0.389","120","403","0.298","143","191","0.749","42","187","229","380","125","20","185","143","1023","948","2.05","0.68"
"3","Latrell Sprewell","GOS","82","3533","613","1417","0.433","141","391","0.361","353","456","0.774","80","321","401","385","180","76","226","158","1720","1629","1.7","0.8"
"4","Dennis Scott","ORL","82","2283","384","949","0.405","155","388","0.399","123","159","0.774","54","164","218","216","81","32","93","161","1046","899","2.32","0.87"
"5","Dell Curry","CHH","82","2173","533","1171","0.455","152","378","0.402","117","134","0.873","71","191","262","221","98","27","120","161","1335","1168","1.84","0.82"
"6","Nick Van Exel","LAL","81","2700","413","1049","0.394","123","364","0.338","150","192","0.781","47","191","238","466","85","8","145","154","1099","1073","3.21","0.59"
"7","Dana Barros","PHL","81","2519","412","878","0.469","135","354","0.381","116","145","0.8","28","168","196","424","107","5","167","96","1075","1145","2.54","0.64"
"8","Glen Rice","MIA","81","2999","663","1421","0.467","132","346","0.382","250","284","0.88","76","358","434","184","110","32","130","186","1708","1546","1.42","0.85"
"9","Mookie Blaylock","ATL","81","2915","444","1079","0.411","114","341","0.334","116","159","0.73","117","307","424","789","212","44","196","144","1118","1713","4.03","1.08"
"10","John Starks","NYK","59","2057","410","977","0.42","113","337","0.335","187","248","0.754","37","148","185","348","95","6","184","191","1120","942","1.89","0.52"
"11","Dale Ellis","SAN","77","2590","478","967","0.494","131","332","0.395","83","107","0.776","70","185","255","80","66","11","75","141","1170","994","1.07","0.88"
"12","Joe Dumars","DET","69","2591","505","1118","0.452","124","320","0.388","276","330","0.836","35","116","151","261","63","4","159","118","1410","1063","1.64","0.4"
"13","Nick Anderson","ORL","81","2811","504","1054","0.478","101","314","0.322","168","250","0.672","113","363","476","294","134","33","165","148","1277","1417","1.78","0.81"
"14","Mitch Richmond","SAC","78","2897","635","1428","0.445","127","312","0.407","426","511","0.834","70","216","286","313","103","17","216","211","1823","1448","1.45","0.48"
"15","Jamal Mashburn","DAL","79","2896","561","1382","0.406","85","299","0.284","306","438","0.699","107","246","353","266","89","14","245","205","1513","1037","1.09","0.36"
"16","Mark Price","CLE","76","2386","480","1005","0.478","118","297","0.397","238","268","0.888","39","189","228","589","103","11","189","93","1316","1503","3.12","0.55"
