"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Stephen Curry","GSW","79","2639","675","1443","0.468","324","789","0.411","325","362","0.898","61","292","353","524","142","17","239","183","1999","1991","2.19","0.59"
"2","James Harden","HOU","81","2947","674","1533","0.44","262","756","0.347","746","881","0.847","95","564","659","907","121","38","464","215","2356","2623","1.96","0.26"
"3","Eric Gordon","HOU","75","2323","412","1016","0.406","246","661","0.372","147","175","0.84","29","172","201","188","48","41","121","150","1217","942","1.55","0.4"
"4","Klay Thompson","GSW","78","2649","644","1376","0.468","268","647","0.414","186","218","0.853","49","236","285","160","66","40","128","139","1742","1401","1.25","0.52"
"5","Isaiah Thomas","BOS","76","2569","682","1473","0.463","245","646","0.379","590","649","0.909","42","162","204","448","70","13","210","167","2199","1874","2.13","0.33"
"6","Kemba Walker","CHA","79","2739","643","1449","0.444","240","602","0.399","304","359","0.847","45","263","308","434","85","22","168","119","1830","1650","2.58","0.51"
"7","Russell Westbrook","OKC","81","2802","824","1941","0.425","200","583","0.343","710","840","0.845","137","727","864","840","132","31","438","190","2558","2740","1.92","0.3"
"8","Damian Lillard","POR","75","2693","661","1488","0.444","214","579","0.37","488","545","0.895","46","322","368","440","68","20","197","152","2024","1839","2.23","0.35"
"9","Trevor Ariza","HOU","80","2773","326","798","0.409","191","555","0.344","93","126","0.738","54","404","458","175","147","20","73","133","936","1158","2.4","2.01"
"10","Bradley Beal","WAS","77","2684","637","1322","0.482","223","552","0.404","282","342","0.825","53","187","240","267","83","21","156","169","1779","1489","1.71","0.53"
"11","Ryan Anderson","HOU","72","2116","323","773","0.418","204","506","0.403","129","150","0.86","112","218","330","68","31","14","55","142","979","896","1.24","0.56"
"12","Paul George","IND","75","2689","622","1348","0.461","195","496","0.393","336","374","0.898","58","434","492","251","119","27","220","206","1775","1680","1.14","0.54"
"13","Wesley Matthews","DAL","73","2495","333","847","0.393","174","479","0.363","146","179","0.816","18","241","259","210","77","15","102","161","986","898","2.06","0.76"
"14","JJ Redick","LAC","78","2198","396","890","0.445","201","468","0.429","180","202","0.891","11","160","171","110","54","13","98","125","1173","907","1.12","0.55"
"14","Kyle Lowry","TOR","60","2244","426","918","0.464","193","468","0.412","299","365","0.819","48","238","286","417","88","19","173","170","1344","1423","2.41","0.51"
"16","Lou Williams","HOU","81","1993","428","998","0.429","163","446","0.365","402","457","0.88","26","176","202","239","80","20","160","92","1421","1177","1.49","0.5"
"17","Kyrie Irving","CLE","72","2525","671","1420","0.473","177","441","0.401","297","328","0.905","52","178","230","418","83","24","180","157","1816","1611","2.32","0.46"
"18","CJ McCollum","POR","80","2796","692","1441","0.48","185","439","0.421","268","294","0.912","60","229","289","285","72","42","172","202","1837","1578","1.66","0.42"
"19","Kentavious Caldwell-Pope","DET","76","2529","370","928","0.399","153","437","0.35","154","185","0.832","55","193","248","193","89","12","86","118","1047","914","2.24","1.04"
"20","Carmelo Anthony","NYK","74","2538","602","1389","0.433","151","421","0.359","304","365","0.833","62","376","438","213","60","34","153","198","1659","1403","1.39","0.39"
"20","Nick Young","LAL","60","1556","272","633","0.43","170","421","0.404","77","90","0.856","25","113","138","58","37","14","36","137","791","628","1.61","1.03"
"22","Mike Conley","MEM","69","2292","464","1009","0.46","171","419","0.408","316","368","0.859","31","210","241","433","92","19","156","126","1415","1447","2.78","0.59"
"23","Tim Hardaway Jr.","ATL","79","2154","415","912","0.455","149","417","0.357","164","214","0.766","35","189","224","182","55","15","106","103","1143","966","1.72","0.52"
