"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Stephen Curry","GSW","78","2846","652","1383","0.471","261","615","0.424","308","348","0.885","46","288","334","666","128","14","294","194","1873","1950","2.27","0.44"
"2","Damian Lillard","POR","82","2937","553","1304","0.424","218","554","0.394","371","426","0.871","35","253","288","457","64","22","193","197","1695","1527","2.37","0.33"
"3","Klay Thompson","GSW","81","2868","559","1259","0.444","223","535","0.417","147","185","0.795","38","211","249","181","74","37","135","234","1488","1156","1.34","0.55"
"4","Wesley Matthews","POR","82","2780","445","1009","0.441","201","511","0.393","252","301","0.837","51","238","289","197","76","14","110","176","1343","1196","1.79","0.69"
"5","Gerald Green","PHX","82","2330","448","1006","0.445","204","510","0.4","195","230","0.848","48","227","275","122","70","42","145","220","1295","1066","0.84","0.48"
"6","Kevin Love","MIN","77","2797","650","1421","0.457","190","505","0.376","520","633","0.821","224","739","963","341","59","35","196","136","2010","2328","1.74","0.3"
"7","Kyle Lowry","TOR","79","2862","457","1080","0.423","190","500","0.38","313","385","0.813","88","281","369","586","121","15","194","267","1417","1619","3.02","0.62"
"7","Paul George","IND","80","2898","577","1362","0.424","182","500","0.364","401","464","0.864","64","478","542","283","151","22","224","198","1737","1663","1.26","0.67"
"9","Randy Foye","DEN","81","2485","361","875","0.413","189","498","0.38","157","185","0.849","36","196","232","287","67","39","145","205","1068","1006","1.98","0.46"
"10","Kevin Durant","OKC","81","3122","849","1688","0.503","192","491","0.391","703","805","0.873","58","540","598","445","103","59","285","174","2593","2572","1.56","0.36"
"11","James Harden","HOU","73","2777","549","1205","0.456","177","483","0.366","576","665","0.866","61","283","344","446","115","29","265","177","1851","1775","1.68","0.43"
"12","JR Smith","NYK","74","2421","396","955","0.415","189","480","0.394","90","138","0.652","35","261","296","219","65","20","108","196","1071","956","2.03","0.6"
"13","Brandon Jennings","DET","80","2728","423","1135","0.373","154","457","0.337","241","321","0.751","59","185","244","609","101","8","215","157","1241","1196","2.83","0.47"
"14","Jamal Crawford","LAC","69","2094","421","1011","0.416","161","446","0.361","279","322","0.866","34","124","158","223","59","12","135","120","1282","966","1.65","0.44"
"15","Trevor Ariza","WAS","77","2723","389","853","0.456","180","442","0.407","149","193","0.772","99","376","475","191","126","20","132","179","1107","1279","1.45","0.96"
"16","Channing Frye","PHX","82","2312","336","778","0.432","160","432","0.37","78","95","0.821","73","343","416","98","60","63","89","245","910","999","1.1","0.67"
"17","Jose Calderon","DAL","81","2468","341","748","0.456","191","425","0.449","52","63","0.825","29","163","192","377","69","11","103","136","925","1053","3.66","0.67"
"18","Carmelo Anthony","NYK","77","2982","743","1643","0.452","167","415","0.402","459","541","0.848","145","477","622","242","95","51","198","224","2112","1942","1.22","0.48"
"19","Terrence Ross","TOR","81","2159","318","751","0.423","161","408","0.395","82","98","0.837","43","209","252","79","64","27","88","183","879","764","0.9","0.73"
"20","Jodie Meeks","LAL","77","2556","413","892","0.463","162","404","0.401","221","258","0.857","30","164","194","138","111","4","111","119","1209","1029","1.24","1"
"20","Joe Johnson","BKN","79","2575","462","1018","0.454","162","404","0.401","159","195","0.815","48","222","270","216","47","10","120","129","1245","1076","1.8","0.39"
"22","Nicolas Batum","POR","82","2956","381","819","0.465","145","402","0.361","163","203","0.803","116","495","611","420","75","57","208","156","1070","1547","2.02","0.36"
"23","Jeff Green","BOS","82","2805","482","1171","0.412","135","396","0.341","283","356","0.795","54","326","380","138","57","47","165","180","1382","1077","0.84","0.35"
"24","Kyle Korver","ATL","71","2408","289","609","0.475","185","392","0.472","87","94","0.926","22","260","282","208","70","24","102","147","850","1005","2.04","0.69"
"25","Jameer Nelson","ORL","68","2179","294","747","0.394","136","391","0.348","96","112","0.857","29","202","231","476","52","5","166","146","820","949","2.87","0.31"
"26","Martell Webster","WAS","78","2157","254","587","0.433","146","372","0.392","105","125","0.84","38","184","222","97","41","15","58","150","759","723","1.67","0.71"
"27","Vince Carter","DAL","81","1973","330","811","0.407","146","371","0.394","161","196","0.821","67","217","284","212","61","35","108","209","967","935","1.96","0.57"
"28","Isaiah Thomas","SAC","72","2497","496","1096","0.453","127","364","0.349","346","407","0.85","47","163","210","454","93","8","213","185","1465","1356","2.13","0.44"
"29","Tim Hardaway Jr.","NYK","81","1875","294","687","0.428","130","358","0.363","106","128","0.828","19","102","121","66","44","7","47","144","824","600","1.4","0.94"
"30","Chandler Parsons","HOU","74","2783","466","987","0.472","130","351","0.37","164","221","0.742","69","340","409","298","88","29","144","168","1226","1328","2.07","0.61"
