"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Larry Bird","BOS","82","3113","796","1606","0.496","82","194","0.423","441","492","0.896","190","615","805","557","166","51","266","182","2115","2567","2.09","0.62"
"2","Mike Evans","DEN","81","1389","304","715","0.425","39","176","0.222","126","149","0.846","30","71","101","177","61","1","124","159","773","555","1.43","0.49"
"3","Dale Ellis","DAL","72","1086","193","470","0.411","63","173","0.364","59","82","0.72","86","82","168","37","40","9","38","78","508","424","0.97","1.05"
"4","World Free","CLE","75","2535","652","1433","0.455","71","169","0.42","379","486","0.78","72","146","218","314","91","19","172","186","1754","1336","1.83","0.53"
"5","Michael Cooper","LAL","82","2269","274","606","0.452","63","163","0.387","147","170","0.865","44","200","244","466","89","43","151","238","758","1094","3.09","0.59"
"6","Craig Hodges","MIL","66","1739","284","568","0.5","73","162","0.451","75","86","0.872","39","78","117","229","74","2","89","157","716","754","2.57","0.83"
"7","John Lucas","HOU","65","2120","365","818","0.446","45","146","0.308","231","298","0.775","33","110","143","571","77","5","149","124","1006","1133","3.83","0.52"
"8","Kyle Macy","CHI","82","2426","286","592","0.483","58","140","0.414","73","90","0.811","41","137","178","446","81","11","117","201","703","979","3.81","0.69"
"9","Norm Nixon","LAC","67","2138","403","921","0.438","42","121","0.347","131","162","0.809","45","135","180","576","84","3","190","143","979","1083","3.03","0.44"
"10","Sleepy Floyd","GOS","82","2764","510","1007","0.506","39","119","0.328","351","441","0.796","76","221","297","746","157","16","290","199","1410","1749","2.57","0.54"
"11","Gus Williams","WAS","77","2284","434","1013","0.428","30","116","0.259","138","188","0.734","52","114","166","453","96","15","160","113","1036","977","2.83","0.6"
"12","Mike McGee","LAL","71","1213","252","544","0.463","41","114","0.36","42","64","0.656","51","89","140","83","53","7","70","131","587","486","1.19","0.76"
"14","Sidney Moncrief","MIL","73","2567","470","962","0.489","33","103","0.32","498","580","0.859","115","219","334","357","103","18","174","178","1471","1535","2.05","0.59"
"15","Trent Tucker","NYK","77","1788","349","740","0.472","41","91","0.451","79","100","0.79","70","99","169","192","65","8","70","167","818","770","2.74","0.93"
"16","Brad Davis","DAL","82","1971","267","502","0.532","32","89","0.36","198","228","0.868","26","120","146","467","57","15","110","174","764","1074","4.25","0.52"
"18","Isiah Thomas","DET","77","2790","609","1248","0.488","26","84","0.31","365","462","0.79","83","194","277","830","171","20","289","245","1609","1882","2.87","0.59"
"19","Steve Colter","POR","81","1868","272","597","0.456","27","83","0.325","135","164","0.823","41","136","177","257","113","10","115","188","706","794","2.24","0.98"
"20","Kevin McKenna","WAS","30","430","61","166","0.367","27","77","0.351","25","30","0.833","9","27","36","23","29","2","18","54","174","136","1.28","1.61"
"21","Walter Davis","PHX","70","2239","624","1287","0.485","18","76","0.237","257","305","0.843","54","149","203","361","99","3","219","153","1523","1259","1.65","0.45"
"22","Charles Barkley","PHL","80","2952","595","1041","0.572","17","75","0.227","396","578","0.685","354","672","1026","312","173","125","350","333","1603","2261","0.89","0.49"
"23","Danny Young","SEA","82","1901","227","449","0.506","24","74","0.324","90","106","0.849","29","91","120","303","110","9","92","113","568","780","3.29","1.2"
"24","Danny Ainge","BOS","80","2407","353","701","0.504","26","73","0.356","123","136","0.904","47","188","235","405","94","7","129","204","855","1106","3.14","0.73"
"25","Dominique Wilkins","ATL","78","3049","888","1897","0.468","13","70","0.186","577","705","0.818","261","357","618","206","138","49","251","170","2366","1989","0.82","0.55"
"26","Dudley Bradley","WAS","70","842","73","209","0.349","17","68","0.25","32","56","0.571","24","71","95","107","85","3","44","101","195","281","2.43","1.93"
"27","Allen Leavell","HOU","74","1190","212","458","0.463","24","67","0.358","135","158","0.854","6","61","67","234","58","8","88","126","583","593","2.66","0.66"
"28","Jim Paxson","POR","75","1931","372","792","0.47","20","62","0.323","217","244","0.889","42","106","148","278","94","5","112","156","981","947","2.48","0.84"
"29","Byron Scott","LAL","76","2190","507","989","0.513","22","61","0.361","138","176","0.784","55","134","189","164","85","15","110","167","1174","997","1.49","0.77"
"29","Ernie Grunfeld","NYK","76","1402","148","355","0.417","26","61","0.426","90","108","0.833","42","164","206","119","39","13","50","192","412","514","2.38","0.78"
"31","Clyde Drexler","POR","75","2576","542","1142","0.475","12","60","0.2","293","381","0.769","171","250","421","600","197","46","282","270","1389","1683","2.13","0.7"
"31","Jon Sundvold","SAN","70","1150","220","476","0.462","21","60","0.35","39","48","0.813","22","58","80","261","34","0","85","110","500","525","3.07","0.4"
"33","Mark Aguirre","DAL","74","2501","668","1327","0.503","16","56","0.286","318","451","0.705","177","268","445","339","62","14","252","229","1670","1486","1.35","0.25"
"34","Darwin Cook","NJN","79","1965","267","627","0.426","11","53","0.208","84","111","0.757","51","126","177","390","156","22","132","172","629","855","2.96","1.18"
"34","Terence Stansbury","IND","74","1331","191","441","0.433","9","53","0.17","107","132","0.811","29","110","139","206","59","8","139","200","498","496","1.48","0.42"
"36","Gerald Henderson","SEA","82","2568","434","900","0.482","18","52","0.346","185","223","0.83","89","98","187","487","138","12","184","230","1071","1207","2.65","0.75"
"37","Derek Harper","DAL","79","2150","390","730","0.534","12","51","0.235","171","229","0.747","75","151","226","416","153","23","144","166","963","1239","2.89","1.06"
"37","John Paxson","CHI","75","1570","153","328","0.466","15","51","0.294","74","92","0.804","18","76","94","274","55","2","63","172","395","564","4.35","0.87"
"39","Bob Hansen","UTH","82","2032","299","628","0.476","17","50","0.34","95","132","0.72","82","162","244","193","74","9","126","205","710","738","1.53","0.59"
"40","Purvis Short","GOS","64","2427","633","1313","0.482","15","49","0.306","351","406","0.865","126","203","329","237","92","22","184","229","1632","1393","1.29","0.5"
"41","Scott Wedman","BOS","79","1402","286","605","0.473","17","48","0.354","45","68","0.662","66","126","192","83","38","22","54","127","634","573","1.54","0.7"
"41","Tom Chambers","SEA","66","2019","432","928","0.466","13","48","0.271","346","414","0.836","126","305","431","132","55","37","194","248","1223","1120","0.68","0.28"
"43","Paul Pressey","MIL","80","2704","411","843","0.488","8","44","0.182","316","392","0.806","127","272","399","623","168","71","240","247","1146","1659","2.6","0.7"
"44","Magic Johnson","LAL","72","2578","483","918","0.526","10","43","0.233","378","434","0.871","85","341","426","907","113","16","273","133","1354","2052","3.32","0.41"
"44","Ricky Sobers","SEA","78","1279","240","541","0.444","13","43","0.302","110","125","0.88","29","70","99","180","44","2","85","139","603","527","2.12","0.52"
"46","Dennis Johnson","BOS","78","2732","482","1060","0.455","6","42","0.143","243","297","0.818","69","199","268","456","110","35","173","206","1213","1277","2.64","0.64"
"46","Pace Mannion","UTH","57","673","97","214","0.453","8","42","0.19","53","82","0.646","26","56","82","55","32","5","41","68","255","242","1.34","0.78"
"46","Terry Porter","POR","79","1214","212","447","0.474","13","42","0.31","125","155","0.806","35","82","117","198","81","1","106","136","562","588","1.87","0.76"
"49","Bill Hanzlik","DEN","79","1982","331","741","0.447","8","41","0.195","318","405","0.785","88","176","264","316","107","16","165","277","988","1029","1.92","0.65"
"50","Lafayette Lever","DEN","78","2616","468","1061","0.441","12","38","0.316","132","182","0.725","136","284","420","584","178","15","210","204","1080","1424","2.78","0.85"
"51","Al Wood","SEA","78","1749","355","817","0.435","5","37","0.135","187","239","0.782","80","164","244","114","57","19","107","171","902","715","1.07","0.53"
"51","Dirk Minniefield","CLE","76","1131","167","347","0.481","10","37","0.27","73","93","0.785","43","88","131","269","65","1","108","165","417","575","2.49","0.6"
