"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Mookie Blaylock","ATL","78","3056","501","1159","0.432","221","604","0.366","131","174","0.753","114","299","413","463","212","20","185","141","1354","1576","2.5","1.15"
"2","Tim Hardaway","MIA","81","3139","575","1384","0.415","203","590","0.344","291","364","0.799","49","228","277","695","151","9","230","165","1644","1664","3.02","0.66"
"3","Reggie Miller","IND","81","2967","552","1244","0.444","229","536","0.427","418","475","0.88","53","233","286","273","75","25","166","172","1751","1495","1.65","0.45"
"4","Dale Ellis","DEN","82","2942","477","1151","0.414","192","528","0.364","215","263","0.817","99","194","293","165","60","7","146","178","1361","1018","1.13","0.41"
"5","Damon Stoudamire","TOR","81","3314","564","1407","0.401","176","496","0.355","330","401","0.823","86","244","330","709","123","13","288","162","1634","1607","2.46","0.43"
"6","Mitch Richmond","SAC","81","3115","717","1578","0.454","204","477","0.428","457","531","0.861","59","260","319","338","118","24","237","211","2095","1722","1.43","0.5"
"7","Lindsey Hunter","DET","82","3024","421","1042","0.404","166","468","0.355","158","203","0.778","59","174","233","154","129","24","96","206","1166","944","1.6","1.34"
"7","Nick Van Exel","LAL","79","2948","432","1075","0.402","177","468","0.378","165","200","0.825","44","182","226","672","75","10","212","110","1206","1299","3.17","0.35"
"9","Allen Iverson","PHI","76","3041","625","1504","0.416","155","455","0.341","382","544","0.702","115","197","312","567","157","24","337","233","1787","1469","1.68","0.47"
"10","Voshon Lenard","MIA","73","2113","314","684","0.459","183","442","0.414","86","105","0.819","38","179","217","161","50","18","109","168","897","845","1.48","0.46"
"11","Glen Rice","CHH","79","3359","722","1513","0.477","207","440","0.47","464","535","0.867","67","251","318","160","72","26","177","190","2115","1652","0.9","0.41"
"12","Walt Williams","TOR","73","2649","419","982","0.427","175","437","0.4","186","243","0.765","103","264","367","197","97","62","174","282","1199","1128","1.13","0.56"
"13","Scottie Pippen","CHI","82","3094","648","1366","0.474","156","424","0.368","204","291","0.701","160","371","531","467","154","45","214","213","1656","1834","2.18","0.72"
"14","Kerry Kittles","NJN","82","3015","507","1189","0.426","158","419","0.377","175","227","0.771","106","213","319","249","157","35","127","165","1347","1246","1.96","1.24"
"15","Latrell Sprewell","GSW","80","3350","649","1444","0.449","147","415","0.354","493","585","0.843","58","308","366","507","132","45","322","153","1938","1779","1.58","0.41"
"15","Terry Mills","DET","79","1999","312","702","0.444","175","415","0.422","58","70","0.829","68","309","377","99","35","27","85","161","857","908","1.17","0.41"
"17","Wesley Person","PHX","80","2331","409","903","0.453","171","414","0.413","91","114","0.798","68","224","292","123","86","20","76","102","1080","1008","1.62","1.13"
"18","John Starks","NYK","77","2046","369","856","0.431","150","407","0.369","173","225","0.769","36","169","205","217","90","11","158","196","1061","887","1.37","0.57"
"19","Nick Anderson","ORL","63","2164","288","725","0.397","143","405","0.353","38","94","0.404","66","238","304","182","120","32","86","160","757","816","2.12","1.4"
"20","Eddie Jones","LAL","80","3000","473","1081","0.438","152","389","0.391","276","337","0.819","90","236","326","270","189","49","169","226","1374","1370","1.6","1.12"
"21","Steven Smith","ATL","72","2822","491","1145","0.429","130","388","0.335","333","393","0.847","90","148","238","305","62","23","176","173","1445","1183","1.73","0.35"
"22","Allan Houston","NYK","81","2681","437","1032","0.423","148","384","0.385","175","218","0.803","43","197","240","179","41","18","167","233","1197","870","1.07","0.25"
"22","Joe Dumars","DET","79","2925","385","875","0.44","166","384","0.432","223","258","0.864","38","153","191","318","57","1","128","97","1159","1073","2.48","0.45"
"24","Doug Christie","TOR","81","3125","396","949","0.417","147","383","0.384","237","306","0.775","85","347","432","315","201","45","200","245","1176","1347","1.58","1"
"25","Matt Maloney","HOU","82","2387","271","615","0.441","154","381","0.404","71","93","0.763","19","141","160","303","82","1","122","125","767","825","2.48","0.67"
"26","Gary Payton","SEA","82","3214","706","1482","0.476","119","380","0.313","254","355","0.715","106","272","378","583","197","13","215","208","1785","1864","2.71","0.92"
"27","Dennis Scott","ORL","66","2166","298","749","0.398","147","373","0.394","80","101","0.792","40","163","203","139","74","19","81","138","823","705","1.72","0.91"
"28","Vernon Maxwell","SAS","72","2077","340","906","0.375","115","372","0.309","134","180","0.744","27","132","159","153","87","19","121","168","929","614","1.26","0.72"
