"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Aaron Brooks","HOU","82","2919","575","1331","0.432","209","525","0.398","245","298","0.822","54","161","215","434","69","14","232","199","1604","1295","1.87","0.3"
"2","Danilo Gallinari","NYK","81","2747","392","927","0.423","186","488","0.381","251","307","0.818","65","333","398","135","75","58","110","191","1221","1186","1.23","0.68"
"3","JR Smith","DEN","75","2082","428","1033","0.414","158","467","0.338","142","201","0.706","28","206","234","183","99","20","139","174","1156","889","1.32","0.71"
"4","Danny Granger","IND","62","2278","488","1139","0.428","158","438","0.361","363","428","0.848","67","275","342","171","94","51","157","183","1497","1282","1.09","0.6"
"5","Rasual Butler","LAC","82","2702","356","870","0.409","145","432","0.336","122","145","0.841","39","201","240","116","36","68","79","121","979","823","1.47","0.46"
"6","Jamal Crawford","ATL","79","2460","496","1105","0.449","163","427","0.382","270","315","0.857","34","167","201","238","61","12","137","132","1425","1146","1.74","0.45"
"7","Rashard Lewis","ORL","72","2369","350","805","0.435","168","423","0.397","145","180","0.806","62","256","318","107","78","28","108","180","1013","946","0.99","0.72"
"8","Jason Kidd","DAL","80","2881","284","671","0.423","176","414","0.425","80","99","0.808","48","397","445","724","145","35","195","142","824","1572","3.71","0.74"
"9","Al Harrington","NYK","72","2195","448","1030","0.435","140","409","0.342","240","317","0.757","88","317","405","110","62","26","132","209","1276","1088","0.83","0.47"
"10","Chauncey Billups","DEN","73","2490","402","962","0.418","157","407","0.386","466","512","0.91","25","203","228","409","82","9","177","153","1427","1372","2.31","0.46"
"10","Trevor Ariza","HOU","72","2629","394","999","0.394","136","407","0.334","148","228","0.649","78","325","403","276","126","40","161","162","1072","1071","1.71","0.78"
"12","Jason Richardson","PHX","79","2485","473","998","0.474","157","400","0.393","136","184","0.739","81","323","404","143","66","33","92","169","1239","1220","1.55","0.72"
"13","Ray Allen","BOS","80","2819","464","973","0.477","145","399","0.363","231","253","0.913","45","208","253","210","64","25","129","182","1304","1196","1.63","0.5"
"14","Stephen Jackson","CHA","81","3129","600","1418","0.423","129","393","0.328","338","434","0.779","78","323","401","300","132","43","259","197","1667","1370","1.16","0.51"
"15","Channing Frye","PHX","81","2190","317","703","0.451","172","392","0.439","98","121","0.81","66","361","427","113","64","74","73","263","904","1100","1.55","0.88"
"16","Brandon Jennings","MIL","82","2671","451","1216","0.371","145","388","0.374","223","273","0.817","49","233","282","470","105","18","200","191","1270","1130","2.35","0.53"
"17","LeBron James","CLE","76","2966","768","1528","0.503","129","387","0.333","593","773","0.767","71","483","554","651","125","77","261","119","2258","2464","2.49","0.48"
"18","Stephen Curry","GSW","80","2896","528","1143","0.462","166","380","0.437","177","200","0.885","48","308","356","472","152","19","243","252","1399","1517","1.94","0.63"
"19","Jason Terry","DAL","77","2540","456","1041","0.438","136","373","0.365","232","268","0.866","19","121","140","292","94","17","109","142","1280","1093","2.68","0.86"
"20","Mo Williams","CLE","69","2359","378","855","0.442","159","371","0.429","177","198","0.894","28","178","206","368","70","21","173","170","1092","1086","2.13","0.41"
"21","Carlos Delfino","MIL","75","2279","299","732","0.408","134","365","0.367","93","119","0.782","51","343","394","202","80","21","119","138","825","944","1.7","0.67"
"22","Quentin Richardson","MIA","76","2082","242","561","0.431","142","358","0.397","52","71","0.732","64","310","374","93","70","18","62","169","678","833","1.5","1.13"
"23","O.J. Mayo","MEM","82","3113","542","1183","0.458","136","355","0.383","212","262","0.809","61","250","311","242","98","17","176","174","1432","1233","1.38","0.56"
"24","Peja Stojakovic","NOH","62","1947","278","688","0.404","132","352","0.375","96","107","0.897","39","188","227","92","48","5","56","83","784","679","1.64","0.86"
"25","Kevin Durant","OKC","82","3239","794","1668","0.476","128","351","0.365","756","840","0.9","105","518","623","231","112","84","271","171","2472","2293","0.85","0.41"
"26","Joe Johnson","ATL","76","2886","635","1386","0.458","129","350","0.369","220","269","0.818","74","279","353","369","82","5","145","145","1619","1483","2.55","0.57"
"26","Manu Ginobili","SAS","75","2150","398","903","0.441","132","350","0.377","309","355","0.87","68","216","284","370","103","24","154","154","1237","1313","2.4","0.67"
"28","Troy Murphy","IND","72","2344","384","813","0.472","128","333","0.384","154","193","0.798","129","608","737","150","72","34","100","175","1050","1475","1.5","0.72"
"29","Martell Webster","POR","82","2005","259","639","0.405","124","332","0.373","126","155","0.813","47","221","268","62","45","40","60","153","768","714","1.03","0.75"
"30","Andrea Bargnani","TOR","80","2799","537","1143","0.47","121","325","0.372","181","234","0.774","105","388","493","93","25","111","120","215","1376","1319","0.78","0.21"
