"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Michael Adams","DEN","77","2787","468","1082","0.433","166","466","0.356","322","393","0.819","71","212","283","490","166","11","180","149","1424","1509","2.72","0.92"
"2","Dale Ellis","SEA","82","3190","857","1710","0.501","162","339","0.478","377","462","0.816","156","186","342","164","108","22","218","197","2253","1733","0.75","0.5"
"3","Danny Ainge","SAC","73","2377","480","1051","0.457","116","305","0.38","205","240","0.854","71","184","255","402","93","8","145","186","1281","1288","2.77","0.64"
"4","Trent Tucker","NYK","81","1824","263","579","0.454","118","296","0.399","43","55","0.782","55","121","176","132","88","6","59","163","687","702","2.24","1.49"
"5","Harold Pressley","SAC","80","2257","383","873","0.439","119","295","0.403","96","123","0.78","216","269","485","174","93","76","124","215","981","1168","1.4","0.75"
"6","Sleepy Floyd","HOU","82","2788","396","893","0.443","109","292","0.373","261","309","0.845","48","258","306","709","124","11","253","196","1162","1514","2.8","0.49"
"7","Johnny Newman","NYK","81","2336","455","957","0.475","97","287","0.338","286","351","0.815","93","113","206","162","111","23","153","259","1293","1075","1.06","0.73"
"8","Derek Harper","DAL","81","2968","538","1127","0.477","99","278","0.356","229","284","0.806","46","182","228","570","172","41","205","219","1404","1566","2.78","0.84"
"9","Mike McGee","NJN","80","2027","434","917","0.473","93","255","0.365","77","144","0.535","73","116","189","116","80","12","124","184","1038","761","0.94","0.65"
"10","Reggie Miller","IND","74","2536","398","831","0.479","98","244","0.402","287","340","0.844","73","219","292","227","93","29","143","170","1181","1193","1.59","0.65"
"11","Mark Jackson","NYK","72","2477","479","1025","0.467","81","240","0.338","180","258","0.698","106","235","341","619","139","7","226","163","1219","1475","2.74","0.62"
"12","Terry Porter","POR","81","3102","540","1146","0.471","79","219","0.361","272","324","0.84","85","282","367","770","146","8","248","187","1431","1816","3.11","0.59"
"13","Jack Sikma","MIL","80","2587","360","835","0.431","82","216","0.38","266","294","0.905","141","482","623","289","85","61","145","300","1068","1478","1.99","0.59"
"14","Mark Price","CLE","75","2728","529","1006","0.526","93","211","0.441","263","292","0.901","48","178","226","631","115","7","212","98","1414","1675","2.98","0.54"
"15","Michael Cooper","LAL","80","1943","213","494","0.431","80","210","0.381","81","93","0.871","33","158","191","314","72","32","94","186","587","809","3.34","0.77"
"16","Chuck Person","IND","80","3012","711","1453","0.489","63","205","0.307","243","307","0.792","144","372","516","289","83","18","308","280","1728","1520","0.94","0.27"
"17","Darrell Griffith","UTH","82","2382","466","1045","0.446","61","196","0.311","142","182","0.78","77","253","330","130","86","22","141","175","1135","943","0.92","0.61"
"18","Byron Scott","LAL","74","2605","588","1198","0.491","77","193","0.399","195","226","0.863","72","230","302","231","114","27","157","181","1448","1324","1.47","0.73"
"19","Rex Chapman","CHH","75","2219","526","1271","0.414","60","191","0.314","155","195","0.795","74","113","187","176","70","25","113","167","1267","827","1.56","0.62"
"20","Magic Johnson","LAL","77","2886","579","1137","0.509","59","188","0.314","513","563","0.911","111","496","607","988","138","22","312","172","1730","2565","3.17","0.44"
"21","Craig Hodges","CHI","59","1204","203","430","0.472","75","180","0.417","48","57","0.842","23","66","89","146","43","4","57","90","529","518","2.56","0.75"
"22","Chris Morris","NJN","76","2096","414","905","0.457","64","175","0.366","182","254","0.717","188","209","397","119","102","60","190","250","1074","999","0.63","0.54"
"23","Mark Aguirre","DET","80","2597","586","1270","0.461","51","174","0.293","288","393","0.733","146","240","386","278","45","36","208","229","1511","1259","1.34","0.22"
"24","Eddie Johnson","PHX","70","2043","608","1224","0.497","71","172","0.413","217","250","0.868","91","215","306","162","47","7","122","198","1504","1255","1.33","0.39"
"24","Gerald Wilkins","NYK","81","2414","462","1025","0.451","51","172","0.297","186","246","0.756","95","149","244","274","115","22","169","166","1161","1024","1.62","0.68"
"26","Rod Higgins","GOS","81","1887","301","633","0.476","66","168","0.393","188","229","0.821","111","265","376","160","39","42","76","172","856","1024","2.11","0.51"
"27","Hersey Hawkins","PHL","79","2577","442","971","0.455","71","166","0.428","241","290","0.831","51","174","225","239","120","37","158","184","1196","1081","1.51","0.76"
"28","Charles Barkley","PHL","79","3088","700","1208","0.579","35","162","0.216","602","799","0.753","403","583","986","325","126","67","254","262","2037","2582","1.28","0.5"
"29","Ricky Berry","SAC","64","1406","255","567","0.45","65","160","0.406","131","166","0.789","57","140","197","80","37","22","82","197","706","613","0.98","0.45"
"30","Scott Brooks","PHL","82","1372","156","371","0.42","55","153","0.359","61","69","0.884","19","75","94","306","69","3","65","116","428","612","4.71","1.06"
"31","Richard Anderson","POR","72","1082","145","348","0.417","49","141","0.348","32","38","0.842","62","169","231","98","44","12","54","100","371","493","1.82","0.82"
"32","John Paxson","CHI","78","1738","246","513","0.48","44","133","0.331","31","36","0.861","13","81","94","308","53","6","71","162","567","685","4.34","0.75"
"33","Vernon Maxwell","SAN","79","2065","357","827","0.432","32","129","0.248","181","243","0.745","49","153","202","301","86","8","178","136","927","814","1.69","0.48"
"34","Kenny Smith","SAC","81","3145","547","1183","0.462","46","128","0.359","263","357","0.737","49","177","226","621","102","7","249","173","1403","1380","2.49","0.41"
"35","Doc Rivers","ATL","76","2462","371","816","0.455","43","124","0.347","247","287","0.861","89","197","286","525","181","40","158","263","1032","1421","3.32","1.15"
"36","Isiah Thomas","DET","80","2924","569","1227","0.464","33","121","0.273","287","351","0.818","49","224","273","663","133","20","298","209","1458","1527","2.23","0.45"
