"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV","PPG"
"1","Shaquille O'Neal","LAL","49","1705","510","885","0.576","0","1","0","269","498","0.54","187","338","525","114","36","82","122","155","1289","1320","0.93","0.3",0.756011730205279
"2","Allen Iverson","PHI","48","1990","435","1056","0.412","58","199","0.291","356","474","0.751","66","170","236","223","110","7","167","98","1284","954","1.34","0.66",0.645226130653266
"3","Karl Malone","UTA","49","1832","393","797","0.493","0","1","0","378","480","0.788","107","356","463","201","62","28","162","134","1164","1250","1.24","0.38",0.635371179039301
"4","Shareef Abdur-Rahim","VAN","50","2021","386","893","0.432","11","36","0.306","369","439","0.841","114","260","374","172","69","55","186","137","1152","1059","0.93","0.37",0.570014844136566
"5","Gary Payton","SEA","50","2008","401","923","0.434","83","281","0.295","199","276","0.721","62","182","244","436","109","12","154","115","1084","1132","2.83","0.71",0.539840637450199
"5","Tim Duncan","SAS","50","1963","418","845","0.495","1","7","0.143","247","358","0.69","159","412","571","121","45","126","146","147","1084","1263","0.83","0.31",0.552215995924605
"7","Antonio McDyess","DEN","50","1937","415","882","0.471","1","9","0.111","230","338","0.68","168","369","537","82","73","115","138","175","1061","1155","0.59","0.53",0.547754259163655
"8","Grant Hill","DET","50","1852","384","802","0.479","0","14","0","285","379","0.752","65","290","355","300","80","27","184","114","1053","1119","1.63","0.44",0.568574514038877
"9","Stephon Marbury","NJN","49","1895","378","883","0.428","66","197","0.335","222","278","0.799","37","105","142","437","59","8","164","125","1044","965","2.67","0.36",0.550923482849604
"10","Michael Finley","DAL","50","2051","389","876","0.444","45","136","0.331","186","226","0.823","69","194","263","218","66","15","107","96","1009","937","2.04","0.62",0.491955143832277
"11","Kobe Bryant","LAL","50","1896","362","779","0.465","27","101","0.267","245","292","0.839","53","211","264","190","72","50","157","153","996","951","1.21","0.46",0.525316455696203
"12","Mitch Richmond","WAS","50","1912","331","803","0.412","70","221","0.317","251","293","0.857","30","142","172","122","64","10","136","121","983","701","0.9","0.47",0.514121338912134
"13","Kevin Garnett","MIN","47","1780","414","900","0.46","4","14","0.286","145","206","0.704","166","323","489","202","78","83","135","152","977","1147","1.5","0.58",0.548876404494382
"14","Hakeem Olajuwon","HOU","50","1784","373","725","0.514","4","13","0.308","195","272","0.717","106","372","478","88","82","123","139","160","945","1148","0.63","0.59",0.529708520179372
"15","Alonzo Mourning","MIA","46","1753","324","634","0.511","0","2","0","276","423","0.652","166","341","507","74","34","180","139","161","924","1123","0.53","0.25",0.527096406160867
"16","Reggie Miller","IND","50","1787","294","671","0.438","106","275","0.385","226","247","0.915","25","110","135","112","37","9","76","101","920","739","1.47","0.49",0.514829322887521
"17","Keith Van Horn","NJN","42","1576","322","752","0.428","16","53","0.302","256","298","0.859","114","244","358","65","43","53","133","134","916","830","0.49","0.32",0.581218274111675
"18","Vince Carter","TOR","50","1760","345","766","0.45","19","66","0.288","204","268","0.761","94","189","283","149","55","77","110","140","913","882","1.36","0.5",0.51875
"19","Glenn Robinson","MIL","47","1579","347","756","0.459","31","79","0.392","140","161","0.87","73","203","276","100","46","41","106","114","865","792","0.94","0.43",0.547815072830906
"20","Shawn Kemp","CLE","42","1475","277","575","0.482","1","2","0.5","307","389","0.789","131","257","388","101","48","45","127","159","862","937","0.8","0.38",0.584406779661017
"21","Ray Allen","MIL","50","1719","303","673","0.45","74","208","0.356","176","195","0.903","57","155","212","178","53","7","122","117","856","795","1.46","0.43",0.497963932518906
"22","Jason Kidd","PHX","50","2060","310","698","0.444","45","123","0.366","181","239","0.757","87","252","339","539","114","19","150","108","846","1261","3.59","0.76",0.410679611650485
"23","Chris Webber","SAC","42","1719","378","778","0.486","4","34","0.118","79","174","0.454","149","396","545","173","60","89","148","145","839","1063","1.17","0.41",0.488074461896451
"24","Tim Hardaway","MIA","48","1772","301","752","0.4","112","311","0.36","121","149","0.812","15","137","152","352","57","6","131","102","835","792","2.69","0.44",0.471218961625282
"25","Toni Kukoc","CHI","44","1654","315","750","0.42","39","137","0.285","159","215","0.74","65","245","310","235","49","11","121","82","828","821","1.94","0.41",0.500604594921403
"26","Nick Van Exel","DEN","50","1802","306","769","0.398","72","234","0.308","142","175","0.811","14","99","113","368","40","3","121","90","826","733","3.04","0.33",0.458379578246393
"27","Clifford Robinson","PHX","50","1740","299","629","0.475","58","139","0.417","163","234","0.697","69","158","227","128","75","59","88","153","819","819","1.46","0.85",0.470689655172414
"28","Allan Houston","NYK","50","1815","294","703","0.418","57","140","0.407","168","195","0.862","20","132","152","137","35","9","130","115","813","580","1.05","0.27",0.447933884297521
"29","Anfernee Hardaway","ORL","50","1944","301","717","0.42","40","140","0.286","149","211","0.706","74","210","284","266","111","23","150","111","791","847","1.77","0.74",0.406893004115226
"29","Paul Pierce","BOS","48","1632","284","647","0.439","84","204","0.412","139","195","0.713","117","192","309","115","82","50","113","139","791","815","1.02","0.73",0.48468137254902
"31","Antoine Walker","BOS","42","1549","303","735","0.412","65","176","0.369","113","202","0.559","106","253","359","130","63","28","119","142","784","724","1.09","0.53",0.506132989025178
"32","Eddie Jones","CHH","50","1881","260","595","0.437","48","142","0.338","212","271","0.782","50","144","194","186","125","58","93","128","780","856","2","1.34",0.414673046251994
"33","David Robinson","SAS","49","1554","268","527","0.509","0","1","0","239","363","0.658","148","344","492","103","69","119","108","143","775","1067","0.95","0.64",0.498712998712999
"34","Maurice Taylor","LAC","46","1505","311","675","0.461","1","6","0.167","150","206","0.728","100","142","242","67","16","29","120","179","773","587","0.56","0.13",0.513621262458472
"35","Doug Christie","TOR","50","1768","252","650","0.388","49","161","0.304","207","246","0.841","59","148","207","187","113","26","119","111","760","737","1.57","0.95",0.429864253393665
"36","Detlef Schrempf","SEA","50","1765","259","549","0.472","34","86","0.395","200","243","0.823","77","293","370","184","41","26","103","152","752","937","1.79","0.4",0.426062322946176
"37","Tom Gugliotta","PHX","43","1563","277","573","0.483","2","7","0.286","173","218","0.794","131","250","381","121","59","21","88","110","729","882","1.38","0.67",0.466410748560461
"38","Rik Smits","IND","49","1271","310","633","0.49","0","2","0","108","132","0.818","73","202","275","52","18","52","75","159","728","703","0.69","0.24",0.572777340676633
"39","Scottie Pippen","HOU","50","2011","261","604","0.432","72","212","0.34","132","183","0.721","63","260","323","293","98","37","159","118","726","924","1.84","0.62",0.361014420686226
"40","Gary Trent","DAL","45","1362","287","602","0.477","0","5","0","145","235","0.617","127","224","351","77","29","23","66","122","719","728","1.17","0.44",0.527900146842878
"41","Vlade Divac","SAC","50","1761","262","557","0.47","11","43","0.256","179","255","0.702","140","361","501","215","44","51","131","166","714","1023","1.64","0.34",0.405451448040886
"42","David Wesley","CHH","50","1848","243","545","0.446","61","170","0.359","159","191","0.832","23","138","161","322","100","10","142","130","706","823","2.27","0.7",0.382034632034632
"43","Nick Anderson","ORL","47","1581","253","640","0.395","96","277","0.347","99","162","0.611","51","226","277","91","64","15","83","72","701","615","1.1","0.77",0.443390259329538
"44","Ron Mercer","BOS","41","1551","305","707","0.431","5","30","0.167","83","105","0.79","37","118","155","104","67","12","89","81","698","523","1.17","0.75",0.45003223726628
"45","Darrell Armstrong","ORL","50","1502","230","522","0.441","69","189","0.365","161","178","0.904","53","127","180","335","108","4","158","90","690","850","2.12","0.68",0.459387483355526
"45","John Starks","GSW","50","1686","269","728","0.37","78","269","0.29","74","100","0.74","33","130","163","235","69","5","83","135","690","594","2.83","0.83",0.409252669039146
"45","Rod Strickland","WAS","44","1632","251","603","0.416","12","42","0.286","176","236","0.746","56","156","212","434","76","5","142","91","690","863","3.06","0.54",0.422794117647059
"48","Juwan Howard","WAS","36","1430","286","604","0.474","0","3","0","110","146","0.753","90","203","293","107","42","14","95","130","682","689","1.13","0.44",0.476923076923077
"49","Charles Barkley","HOU","42","1526","240","502","0.478","4","25","0.16","192","267","0.719","167","349","516","192","43","13","100","89","676","1003","1.92","0.43",0.442988204456094
"50","Matt Geiger","PHI","50","1540","266","555","0.479","1","5","0.2","141","177","0.797","137","225","362","58","39","40","101","157","674","747","0.57","0.39",0.437662337662338
