"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV","PPG"
"22","Vince Carter","NJN","76","2959","587","1287","0.456","98","273","0.359","350","429","0.816","112","341","453","389","93","33","181","241","1622","1630","2.15","0.51",0.548158161541061
"23","Hedo Turkoglu","ORL","82","3026","556","1219","0.456","166","415","0.4","324","391","0.829","83","388","471","409","74","25","246","244","1602","1605","1.66","0.3",0.529411764705882
"24","Paul Pierce","BOS","80","2874","509","1098","0.464","143","365","0.392","409","485","0.843","53","358","411","363","101","36","221","200","1570","1595","1.64","0.46",0.546276965901183
"25","Danny Granger","IND","80","2876","537","1205","0.446","171","423","0.404","322","378","0.852","93","393","486","166","95","84","171","290","1567","1503","0.97","0.56",0.544853963838665
"26","Mike Dunleavy","IND","82","2953","532","1117","0.476","165","389","0.424","336","403","0.834","59","365","424","288","86","31","190","208","1565","1552","1.52","0.45",0.529969522519472
"27","David West","NOH","76","2870","629","1305","0.482","6","25","0.24","300","353","0.85","180","495","675","177","62","99","165","208","1564","1683","1.07","0.38",0.544947735191638
"28","Corey Maggette","LAC","70","2502","458","1000","0.458","78","203","0.384","553","681","0.812","78","316","394","189","71","7","195","210","1547","1343","0.97","0.36",0.618305355715428
"29","Deron Williams","UTA","82","3059","566","1117","0.507","83","210","0.395","330","411","0.803","34","209","243","862","90","23","279","200","1545","1852","3.09","0.32",0.505067015364498
"30","Josh Howard","DAL","76","2757","567","1247","0.455","67","210","0.319","312","384","0.813","120","412","532","164","59","32","114","202","1513","1434","1.44","0.52",0.548784911135292
"31","Tim Duncan","SAS","78","2651","585","1178","0.497","0","4","0","338","463","0.73","237","644","881","218","56","152","178","185","1508","1919","1.23","0.32",0.568841946435307
"32","Chris Bosh","TOR","67","2425","507","1027","0.494","10","25","0.4","472","559","0.844","174","409","583","171","63","67","153","157","1496","1620","1.12","0.41",0.616907216494845
"33","Rashard Lewis","ORL","81","3076","516","1135","0.455","226","553","0.409","218","260","0.838","97","340","437","196","99","38","140","214","1476","1445","1.4","0.71",0.479843953185956
"34","Stephen Jackson","GSW","73","2855","488","1204","0.405","182","501","0.363","308","370","0.832","67","251","318","300","92","29","197","171","1466","1230","1.52","0.47",0.513485113835377
"35","Kevin Martin","SAC","61","2216","417","914","0.456","107","266","0.402","502","578","0.869","48","225","273","129","62","5","131","150","1443","1208","0.99","0.47",0.651173285198556
"36","Manu Ginobili","SAS","74","2299","453","984","0.46","156","389","0.401","380","442","0.86","63","291","354","332","109","33","200","173","1442","1477","1.66","0.55",0.627229230100043
"37","Tracy McGrady","HOU","66","2440","548","1307","0.419","86","295","0.292","245","358","0.684","42","297","339","387","68","30","160","91","1427","1219","2.42","0.43",0.584836065573771
"38","Brandon Roy","POR","74","2792","531","1170","0.454","73","215","0.34","281","373","0.753","81","267","348","430","79","16","136","147","1416","1422","3.16","0.58",0.507163323782235
"39","Andre Miller","PHI","82","3016","569","1156","0.492","3","34","0.088","257","333","0.772","95","229","324","565","105","6","206","181","1398","1529","2.74","0.51",0.463527851458886
"40","Josh Smith","ATL","81","2873","518","1133","0.457","25","99","0.253","333","469","0.71","161","506","667","272","123","227","245","269","1394","1687","1.11","0.5",0.485207100591716
"41","Steve Nash","PHX","81","2780","485","962","0.504","179","381","0.47","222","245","0.906","28","254","282","898","53","5","295","113","1371","1814","3.04","0.18",0.493165467625899
"42","LaMarcus Aldridge","POR","76","2649","561","1160","0.484","1","7","0.143","227","298","0.762","220","358","578","122","55","94","126","240","1350","1403","0.97","0.44",0.509626274065685
"43","Kevin Garnett","BOS","71","2328","534","990","0.539","0","11","0","269","336","0.801","135","520","655","244","100","89","138","163","1337","1764","1.77","0.73",0.574312714776632
"44","Ben Gordon","CHI","72","2291","464","1069","0.434","142","346","0.41","266","293","0.908","40","181","221","213","55","8","150","171","1336","1051","1.42","0.37",0.583151462243562
"45","Chauncey Billups","DET","78","2522","393","877","0.448","137","342","0.401","401","437","0.918","42","170","212","529","101","17","160","130","1324","1503","3.31","0.63",0.524980174464711
"46","Tony Parker","SAS","69","2312","515","1043","0.494","17","66","0.258","248","347","0.715","30","191","221","411","55","8","164","93","1295","1199","2.51","0.34",0.560121107266436
"47","Leandro Barbosa","PHX","82","2421","472","1021","0.462","164","422","0.389","175","213","0.822","40","191","231","216","75","18","117","195","1283","1119","1.85","0.64",0.529946303180504
"48","Ray Allen","BOS","73","2624","439","986","0.445","180","452","0.398","215","237","0.907","75","193","268","225","65","16","127","147","1273","1151","1.77","0.51",0.485137195121951
"49","Jason Terry","DAL","82","2579","471","1008","0.467","136","363","0.375","191","223","0.857","30","178","208","264","88","18","92","170","1269","1186","2.87","0.96",0.492051182628926
"50","Peja Stojakovic","NOH","77","2711","451","1026","0.44","231","524","0.441","130","140","0.929","64","267","331","96","57","10","61","127","1263","1111","1.57","0.93",0.465879749170048
