"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV","PPG"
"12","Blake Griffin","LAC","67","2356","574","1144","0.502","10","25","0.4","311","427","0.728","126","382","508","354","63","35","152","196","1469","1591","2.33","0.41",0.623514431239389
"13","Gordon Hayward","UTA","76","2618","484","1087","0.445","120","330","0.364","375","462","0.812","54","319","373","313","108","30","206","131","1463","1391","1.52","0.52",0.558823529411765
"14","Pau Gasol","CHI","78","2681","570","1153","0.494","12","26","0.462","294","366","0.803","220","699","919","210","25","147","158","147","1446","1934","1.33","0.16",0.53935098843715
"15","Rudy Gay","SAC","68","2408","508","1116","0.455","79","220","0.359","337","393","0.858","98","301","399","250","71","41","183","157","1432","1346","1.37","0.39",0.59468438538206
"16","Nikola Vucevic","ORL","74","2529","631","1206","0.523","2","6","0.333","164","218","0.752","238","572","810","147","54","54","148","220","1428","1716","0.99","0.37",0.564650059311981
"17","DeMarcus Cousins","SAC","59","2013","498","1066","0.467","2","8","0.25","423","541","0.782","185","562","747","210","90","103","254","241","1421","1631","0.83","0.35",0.705911574764034
"18","Marc Gasol","MEM","81","2687","530","1072","0.494","3","17","0.176","350","440","0.795","115","515","630","307","70","131","176","208","1413","1743","1.74","0.4",0.525865277260886
"19","Andrew Wiggins","MIN","82","2969","497","1137","0.437","39","126","0.31","354","466","0.76","134","240","374","170","86","50","177","190","1387","1138","0.96","0.49",0.467160660154934
"19","John Wall","WAS","79","2837","519","1166","0.445","65","217","0.3","284","362","0.785","36","330","366","792","138","45","304","180","1387","1699","2.61","0.45",0.48889672188932
"21","Eric Bledsoe","PHX","81","2800","468","1046","0.447","88","272","0.324","353","441","0.8","72","351","423","493","127","45","274","189","1377","1525","1.8","0.46",0.491785714285714
"22","Dirk Nowitzki","DAL","77","2282","487","1062","0.459","104","274","0.38","255","289","0.882","44","413","457","143","39","33","82","160","1333","1314","1.74","0.48",0.584136722173532
"23","Dwyane Wade","MIA","62","1971","509","1084","0.47","29","102","0.284","284","370","0.768","58","161","219","299","73","21","209","105","1331","1073","1.43","0.35",0.675291730086251
"24","Tyreke Evans","NOP","79","2690","521","1165","0.447","69","227","0.304","202","291","0.694","82","334","416","521","100","37","246","198","1313","1408","2.12","0.41",0.488104089219331
"25","Jimmy Butler","CHI","65","2513","421","912","0.462","73","193","0.378","386","463","0.834","114","265","379","212","114","36","93","108","1301","1381","2.28","1.23",0.517707918822125
"26","Victor Oladipo","ORL","72","2573","473","1086","0.436","84","248","0.339","262","320","0.819","51","251","302","295","120","19","204","187","1292","1153","1.45","0.59",0.502137582588418
"27","JJ Redick","LAC","78","2409","447","938","0.477","200","458","0.437","183","203","0.901","22","145","167","137","39","8","95","134","1277","1022","1.44","0.41",0.530095475300955
"28","Goran Dragic","MIA","78","2640","502","1002","0.501","90","259","0.347","181","234","0.774","81","193","274","350","78","15","173","195","1275","1266","2.02","0.45",0.482954545454545
"29","Markieff Morris","PHX","82","2581","512","1100","0.465","57","179","0.318","177","232","0.763","110","396","506","192","101","39","170","245","1258","1283","1.13","0.59",0.487407981402557
"30","Kyle Lowry","TOR","70","2414","430","1043","0.412","132","391","0.338","252","312","0.808","54","274","328","473","109","13","173","212","1244","1321","2.73","0.63",0.515327257663629
"31","Lou Williams","TOR","80","2016","375","928","0.404","152","447","0.34","340","395","0.861","24","127","151","164","88","10","101","103","1242","946","1.62","0.87",0.616071428571429
"32","Brook Lopez","BKN","72","2100","506","987","0.513","1","10","0.1","223","274","0.814","214","321","535","50","43","126","104","206","1236","1354","0.48","0.41",0.588571428571429
"33","Kevin Love","CLE","75","2532","413","952","0.434","144","392","0.367","258","321","0.804","142","589","731","168","51","39","122","140","1228","1493","1.38","0.42",0.484992101105845
"34","Paul Millsap","ATL","73","2390","443","930","0.476","77","216","0.356","255","337","0.757","139","431","570","223","130","69","166","201","1218","1475","1.34","0.78",0.509623430962343
"35","DeMar DeRozan","TOR","60","2100","409","990","0.413","25","88","0.284","361","434","0.832","41","236","277","210","73","11","137","122","1204","984","1.53","0.53",0.573333333333333
"36","Derrick Favors","UTA","74","2280","482","918","0.525","1","6","0.167","222","332","0.669","196","411","607","112","60","123","121","210","1187","1422","0.93","0.5",0.520614035087719
"37","Jeff Green","MEM","78","2455","416","967","0.43","97","292","0.332","239","287","0.833","64","264","328","134","53","34","108","147","1168","1010","1.24","0.49",0.475763747454175
"38","Tobias Harris","ORL","68","2369","442","949","0.466","87","239","0.364","193","245","0.788","73","357","430","124","69","36","115","134","1164","1149","1.08","0.6",0.491346559729844
"39","Enes Kanter","OKC","75","2136","482","928","0.519","16","45","0.356","183","234","0.782","277","394","671","55","36","29","145","189","1163","1312","0.38","0.25",0.544475655430712
"40","Jeff Teague","ATL","73","2228","408","887","0.46","71","207","0.343","275","319","0.862","30","154","184","513","125","31","205","139","1162","1287","2.5","0.61",0.521543985637343
"41","Al Horford","ATL","76","2318","519","965","0.538","11","36","0.306","107","141","0.759","131","413","544","244","68","98","100","121","1156","1530","2.44","0.68",0.498705780845557
"42","Joe Johnson","BKN","80","2791","446","1025","0.435","121","337","0.359","141","176","0.801","53","331","384","292","59","14","137","120","1154","1152","2.13","0.43",0.41347187388033
"43","Ty Lawson","DEN","75","2665","404","926","0.436","70","205","0.341","265","363","0.73","42","192","234","720","92","9","185","128","1143","1393","3.89","0.5",0.428893058161351
"43","Zach Randolph","MEM","71","2304","454","932","0.487","7","20","0.35","228","298","0.765","225","522","747","153","69","14","156","175","1143","1422","0.98","0.44",0.49609375
"45","Andre Drummond","DET","82","2502","494","961","0.514","0","2","0","142","365","0.389","437","667","1104","55","73","153","120","285","1130","1705","0.46","0.61",0.451638689048761
"46","Reggie Jackson","DET","77","2268","432","996","0.434","72","241","0.299","181","218","0.83","56","271","327","462","62","9","186","167","1117","1190","2.48","0.33",0.492504409171076
"47","Mike Conley","MEM","70","2225","393","882","0.446","107","277","0.386","214","249","0.859","29","180","209","375","89","14","156","139","1107","1114","2.4","0.57",0.49752808988764
"48","Isaiah Thomas","BOS","67","1726","335","796","0.421","129","346","0.373","302","348","0.868","33","120","153","284","57","5","143","150","1101","950","1.99","0.4",0.637891077636153
"49","Greg Monroe","DET","69","2137","423","853","0.496","0","0","0","252","336","0.75","229","475","704","142","78","34","149","148","1098","1393","0.95","0.52",0.513804398689752
"50","Wilson Chandler","DEN","78","2471","418","975","0.429","139","406","0.342","110","142","0.775","96","379","475","134","58","29","110","231","1085","1082","1.22","0.53",0.439093484419263
