"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV","PPG"
"18","World Free","GOS","65","2370","516","1157","0.446","5","31","0.161","528","649","0.814","48","111","159","361","85","11","195","183","1565","1224","1.85","0.44",0.660337552742616
"19","Ray Williams","NYK","79","2742","616","1335","0.461","16","68","0.235","312","382","0.817","122","199","321","432","185","37","235","270","1560","1511","1.84","0.79",0.568927789934354
"20","Robert Parish","BOS","82","2298","635","1166","0.545","0","1","0","282","397","0.71","245","532","777","144","81","214","191","310","1552","1931","0.75","0.42",0.675369886858137
"21","Reggie Theus","CHI","82","2820","543","1097","0.495","18","90","0.2","445","550","0.809","124","163","287","426","122","20","259","258","1549","1486","1.65","0.47",0.549290780141844
"22","Joe Barry Carroll","GOS","82","2919","616","1254","0.491","0","2","0","315","440","0.716","274","485","759","117","50","121","243","313","1547","1588","0.48","0.21",0.529976019184652
"23","Truck Robinson","PHX","82","3088","647","1280","0.505","0","0","0","249","396","0.629","216","573","789","206","68","38","250","220","1543","1614","0.82","0.27",0.499676165803109
"24","Marques Johnson","MIL","76","2542","636","1153","0.552","0","9","0","269","381","0.706","225","293","518","346","115","41","190","196","1541","1742","1.82","0.61",0.606215578284815
"25","Scott Wedman","KCK","81","2902","685","1437","0.477","25","77","0.325","140","204","0.686","128","305","433","226","97","46","161","294","1535","1360","1.4","0.6",0.5289455547898
"26","Jack Sikma","SEA","82","2920","595","1311","0.454","0","5","0","340","413","0.823","184","668","852","248","78","93","201","282","1530","1811","1.23","0.39",0.523972602739726
"27","Dennis Johnson","PHX","79","2615","532","1220","0.436","11","51","0.216","411","501","0.82","160","203","363","291","136","61","208","244","1486","1351","1.4","0.65",0.568260038240918
"28","Artis Gilmore","CHI","82","2832","547","816","0.67","0","0","0","375","532","0.705","220","608","828","172","47","198","236","295","1469","2052","0.73","0.2",0.518714689265537
"29","John Drew","ATL","67","2075","500","1096","0.456","0","7","0","454","577","0.787","145","238","383","79","98","15","194","264","1454","1116","0.41","0.51",0.700722891566265
"30","Elvin Hayes","WAS","81","2931","584","1296","0.451","0","10","0","271","439","0.617","235","554","789","98","68","171","189","300","1439","1496","0.52","0.36",0.490958717161378
"31","Billy Knight","IND","82","2385","546","1025","0.533","3","19","0.158","341","410","0.832","191","219","410","157","84","12","177","155","1436","1374","0.89","0.48",0.6020964360587
"32","Eddie Johnson","ATL","75","2693","573","1136","0.504","6","20","0.3","279","356","0.784","60","119","179","407","126","11","197","188","1431","1317","2.07","0.64",0.531377645748236
"33","Walter Davis","PHX","78","2182","593","1101","0.539","7","17","0.412","209","250","0.836","63","137","200","302","97","12","222","192","1402","1242","1.36","0.44",0.642529789184235
"34","Jim Paxson","POR","79","2701","585","1092","0.536","2","30","0.067","182","248","0.734","74","137","211","299","140","9","131","172","1354","1309","2.28","1.07",0.50129581636431
"35","Norm Nixon","LAL","79","2962","576","1210","0.476","2","12","0.167","196","252","0.778","64","168","232","696","146","11","285","226","1350","1460","2.44","0.51",0.455773126266036
"36","Mychal Thompson","POR","79","2790","569","1151","0.494","0","1","0","207","323","0.641","223","463","686","284","62","170","241","260","1345","1608","1.18","0.26",0.482078853046595
"37","James Silas","SAN","75","2055","476","997","0.477","0","2","0","374","440","0.85","44","187","231","285","51","12","159","129","1326","1159","1.79","0.32",0.645255474452555
"38","Robert Reid","HOU","82","2963","536","1113","0.482","0","4","0","229","303","0.756","164","419","583","344","163","66","198","325","1301","1608","1.74","0.82",0.439082011474857
"39","Micheal Ray Richardson","NYK","79","3175","523","1116","0.469","23","102","0.225","224","338","0.663","173","372","545","627","232","35","302","258","1293","1723","2.08","0.77",0.407244094488189
"40","Campy Russell","NYK","79","2865","508","1095","0.464","8","26","0.308","268","343","0.781","109","244","353","257","99","8","212","248","1292","1135","1.21","0.47",0.450959860383944
"41","Junior Bridgeman","MIL","77","2215","537","1102","0.487","3","21","0.143","213","241","0.884","78","211","289","234","88","28","150","182","1290","1186","1.56","0.59",0.582392776523702
"42","Kevin Grevey","WAS","75","2616","500","1103","0.453","45","136","0.331","244","290","0.841","67","152","219","300","68","17","144","161","1289","1100","2.08","0.47",0.492737003058104
"43","Phil Smith","SDC","76","2378","519","1057","0.491","4","18","0.222","237","313","0.757","49","107","156","372","84","18","176","231","1279","1119","2.11","0.48",0.53784693019344
"44","Swen Nater","SDC","82","2809","517","935","0.553","0","0","0","244","307","0.795","295","722","1017","199","49","46","211","295","1278","1897","0.94","0.23",0.454966180135279
"45","Greg Ballard","WAS","82","2610","549","1186","0.463","7","32","0.219","166","196","0.847","167","413","580","195","118","39","117","194","1271","1419","1.67","1.01",0.486973180076628
"46","Purvis Short","GOS","79","2309","549","1157","0.475","3","17","0.176","168","205","0.82","151","240","391","249","78","19","143","244","1269","1218","1.74","0.55",0.549588566478995
"47","Calvin Murphy","HOU","76","2014","528","1074","0.492","4","17","0.235","206","215","0.958","33","54","87","222","111","6","129","209","1266","1008","1.72","0.86",0.628599801390268
"47","James Edwards","IND","81","2375","511","1004","0.509","0","3","0","244","347","0.703","191","380","571","212","32","128","164","304","1266","1449","1.29","0.2",0.533052631578947
"49","Cedric Maxwell","BOS","81","2730","441","750","0.588","0","1","0","352","450","0.782","222","303","525","219","79","68","180","256","1234","1538","1.22","0.44",0.452014652014652
"50","Kenny Carr","CLE","81","2615","469","918","0.511","0","4","0","292","409","0.714","260","575","835","192","76","42","231","296","1230","1578","0.83","0.33",0.470363288718929
