"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV","PPG"
"14","Vin Baker","SEA","82","2944","631","1164","0.542","1","7","0.143","311","526","0.591","286","370","656","152","91","86","174","278","1574","1637","0.87","0.52",0.534646739130435
"16","Gary Payton","SEA","82","3145","579","1278","0.453","134","397","0.338","279","375","0.744","77","299","376","679","185","18","229","195","1571","1805","2.97","0.81",0.499523052464229
"17","Chris Webber","WAS","71","2809","647","1341","0.482","65","205","0.317","196","333","0.589","176","498","674","273","111","124","185","269","1555","1721","1.48","0.6",0.553577785688857
"18","Tim Hardaway","MIA","81","3031","558","1296","0.431","155","442","0.351","257","329","0.781","48","251","299","672","136","16","224","200","1528","1617","3","0.61",0.504124051468162
"19","Kevin Garnett","MIN","82","3222","635","1293","0.491","3","16","0.188","245","332","0.738","222","564","786","348","139","150","192","224","1518","2004","1.81","0.72",0.471135940409683
"20","Allan Houston","NYK","82","2848","571","1277","0.447","82","213","0.385","285","335","0.851","43","231","274","212","63","24","200","207","1509","1126","1.06","0.32",0.529845505617977
"21","Sam Cassell","NJN","75","2606","510","1156","0.441","15","80","0.188","436","507","0.86","73","155","228","603","121","20","269","262","1471","1457","2.24","0.45",0.564466615502686
"22","Steven Smith","ATL","73","2857","489","1101","0.444","97","276","0.351","389","455","0.855","133","176","309","292","75","29","176","219","1464","1315","1.66","0.43",0.512425621281064
"23","Isaiah Rider","POR","74","2786","551","1302","0.423","135","420","0.321","221","267","0.828","99","247","346","231","55","19","187","188","1458","1125","1.24","0.29",0.523330940416368
"24","Stephon Marbury","MIN","82","3112","513","1237","0.415","95","304","0.313","329","450","0.731","58","172","230","704","104","7","256","222","1450","1394","2.75","0.41",0.465938303341902
"25","Shawn Kemp","CLE","80","2769","518","1164","0.445","2","8","0.25","404","556","0.727","219","526","745","197","108","90","271","310","1442","1513","0.73","0.4",0.520765619357169
"26","Corliss Williamson","SAC","79","2819","561","1134","0.495","0","9","0","279","443","0.63","162","284","446","230","76","48","199","252","1401","1265","1.16","0.38",0.496984746363959
"27","Eddie Jones","LAL","80","2910","486","1005","0.484","143","368","0.389","234","306","0.765","85","217","302","246","160","55","146","164","1349","1375","1.69","1.1",0.463573883161512
"27","Rod Strickland","WAS","76","3020","490","1130","0.434","12","48","0.25","357","492","0.726","112","293","405","801","126","25","266","182","1349","1665","3.01","0.47",0.446688741721854
"29","Kerry Kittles","NJN","77","2814","508","1154","0.44","110","263","0.418","202","250","0.808","132","230","362","176","132","37","106","152","1328","1235","1.66","1.25",0.471926083866382
"30","Glenn Robinson","MIL","56","2294","534","1136","0.47","25","65","0.385","215","266","0.808","82","225","307","158","69","34","200","164","1308","1023","0.79","0.35",0.570183086312119
"31","Kevin Willis","HOU","81","2528","531","1041","0.51","1","7","0.143","242","305","0.793","232","447","679","78","55","38","170","235","1305","1412","0.46","0.32",0.51621835443038
"32","Clyde Drexler","HOU","70","2473","452","1059","0.427","106","334","0.317","277","346","0.801","105","241","346","382","126","42","189","193","1287","1318","2.02","0.67",0.520420541852002
"32","Doug Christie","TOR","78","2939","458","1071","0.428","100","307","0.326","271","327","0.829","94","310","404","282","190","57","228","198","1287","1323","1.24","0.83",0.437904048996257
"34","Bison Dele","DET","78","2619","531","1040","0.511","1","3","0.333","198","280","0.707","223","472","695","94","67","55","181","252","1261","1400","0.52","0.37",0.481481481481481
"35","Jerry Stackhouse","DET","79","2545","424","975","0.435","47","195","0.241","354","450","0.787","105","161","266","241","89","59","224","175","1249","1033","1.08","0.4",0.490766208251473
"36","Jim Jackson","GSW","79","3046","476","1107","0.43","61","191","0.319","229","282","0.812","130","270","400","381","79","8","263","186","1242","1163","1.45","0.3",0.407747866053841
"37","Tracy Murray","WAS","82","2227","449","1007","0.446","158","403","0.392","182","209","0.871","75","202","277","84","67","25","102","167","1238","1004","0.82","0.66",0.55590480466996
"38","Detlef Schrempf","SEA","78","2742","437","898","0.487","61","147","0.415","297","352","0.844","135","419","554","341","60","19","168","205","1232","1522","2.03","0.36",0.449307075127644
"39","Antonio McDyess","PHX","81","2441","497","927","0.536","0","2","0","231","329","0.702","206","407","613","106","100","135","142","292","1225","1509","0.75","0.7",0.501843506759525
"39","Damon Stoudamire","POR","71","2839","448","1091","0.411","91","304","0.299","238","287","0.829","87","211","298","580","113","7","223","150","1225","1308","2.6","0.51",0.431489961253963
"41","Ron Mercer","BOS","80","2662","515","1145","0.45","3","28","0.107","188","224","0.839","109","171","280","176","125","17","132","213","1221","1021","1.33","0.95",0.458677685950413
"42","Kobe Bryant","LAL","79","2056","391","913","0.428","75","220","0.341","363","457","0.794","79","163","242","199","74","40","157","180","1220","1002","1.27","0.47",0.593385214007782
"42","Lamond Murray","LAC","79","2579","473","984","0.481","54","153","0.353","220","294","0.748","172","312","484","142","118","54","171","193","1220","1262","0.83","0.69",0.473051570376115
"44","Keith Van Horn","NJN","62","2325","446","1047","0.426","69","224","0.308","258","305","0.846","142","266","408","106","64","25","164","216","1219","1010","0.65","0.39",0.524301075268817
"45","Rik Smits","IND","73","2085","514","1038","0.495","0","3","0","188","240","0.783","127","378","505","101","40","88","134","243","1216","1240","0.75","0.3",0.583213429256595
"46","Bryant Reeves","VAN","74","2527","492","941","0.523","0","4","0","223","316","0.706","196","389","585","155","39","80","156","278","1207","1368","0.99","0.25",0.477641472101306
"47","Wesley Person","CLE","82","3198","440","957","0.46","192","447","0.43","132","170","0.776","65","298","363","188","129","49","110","108","1204","1268","1.71","1.17",0.376485303314572
"48","Juwan Howard","WAS","64","2559","463","991","0.467","0","2","0","258","358","0.721","161","288","449","208","82","23","185","225","1184","1133","1.12","0.44",0.462680734661977
"49","Arvydas Sabonis","POR","73","2333","407","826","0.493","30","115","0.261","323","405","0.798","149","580","729","218","65","80","190","267","1167","1568","1.15","0.34",0.500214316330904
"50","Joe Smith","PHI","79","2344","464","1070","0.434","0","8","0","227","293","0.775","199","272","471","94","62","51","158","263","1155","1003","0.6","0.39",0.492747440273038
