"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Dwight Howard","ORL","54","2070","416","726","0.573","0","7","0","281","572","0.491","200","585","785","104","81","116","175","159","1113","1423","0.59","0.46"
"2","Andrew Bynum","LAL","60","2112","444","796","0.558","1","5","0.2","234","338","0.692","192","517","709","85","27","116","152","104","1123","1452","0.56","0.18"
"3","Kevin Love","MIN","55","2145","474","1059","0.448","105","282","0.372","379","460","0.824","226","508","734","111","47","28","128","152","1432","1558","0.87","0.37"
"4","Blake Griffin","LAC","66","2392","561","1022","0.549","2","16","0.125","244","468","0.521","218","499","717","210","54","48","150","216","1368","1562","1.4","0.36"
"5","Josh Smith","ATL","66","2329","504","1101","0.458","28","109","0.257","203","322","0.63","136","496","632","257","93","115","164","172","1239","1456","1.57","0.57"
"6","Pau Gasol","LAL","65","2430","459","917","0.501","7","27","0.259","204","261","0.782","183","495","678","237","37","88","142","127","1129","1512","1.67","0.26"
"7","Kevin Durant","OKC","66","2546","643","1297","0.496","133","344","0.387","431","501","0.86","40","487","527","231","88","77","248","133","1850","1801","0.93","0.36"
"8","Marcin Gortat","PHX","66","2114","427","769","0.555","0","2","0","163","251","0.649","185","474","659","59","48","99","90","142","1017","1362","0.66","0.53"
"9","Marc Gasol","MEM","65","2370","357","740","0.482","1","12","0.083","237","317","0.748","120","459","579","204","62","121","121","201","952","1334","1.69","0.51"
"10","Al Jefferson","UTA","61","2075","516","1048","0.492","1","4","0.25","137","177","0.774","133","452","585","134","47","101","62","155","1170","1403","2.16","0.76"
"11","Carlos Boozer","CHI","66","1948","448","842","0.532","0","1","0","95","137","0.693","114","450","564","125","63","24","115","168","991","1216","1.09","0.55"
"12","Kris Humphries","NJN","62","2162","323","671","0.481","0","0","0","209","278","0.752","233","448","681","90","50","74","119","173","855","1214","0.76","0.42"
"13","DeMarcus Cousins","SAC","64","1950","448","999","0.448","2","14","0.143","262","373","0.702","265","438","703","102","93","75","170","257","1160","1301","0.6","0.55"
"14","Kevin Garnett","BOS","60","1864","391","777","0.503","3","9","0.333","162","189","0.857","66","428","494","175","56","61","107","141","947","1213","1.64","0.52"
