"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Dwight Howard","ORL","78","2935","619","1044","0.593","0","7","0","546","916","0.596","309","789","1098","107","107","186","279","258","1784","2208","0.38","0.38"
"2","Kevin Love","MIN","73","2611","482","1026","0.47","88","211","0.417","424","499","0.85","330","782","1112","184","45","28","155","148","1476","2071","1.19","0.29"
"3","Blake Griffin","LAC","82","3112","696","1376","0.506","7","24","0.292","446","695","0.642","270","719","989","312","63","45","223","252","1845","2102","1.4","0.28"
"4","Zach Randolph","MEM","75","2724","598","1188","0.503","8","43","0.186","300","396","0.758","326","588","914","163","63","25","151","175","1504","1832","1.08","0.42"
"5","Pau Gasol","LAL","82","3037","593","1120","0.529","1","3","0.333","354","430","0.823","268","568","836","273","48","130","142","203","1541","2083","1.92","0.34"
"6","Al Jefferson","UTA","82","2940","654","1319","0.496","0","0","0","220","289","0.761","235","559","794","149","46","153","105","238","1528","1831","1.42","0.44"
"7","Kevin Garnett","BOS","71","2220","434","822","0.528","1","5","0.2","187","217","0.862","83","548","631","171","95","57","115","148","1056","1477","1.49","0.83"
"8","Kris Humphries","NJN","74","2061","307","583","0.527","0","1","0","127","191","0.665","225","546","771","84","33","80","103","168","741","1266","0.82","0.32"
"9","Al Horford","ATL","77","2704","513","921","0.557","2","4","0.5","150","188","0.798","182","536","718","266","59","80","119","193","1178","1736","2.24","0.5"
"10","Lamar Odom","LAL","82","2639","473","893","0.53","68","178","0.382","166","246","0.675","175","535","710","249","47","61","139","200","1180","1608","1.79","0.34"
"11","Josh Smith","ATL","77","2645","497","1041","0.477","51","154","0.331","229","316","0.725","134","523","657","255","99","120","197","217","1274","1577","1.29","0.5"
"12","Andrew Bogut","MIL","65","2297","367","742","0.495","0","4","0","96","217","0.442","199","521","720","131","47","168","125","217","830","1275","1.05","0.38"
"13","LeBron James","MIA","79","3063","758","1485","0.51","92","279","0.33","503","663","0.759","80","510","590","554","124","50","284","163","2111","2258","1.95","0.44"
"14","Tim Duncan","SAS","76","2156","419","838","0.5","0","4","0","184","257","0.716","169","509","678","203","50","146","122","119","1022","1485","1.66","0.41"
"15","Chris Bosh","MIA","77","2795","524","1056","0.496","6","25","0.24","384","471","0.815","141","500","641","144","59","49","138","172","1438","1574","1.04","0.43"
"16","David Lee","GSW","73","2634","496","978","0.507","1","3","0.333","210","267","0.787","217","497","714","233","74","31","170","211","1203","1546","1.37","0.44"
"17","Tyson Chandler","DAL","74","2059","266","407","0.654","0","0","0","216","295","0.732","206","486","692","32","36","80","88","240","748","1280","0.36","0.41"
