"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Patrick Ewing","NYK","81","3003","779","1550","0.503","1","7","0.143","400","556","0.719","191","789","980","151","74","161","265","286","1959","2133","0.57","0.28"
"2","Hakeem Olajuwon","HOU","82","3242","848","1603","0.529","0","8","0","444","570","0.779","283","785","1068","291","150","342","262","305","2140","2848","1.11","0.57"
"3","Shaquille O'Neal","ORL","81","3071","733","1304","0.562","0","2","0","427","721","0.592","342","780","1122","152","60","286","307","321","1893","2341","0.5","0.2"
"4","Dennis Rodman","DET","62","2410","183","429","0.427","15","73","0.205","87","163","0.534","367","765","1132","102","48","45","103","201","468","1370","0.99","0.47"
"5","David Robinson","SAN","82","3211","676","1348","0.501","3","17","0.176","561","766","0.732","229","727","956","301","127","264","241","239","1916","2446","1.25","0.53"
"6","Dikembe Mutombo","DEN","82","3029","398","781","0.51","0","0","0","335","492","0.681","344","726","1070","147","43","287","216","284","1131","1922","0.68","0.2"
"7","Kevin Willis","ATL","80","2878","616","1218","0.506","7","29","0.241","196","300","0.653","335","693","1028","165","68","41","213","264","1435","1818","0.78","0.32"
"8","Karl Malone","UTH","82","3099","797","1443","0.552","4","20","0.2","619","836","0.74","227","692","919","308","124","85","240","261","2217","2550","1.28","0.52"
"9","Charles Barkley","PHX","76","2859","716","1376","0.52","67","220","0.305","445","582","0.765","237","691","928","385","119","74","233","196","1944","2420","1.65","0.51"
"10","Derrick Coleman","NJN","76","2759","564","1226","0.46","23","99","0.232","421","521","0.808","247","605","852","276","92","126","243","210","1572","1913","1.14","0.38"
"11","Rony Seikaly","MIA","72","2456","417","868","0.48","1","8","0.125","397","540","0.735","259","587","846","100","38","83","203","260","1232","1502","0.49","0.19"
"12","Larry Johnson","CHH","82","3323","728","1385","0.526","18","71","0.254","336","438","0.767","281","583","864","353","53","27","227","187","1810","2121","1.56","0.23"
