"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Andre Drummond","DET","78","2625","466","881","0.529","0","11","0","239","395","0.605","399","848","1247","237","114","127","200","250","1171","2125","1.19","0.57"
"2","DeAndre Jordan","LAC","77","2423","373","578","0.645","0","0","0","181","312","0.58","329","842","1171","117","39","70","137","203","927","1851","0.85","0.29"
"3","Karl-Anthony Towns","MIN","82","2918","639","1172","0.545","120","285","0.421","345","402","0.858","238","774","1012","199","64","115","159","285","1743","2384","1.25","0.4"
"4","Dwight Howard","CHA","81","2463","506","911","0.555","1","7","0.143","334","582","0.574","255","757","1012","105","48","131","208","249","1347","1782","0.51","0.23"
"5","Russell Westbrook","OKC","80","2914","757","1687","0.449","97","326","0.298","417","566","0.737","152","652","804","820","147","20","381","200","2028","2359","2.15","0.39"
"6","Anthony Davis","NOP","75","2727","780","1462","0.534","55","162","0.34","495","598","0.828","187","644","831","174","115","193","162","159","2110","2476","1.07","0.71"
"7","LeBron James","CLE","82","3026","857","1580","0.542","149","406","0.367","388","531","0.731","97","612","709","747","116","71","347","136","2251","2681","2.15","0.33"
"8","Nikola Jokic","DEN","75","2443","504","1010","0.499","111","280","0.396","266","313","0.85","195","608","803","458","90","61","210","212","1385","2034","2.18","0.43"
"9","Giannis Antetokounmpo","MIL","75","2756","742","1402","0.529","43","140","0.307","487","641","0.76","156","597","753","361","109","106","223","231","2014","2306","1.62","0.49"
"10","Clint Capela","HOU","74","2034","441","676","0.652","0","1","0","144","257","0.56","241","561","802","68","58","137","103","185","1026","1640","0.66","0.56"
"11","Joel Embiid","PHI","63","1912","510","1056","0.483","66","214","0.308","359","467","0.769","143","547","690","199","40","111","234","209","1445","1597","0.85","0.17"
"12","Jusuf Nurkic","POR","79","2088","480","951","0.505","0","7","0","172","273","0.63","189","519","708","143","64","111","183","247","1132","1403","0.78","0.35"
"13","Ben Simmons","PHI","81","2732","544","998","0.545","0","11","0","191","341","0.56","145","514","659","661","140","70","278","211","1279","1927","2.38","0.5"
"13","Marc Gasol","MEM","73","2408","434","1033","0.42","109","320","0.341","281","337","0.834","78","514","592","305","54","101","194","185","1258","1461","1.57","0.28"
"15","DeMarcus Cousins","NOP","48","1737","406","864","0.47","104","294","0.354","294","394","0.746","105","512","617","257","79","76","242","183","1210","1439","1.06","0.33"
"16","Enes Kanter","NYK","71","1830","422","713","0.592","0","2","0","156","184","0.848","273","507","780","105","36","37","122","187","1000","1517","0.86","0.3"
