"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Dennis Rodman","DET","82","3301","342","635","0.539","32","101","0.317","84","140","0.6","523","1007","1530","191","68","70","140","248","800","2170","1.36","0.49"
"2","Kevin Willis","ATL","81","2962","591","1224","0.483","6","37","0.162","292","363","0.804","418","840","1258","173","72","54","197","223","1480","2136","0.88","0.37"
"3","Patrick Ewing","NYK","82","3150","796","1525","0.522","1","6","0.167","377","511","0.738","228","693","921","156","88","245","209","277","1970","2308","0.75","0.42"
"4","Karl Malone","UTH","81","3054","798","1516","0.526","3","17","0.176","673","865","0.778","225","684","909","241","108","51","248","226","2272","2423","0.97","0.44"
"5","Rony Seikaly","MIA","79","2800","463","947","0.489","0","3","0","370","505","0.733","307","627","934","109","40","121","216","278","1296","1665","0.51","0.19"
"6","Greg Anderson","DEN","82","2793","389","854","0.456","0","4","0","167","268","0.623","337","604","941","78","88","65","201","263","945","1350","0.39","0.44"
"7","Hakeem Olajuwon","HOU","70","2636","591","1177","0.502","0","1","0","328","428","0.766","246","599","845","157","127","304","187","263","1510","2070","0.84","0.68"
"8","Otis Thorpe","HOU","82","3056","558","943","0.592","0","7","0","304","463","0.657","285","577","862","250","52","37","237","307","1420","1840","1.06","0.22"
"9","Larry Johnson","CHH","82","3047","616","1258","0.49","5","22","0.227","339","409","0.829","323","576","899","292","81","51","160","225","1576","2027","1.83","0.51"
"10","Brad Daugherty","CLE","73","2643","576","1010","0.57","0","2","0","414","533","0.777","191","569","760","262","65","78","185","190","1566","1993","1.42","0.35"
"11","David Robinson","SAN","68","2564","592","1074","0.551","1","8","0.125","393","561","0.701","261","568","829","181","158","305","182","219","1578","2219","1","0.87"
"11","Detlef Schrempf","IND","80","2605","496","925","0.536","23","71","0.324","365","441","0.828","202","568","770","312","62","37","191","286","1380","1865","1.63","0.33"
"13","Charles Barkley","PHL","75","2881","622","1126","0.552","32","137","0.234","454","653","0.695","271","559","830","308","136","44","235","196","1730","2110","1.31","0.58"
"14","Dikembe Mutombo","DEN","71","2716","428","869","0.493","0","0","0","321","500","0.642","316","554","870","156","43","210","252","273","1177","1584","0.62","0.17"
"15","Pervis Ellison","WAS","66","2511","547","1014","0.539","1","3","0.333","227","312","0.728","217","523","740","190","62","177","196","222","1322","1743","0.97","0.32"
"16","Robert Parish","BOS","79","2285","468","874","0.535","0","0","0","179","232","0.772","219","486","705","70","68","97","131","172","1115","1465","0.53","0.52"
"17","Lionel Simmons","SAC","78","2895","527","1162","0.454","1","5","0.2","281","365","0.77","149","485","634","337","135","132","218","205","1336","1637","1.55","0.62"
"18","Horace Grant","CHI","81","2859","457","790","0.578","0","2","0","235","317","0.741","344","463","807","217","100","131","98","196","1149","1891","2.21","1.02"
"19","Michael Cage","SEA","82","2461","307","542","0.566","0","5","0","106","171","0.62","266","462","728","92","99","55","78","237","720","1316","1.18","1.27"
"20","Larry Nance","CLE","81","2880","556","1032","0.539","0","6","0","263","320","0.822","213","457","670","232","80","243","87","200","1375","1980","2.67","0.92"
"21","A.C. Green","LAL","82","2902","382","803","0.476","12","56","0.214","340","457","0.744","306","456","762","117","91","36","111","141","1116","1473","1.05","0.82"
"22","Scottie Pippen","CHI","82","3164","687","1359","0.506","16","80","0.2","330","434","0.76","185","445","630","572","155","93","253","242","1720","2141","2.26","0.61"
"23","Buck Williams","POR","80","2519","340","563","0.604","0","1","0","221","293","0.754","260","444","704","108","62","41","130","244","901","1391","0.83","0.48"
"23","Charles Oakley","NYK","82","2309","210","402","0.522","0","3","0","86","117","0.735","256","444","700","133","67","15","123","258","506","1075","1.08","0.55"
"23","Terry Davis","DAL","68","2149","256","531","0.482","0","5","0","181","285","0.635","228","444","672","57","26","29","117","202","693","981","0.49","0.22"
"26","Grant Long","MIA","82","3063","440","890","0.494","6","22","0.273","326","404","0.807","259","432","691","225","139","40","185","248","1212","1594","1.22","0.75"
"27","Armen Gilliam","PHL","81","2771","512","1001","0.511","0","2","0","343","425","0.807","234","426","660","118","51","85","166","176","1367","1544","0.71","0.31"
"28","Moses Malone","MIL","82","2511","440","929","0.474","3","8","0.375","396","504","0.786","320","424","744","93","74","64","150","136","1279","1507","0.62","0.49"
"29","Michael Jordan","CHI","80","3102","943","1818","0.519","27","100","0.27","491","590","0.832","91","420","511","489","182","75","200","201","2404","2487","2.45","0.91"
"30","Derrick Coleman","NJN","65","2207","483","958","0.504","23","76","0.303","300","393","0.763","203","415","618","205","54","98","248","168","1289","1448","0.83","0.22"
"31","Tyrone Hill","GOS","82","1886","254","487","0.522","0","1","0","163","235","0.694","182","411","593","47","73","43","106","315","671","1016","0.44","0.69"
"32","Kenny Gattison","CHH","82","2223","423","799","0.529","0","2","0","196","285","0.688","177","403","580","131","59","69","140","273","1042","1276","0.94","0.42"
"33","Shawn Kemp","SEA","64","1808","362","718","0.504","0","3","0","270","361","0.748","264","401","665","86","70","124","156","261","994","1336","0.55","0.45"
"34","Billy Owens","GOS","80","2510","468","891","0.525","1","9","0.111","204","312","0.654","243","396","639","188","90","65","179","276","1141","1413","1.05","0.5"
"34","Chris Dudley","NJN","82","1902","190","472","0.403","0","0","0","80","171","0.468","343","396","739","58","38","179","79","275","460","1022","0.73","0.48"
"36","Jerome Kersey","POR","77","2553","398","852","0.467","1","8","0.125","174","262","0.664","241","392","633","243","114","71","151","254","971","1339","1.61","0.76"
"37","Larry Bird","BOS","45","1662","353","758","0.466","52","128","0.406","150","162","0.926","46","388","434","306","42","33","125","82","908","1181","2.45","0.34"
"38","Duane Causwell","SAC","80","2291","250","455","0.549","0","1","0","136","222","0.613","196","384","580","59","47","215","124","281","636","1122","0.48","0.38"
"38","Terry Cummings","SAN","70","2149","514","1053","0.488","5","13","0.385","177","249","0.711","247","384","631","102","58","34","115","210","1210","1309","0.89","0.5"
"40","Benoit Benjamin","SEA","63","1941","354","740","0.478","0","2","0","171","249","0.687","130","383","513","76","39","118","175","185","879","986","0.43","0.22"
"41","Hot Rod Williams","CLE","80","2432","341","678","0.503","0","4","0","270","359","0.752","228","379","607","196","60","182","83","191","952","1488","2.36","0.72"
"42","Andrew Lang","PHX","81","1965","248","475","0.522","0","1","0","126","164","0.768","170","376","546","43","48","201","87","306","622","1108","0.49","0.55"
"43","Sam Bowie","NJN","71","2179","421","947","0.445","8","25","0.32","212","280","0.757","203","375","578","186","41","120","150","212","1062","1243","1.24","0.27"
"44","Sam Perkins","LAL","63","2332","361","803","0.45","15","69","0.217","304","372","0.817","192","364","556","141","64","62","83","192","1041","1271","1.7","0.77"
"45","Thurl Bailey","MIN","84","2104","368","836","0.44","0","2","0","215","270","0.796","122","363","485","78","35","117","108","160","951","1035","0.72","0.32"
"46","Anthony Mason","NYK","82","2198","203","399","0.509","0","0","0","167","260","0.642","216","357","573","106","46","20","101","229","573","928","1.05","0.46"
"47","Loy Vaught","LAC","79","1687","271","551","0.492","4","5","0.8","55","69","0.797","160","352","512","71","37","31","66","165","601","892","1.08","0.56"
"48","Herb Williams","DAL","75","2040","367","851","0.431","1","6","0.167","124","171","0.725","106","348","454","94","35","98","114","189","859","895","0.83","0.31"
"49","Bill Laimbeer","DET","81","2234","342","727","0.47","32","85","0.376","67","75","0.893","104","347","451","160","51","54","102","225","783","1004","1.57","0.5"
"49","Tim Perry","PHX","80","2483","413","789","0.523","3","8","0.375","153","215","0.712","204","347","551","134","44","116","141","237","982","1248","0.95","0.31"
