"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Charles Oakley","CHI","82","2980","468","1052","0.445","11","30","0.367","245","357","0.686","299","775","1074","296","85","36","299","315","1192","1688","0.99","0.28"
"2","Bill Laimbeer","DET","82","2854","506","1010","0.501","6","21","0.286","245","274","0.894","243","712","955","151","72","69","120","283","1263","1857","1.26","0.6"
"3","Buck Williams","NJN","82","2976","521","936","0.557","0","1","0","430","588","0.731","322","701","1023","129","78","91","280","315","1472","1940","0.46","0.28"
"4","James Donaldson","DAL","82","3028","311","531","0.586","0","0","0","267","329","0.812","295","678","973","63","51","136","104","191","889","1726","0.61","0.49"
"5","Jack Sikma","MIL","82","2536","390","842","0.463","0","2","0","265","313","0.847","208","614","822","203","88","90","160","328","1045","1588","1.27","0.55"
"6","Charles Barkley","PHL","68","2740","557","937","0.594","21","104","0.202","429","564","0.761","390","604","994","331","119","104","322","252","1564","2275","1.03","0.37"
"7","Robert Parish","BOS","80","2995","588","1057","0.556","0","1","0","227","309","0.735","254","597","851","173","64","144","191","266","1403","1893","0.91","0.34"
"8","Karl Malone","UTH","82","2857","728","1422","0.512","0","7","0","323","540","0.598","278","577","855","158","104","60","237","323","1779","1808","0.67","0.44"
"9","Michael Cage","LAC","80","2922","457","878","0.521","0","3","0","341","467","0.73","354","568","922","131","99","67","171","221","1255","1756","0.77","0.58"
"10","Otis Thorpe","SAC","82","2956","567","1050","0.54","0","3","0","413","543","0.761","259","560","819","201","46","60","189","292","1547","1871","1.06","0.24"
"11","Larry Bird","BOS","74","3005","786","1497","0.525","90","225","0.4","414","455","0.91","124","558","682","566","135","70","240","185","2076","2537","2.36","0.56"
"12","Larry Smith","GOS","80","2374","297","544","0.546","0","1","0","113","197","0.574","366","551","917","95","71","56","135","295","707","1380","0.7","0.53"
