"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Kevin Garnett","MIN","82","3321","743","1481","0.502","20","71","0.282","377","502","0.751","244","858","1102","495","113","129","229","199","1883","2630","2.16","0.49"
"2","Ben Wallace","DET","73","2873","210","437","0.481","1","6","0.167","85","189","0.45","293","833","1126","120","104","230","88","179","506","1667","1.36","1.18"
"3","Tim Duncan","SAS","81","3181","714","1392","0.513","6","22","0.273","450","634","0.71","259","784","1043","316","55","237","248","231","1884","2425","1.27","0.22"
"4","Dirk Nowitzki","DAL","80","3117","690","1489","0.463","148","390","0.379","483","548","0.881","81","710","791","239","111","82","152","206","2011","2218","1.57","0.73"
"5","Brian Grant","MIA","82","2641","344","676","0.509","0","0","0","158","205","0.771","241","596","837","104","63","47","129","300","846","1389","0.81","0.49"
"6","Jermaine O'Neal","IND","77","2864","610","1260","0.484","7","21","0.333","373","510","0.731","202","594","796","155","66","178","180","277","1600","1828","0.86","0.37"
"7","Troy Murphy","GSW","79","2510","338","749","0.451","3","14","0.214","244","290","0.841","228","578","806","106","65","30","111","246","923","1362","0.96","0.59"
"8","Shawn Marion","PHX","81","3373","662","1466","0.452","141","364","0.387","251","295","0.851","199","574","773","198","185","95","157","208","1716","1962","1.26","1.18"
"9","Chris Webber","SAC","67","2622","661","1433","0.461","5","21","0.238","215","354","0.607","160","544","704","364","106","88","215","204","1542","1678","1.69","0.49"
"10","Pau Gasol","MEM","82","2948","569","1116","0.51","1","10","0.1","416","565","0.736","192","528","720","229","34","148","213","220","1555","1777","1.08","0.16"
"11","Karl Malone","UTA","81","2936","595","1289","0.462","3","14","0.214","474","621","0.763","113","515","628","379","136","31","210","204","1667","1790","1.81","0.65"
"12","Shareef Abdur-Rahim","ATL","81","3087","566","1183","0.478","21","60","0.35","455","541","0.841","175","502","677","242","87","38","212","240","1608","1737","1.14","0.41"
"13","Shaquille O'Neal","LAL","67","2535","695","1211","0.574","0","0","0","451","725","0.622","259","483","742","206","38","159","196","229","1841","2000","1.05","0.19"
"14","Yao Ming","HOU","82","2382","401","805","0.498","1","2","0.5","301","371","0.811","196","479","675","137","31","147","173","230","1104","1447","0.79","0.18"
"15","Kurt Thomas","NYK","81","2577","497","1028","0.483","2","3","0.667","138","184","0.75","160","477","637","162","81","97","138","344","1134","1396","1.17","0.59"
"16","Kenyon Martin","NJN","77","2628","509","1082","0.47","9","43","0.209","256","392","0.653","164","476","640","185","98","70","192","294","1283","1375","0.96","0.51"
"17","Paul Pierce","BOS","79","3096","663","1592","0.416","118","391","0.302","604","753","0.802","106","472","578","349","139","62","288","227","2048","1810","1.21","0.48"
"18","Amar'e Stoudemire","PHX","82","2570","392","830","0.472","2","10","0.2","320","484","0.661","250","471","721","78","62","87","189","269","1106","1263","0.41","0.33"
"19","Donyell Marshall","CHI","78","2378","421","918","0.459","33","87","0.379","167","221","0.756","234","465","699","137","95","85","135","234","1042","1372","1.01","0.7"
"20","Antoine Walker","BOS","78","3235","603","1554","0.388","188","582","0.323","176","286","0.615","99","464","563","373","116","31","260","221","1570","1332","1.44","0.45"
"20","Jamaal Magloire","NOH","82","2443","305","635","0.48","0","3","0","231","322","0.717","260","464","724","88","49","111","158","276","841","1234","0.56","0.31"
"22","Kobe Bryant","LAL","82","3401","868","1924","0.451","124","324","0.383","601","713","0.843","106","458","564","481","181","67","288","218","2461","2298","1.67","0.63"
"22","P.J. Brown","NOH","78","2609","319","601","0.531","0","3","0","194","232","0.836","243","458","701","147","67","80","98","203","832","1409","1.5","0.68"
"24","Theo Ratliff","ATL","81","2518","276","595","0.464","0","0","0","154","214","0.72","154","453","607","73","56","262","137","271","706","1188","0.53","0.41"
"25","Rasheed Wallace","POR","74","2684","515","1094","0.471","110","307","0.358","200","272","0.735","113","435","548","153","70","77","140","223","1340","1397","1.09","0.5"
"26","Jamal Mashburn","NOH","82","3321","670","1586","0.422","119","306","0.389","313","369","0.848","66","432","498","462","83","17","230","196","1772","1630","2.01","0.36"
"27","Michael Jordan","WAS","82","3031","679","1527","0.445","16","55","0.291","266","324","0.821","71","426","497","311","123","39","173","171","1640","1531","1.8","0.71"
"28","Elton Brand","LAC","62","2454","451","899","0.502","0","1","0","244","356","0.685","283","420","703","157","71","158","161","204","1146","1514","0.98","0.44"
