"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Jack Sikma","SEA","82","3049","581","1212","0.479","2","13","0.154","447","523","0.855","223","815","1038","277","102","107","213","268","1611","2215","1.3","0.48"
"2","Mychal Thompson","POR","79","3129","681","1303","0.523","0","0","0","280","446","0.628","258","663","921","319","69","107","245","233","1642","2025","1.3","0.28"
"3","Buck Williams","NJN","82","2825","513","881","0.582","0","1","0","242","388","0.624","347","658","1005","107","84","84","235","285","1268","1799","0.46","0.36"
"4","Larry Bird","BOS","77","2923","711","1414","0.503","11","52","0.212","328","380","0.863","200","637","837","447","143","66","254","244","1761","2245","1.76","0.56"
"5","Moses Malone","HOU","81","3398","945","1822","0.519","0","6","0","630","827","0.762","558","630","1188","142","76","125","294","208","2520","2683","0.48","0.26"
"6","Maurice Lucas","NYK","80","2671","505","1001","0.504","0","3","0","253","349","0.725","274","629","903","179","68","70","173","309","1263","1718","1.04","0.39"
"7","Artis Gilmore","CHI","82","2796","546","837","0.652","1","1","1","424","552","0.768","224","611","835","136","49","220","227","287","1517","2111","0.6","0.22"
"8","David Greenwood","CHI","82","2914","480","1014","0.473","0","3","0","240","291","0.825","192","594","786","262","70","93","180","292","1200","1646","1.46","0.39"
"9","Robert Parish","BOS","80","2534","669","1235","0.542","0","0","0","252","355","0.71","288","578","866","140","68","192","221","267","1590","1966","0.63","0.31"
"10","Rick Mahorn","WAS","80","2664","414","816","0.507","0","3","0","148","234","0.632","149","555","704","150","57","138","162","349","976","1375","0.93","0.35"
"11","Caldwell Jones","PHL","81","2446","231","465","0.497","0","3","0","179","219","0.817","164","544","708","100","38","146","155","301","641","1204","0.65","0.25"
"12","Larry Smith","GOS","74","2213","220","412","0.534","0","1","0","88","159","0.553","279","534","813","83","65","54","105","291","528","1175","0.79","0.62"
"13","Truck Robinson","PHX","74","2745","579","1128","0.513","1","1","1","255","371","0.687","202","519","721","179","42","28","202","215","1414","1517","0.89","0.21"
"14","Jeff Ruland","WAS","82","2214","420","749","0.561","1","3","0.333","342","455","0.752","253","509","762","134","44","58","237","319","1183","1502","0.57","0.19"
"15","Magic Johnson","LAL","78","2991","556","1036","0.537","6","29","0.207","329","433","0.76","252","499","751","743","208","34","286","223","1447","2313","2.6","0.73"
"16","Greg Ballard","WAS","79","2946","621","1307","0.475","9","22","0.409","235","283","0.83","136","497","633","250","137","22","119","204","1486","1675","2.1","1.15"
"17","Dan Roundfield","ATL","61","2217","424","910","0.466","1","5","0.2","285","375","0.76","227","494","721","162","64","93","183","210","1134","1415","0.89","0.35"
"18","Jeff Wilkins","UTH","82","2274","314","718","0.437","0","3","0","137","176","0.778","120","491","611","90","32","77","134","248","765","998","0.67","0.24"
"19","Kareem Abdul-Jabbar","LAL","76","2677","753","1301","0.579","0","3","0","312","442","0.706","172","487","659","225","63","207","230","224","1818","2064","0.98","0.27"
"20","Elvin Hayes","HOU","82","3032","519","1100","0.472","0","5","0","280","422","0.664","267","480","747","144","62","104","208","287","1318","1444","0.69","0.3"
"21","Alvan Adams","PHX","79","2393","507","1027","0.494","0","1","0","182","233","0.781","138","448","586","356","114","78","196","269","1196","1563","1.82","0.58"
"22","Tree Rollins","ATL","79","2018","202","346","0.584","0","0","0","79","129","0.612","168","443","611","59","35","224","79","285","483","1139","0.75","0.44"
"23","Dan Issel","DEN","81","2472","651","1236","0.527","4","6","0.667","546","655","0.834","174","434","608","179","67","55","169","245","1852","1898","1.06","0.4"
