"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"37","Jason Thompson","SAC","75","2357","370","784","0.472","1","10","0.1","198","277","0.715","224","413","637","124","41","73","139","279","939","1182","0.89","0.3"
"38","Kenyon Martin","DEN","58","1986","283","620","0.456","8","29","0.276","93","167","0.557","142","404","546","109","72","61","91","186","667","953","1.2","0.79"
"39","Jason Kidd","DAL","80","2881","284","671","0.423","176","414","0.425","80","99","0.808","48","397","445","724","145","35","195","142","824","1572","3.71","0.74"
"40","Anderson Varejao","CLE","76","2166","267","467","0.572","1","5","0.2","116","175","0.663","189","389","578","87","71","67","67","223","651","1128","1.3","1.06"
"41","Andrea Bargnani","TOR","80","2799","537","1143","0.47","121","325","0.372","181","234","0.774","105","388","493","93","25","111","120","215","1376","1319","0.78","0.21"
"42","Taj Gibson","CHI","82","2204","311","629","0.494","0","0","0","113","175","0.646","226","385","611","70","50","104","114","282","735","1076","0.61","0.44"
"43","Mehmet Okur","UTA","73","2149","355","775","0.458","82","213","0.385","196","239","0.82","132","383","515","119","38","81","127","223","988","1151","0.94","0.3"
"44","Luol Deng","CHI","70","2651","473","1014","0.466","32","83","0.386","252","330","0.764","131","381","512","143","66","61","134","129","1230","1259","1.07","0.49"
"45","Jeff Green","OKC","82","3043","485","1070","0.453","104","312","0.333","165","223","0.74","112","378","490","134","104","72","135","221","1239","1261","0.99","0.77"
"46","Michael Beasley","MIA","78","2328","468","1040","0.45","28","102","0.275","192","240","0.8","123","375","498","100","80","49","131","221","1156","1132","0.76","0.61"
"47","Paul Millsap","UTA","82","2277","385","716","0.538","1","9","0.111","183","264","0.693","186","373","559","131","64","99","116","285","954","1279","1.13","0.55"
"48","Grant Hill","PHX","81","2430","336","703","0.478","35","80","0.438","205","251","0.817","74","371","445","193","60","36","108","165","912","1125","1.79","0.56"
"49","Andrew Bynum","LAL","65","1977","392","688","0.57","0","1","0","193","261","0.739","177","364","541","68","35","94","115","193","977","1236","0.59","0.3"
"50","Jermaine O'Neal","MIA","70","1991","394","745","0.529","0","2","0","162","225","0.72","124","362","486","92","25","95","125","212","950","1109","0.74","0.2"
