"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Dwight Howard","ORL","79","2821","560","979","0.572","0","2","0","504","849","0.594","336","757","1093","112","77","231","240","270","1624","2133","0.47","0.32"
"2","Troy Murphy","IND","73","2482","364","767","0.475","161","358","0.45","152","184","0.826","146","715","861","172","58","34","114","226","1041","1617","1.51","0.51"
"3","David Lee","NYK","81","2824","522","951","0.549","0","3","0","249","330","0.755","256","695","951","174","80","22","150","260","1293","1860","1.16","0.53"
"4","Tim Duncan","SAS","75","2523","558","1107","0.504","0","2","0","334","483","0.692","201","599","800","264","38","126","165","173","1450","1815","1.6","0.23"
"5","Dirk Nowitzki","DAL","81","3050","774","1616","0.479","61","170","0.359","485","545","0.89","88","593","681","197","61","63","157","176","2094","2037","1.26","0.39"
"6","Yao Ming","HOU","77","2589","566","1032","0.548","1","1","1","381","440","0.866","204","557","761","137","30","150","234","257","1514","1833","0.59","0.13"
"7","Chris Bosh","TOR","77","2928","615","1263","0.487","12","49","0.245","504","617","0.817","215","556","771","191","67","77","174","189","1746","1917","1.1","0.39"
"8","Emeka Okafor","CHA","82","2691","433","772","0.561","0","0","0","219","369","0.593","275","552","827","53","48","136","144","247","1085","1516","0.37","0.33"
"9","Marcus Camby","LAC","62","1925","254","496","0.512","1","4","0.25","132","182","0.725","161","529","690","127","51","132","93","129","641","1256","1.37","0.55"
"10","Antawn Jamison","WAS","81","3096","674","1441","0.468","112","319","0.351","341","452","0.754","196","525","721","153","95","25","125","218","1801","1792","1.22","0.76"
"11","Luis Scola","HOU","82","2488","424","799","0.531","0","3","0","196","258","0.76","200","520","720","123","68","11","123","261","1044","1406","1","0.55"
"12","Pau Gasol","LAL","81","2999","592","1045","0.567","1","2","0.5","343","439","0.781","262","518","780","284","52","81","157","172","1528","2019","1.81","0.33"
"13","Joel Przybilla","POR","82","1952","168","269","0.625","0","1","0","112","169","0.663","204","513","717","27","34","97","78","215","448","1087","0.35","0.44"
"14","LeBron James","CLE","81","3054","789","1613","0.489","132","384","0.344","594","762","0.78","106","507","613","587","137","93","241","139","2304","2501","2.44","0.57"
"15","Samuel Dalembert","PHI","82","2036","216","434","0.498","0","2","0","91","124","0.734","214","487","701","18","33","146","117","248","523","1053","0.15","0.28"
"16","David West","NOH","76","2982","610","1292","0.472","6","25","0.24","367","415","0.884","160","486","646","173","49","68","163","207","1593","1636","1.06","0.3"
"17","Al Horford","ATL","67","2242","312","594","0.525","0","1","0","149","205","0.727","145","479","624","163","53","95","103","190","773","1267","1.58","0.52"
"18","Andris Biedrins","GSW","62","1863","308","533","0.578","0","1","0","119","216","0.551","223","470","693","121","63","96","110","236","735","1276","1.1","0.57"
"19","Lamar Odom","LAL","78","2316","346","703","0.492","33","103","0.32","160","257","0.623","176","461","637","204","77","98","138","235","885","1309","1.48","0.56"
"20","Kevin Love","MIN","81","2048","316","688","0.459","2","19","0.105","265","336","0.789","274","460","734","84","35","50","118","205","899","1241","0.71","0.3"
"21","Udonis Haslem","MIA","75","2560","333","643","0.518","0","0","0","128","170","0.753","169","449","618","85","43","25","82","204","794","1131","1.04","0.52"
"22","Shaquille O'Neal","PHX","75","2252","512","841","0.609","0","1","0","309","519","0.595","187","446","633","126","49","108","168","253","1333","1542","0.75","0.29"
"23","Gerald Wallace","CHA","71","2669","389","811","0.48","39","131","0.298","365","454","0.804","112","441","553","189","121","67","148","210","1182","1453","1.28","0.82"
"24","Brook Lopez","NJN","82","2501","448","844","0.531","0","2","0","172","217","0.793","225","440","665","86","44","151","147","257","1068","1426","0.59","0.3"
"25","Rasheed Wallace","DET","66","2123","302","720","0.419","113","319","0.354","78","101","0.772","56","434","490","91","62","86","59","197","795","1024","1.54","1.05"
"26","Mehmet Okur","UTA","72","2409","431","888","0.485","90","202","0.446","273","334","0.817","124","433","557","120","54","53","132","219","1225","1359","0.91","0.41"
"27","Antonio McDyess","DET","62","1866","268","525","0.51","0","0","0","60","86","0.698","185","422","607","83","41","50","51","191","596","1043","1.63","0.8"
"28","Anderson Varejao","CLE","81","2306","270","504","0.536","0","2","0","154","250","0.616","166","415","581","81","75","66","80","239","694","1087","1.01","0.94"
"28","Jason Kidd","DAL","81","2886","257","618","0.416","131","323","0.406","86","105","0.819","85","415","500","702","160","39","185","168","731","1567","3.8","0.87"
"28","Kendrick Perkins","BOS","76","2253","276","478","0.577","0","2","0","96","160","0.6","204","415","619","96","22","150","165","253","648","1104","0.58","0.13"
"28","Nene","DEN","77","2510","428","709","0.604","1","5","0.2","266","368","0.723","183","415","598","108","95","101","147","278","1123","1495","0.74","0.65"
"32","Mike Miller","MIN","73","2356","264","548","0.482","85","225","0.378","109","149","0.732","73","410","483","326","30","31","145","139","722","1123","2.25","0.21"
"33","Shawn Marion","TOR","69","2471","382","788","0.485","10","53","0.189","117","147","0.796","180","409","589","139","88","66","105","132","891","1232","1.32","0.84"
"34","Kevin Garnett","BOS","57","1772","393","740","0.531","2","8","0.25","111","132","0.841","78","407","485","144","63","68","90","128","899","1201","1.6","0.7"
"35","Kevin Durant","OKC","74","2885","661","1390","0.476","97","230","0.422","452","524","0.863","77","405","482","205","96","53","225","134","1871","1681","0.91","0.43"
"36","Marc Gasol","MEM","82","2521","350","661","0.53","0","1","0","275","375","0.733","201","404","605","143","63","90","164","265","975","1301","0.87","0.38"
"37","Paul Millsap","UTA","76","2290","400","749","0.534","0","4","0","228","326","0.699","251","403","654","138","78","73","129","288","1028","1395","1.07","0.61"
"38","Paul Pierce","BOS","81","3035","540","1181","0.457","119","304","0.391","459","553","0.83","56","401","457","294","80","27","228","215","1658","1553","1.29","0.35"
"38","Spencer Hawes","SAC","77","2259","373","800","0.466","40","115","0.348","90","136","0.662","148","401","549","149","44","93","160","249","876","1078","0.93","0.28"
"40","Jeff Green","OKC","78","2873","476","1068","0.446","96","247","0.389","242","307","0.788","120","399","519","155","81","33","173","202","1290","1248","0.9","0.47"
"41","Brad Miller","CHI","70","2100","292","614","0.476","23","56","0.411","224","272","0.824","150","395","545","234","52","36","130","223","831","1198","1.8","0.4"
"42","Andre Iguodala","PHI","82","3269","542","1147","0.473","80","261","0.307","377","521","0.724","92","379","471","434","131","36","222","152","1541","1642","1.96","0.59"
"43","Al Jefferson","MIN","50","1836","485","975","0.497","0","4","0","186","252","0.738","172","376","548","79","39","83","92","141","1156","1257","0.86","0.42"
"44","Jason Thompson","SAC","82","2303","356","717","0.497","0","8","0","198","286","0.692","234","372","606","93","46","59","146","314","910","1119","0.64","0.32"
"45","LaMarcus Aldridge","POR","81","3004","601","1243","0.484","7","28","0.25","261","334","0.781","234","371","605","157","77","77","121","207","1470","1550","1.3","0.64"
"46","Charlie Villanueva","MIL","78","2095","487","1089","0.447","89","258","0.345","201","240","0.838","154","366","520","137","50","56","138","254","1264","1248","0.99","0.36"
"47","Hedo Turkoglu","ORL","77","2815","423","1025","0.413","134","376","0.356","314","389","0.807","45","365","410","375","64","19","204","218","1294","1281","1.84","0.31"
"48","Josh Smith","ATL","69","2421","418","849","0.492","26","87","0.299","211","359","0.588","134","364","498","169","94","111","161","184","1073","1205","1.05","0.58"
"49","Chris Paul","NOH","78","3002","631","1255","0.503","64","176","0.364","455","524","0.868","69","363","432","861","216","10","231","212","1781","2376","3.73","0.94"
"50","Joakim Noah","CHI","80","1938","207","372","0.556","0","1","0","123","182","0.676","244","362","606","106","49","110","82","238","537","1102","1.29","0.6"
