"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Dikembe Mutombo","ATL","82","2984","322","573","0.562","0","0","0","298","421","0.708","304","853","1157","105","27","269","174","248","942","1952","0.6","0.16"
"2","Shaquille O'Neal","LAL","79","3163","956","1665","0.574","0","1","0","432","824","0.524","336","742","1078","299","36","239","223","255","2344","2672","1.34","0.16"
"3","Kevin Garnett","MIN","81","3243","759","1526","0.497","30","81","0.37","309","404","0.765","223","733","956","401","120","126","268","205","1857","2330","1.5","0.45"
"4","Tim Duncan","SAS","74","2875","628","1281","0.49","1","11","0.091","459","603","0.761","262","656","918","234","66","165","242","210","1716","2060","0.97","0.27"
"5","Karl Malone","UTA","82","2947","752","1476","0.509","2","8","0.25","589","739","0.797","169","610","779","304","79","71","231","229","2095","2223","1.32","0.34"
"6","Shareef Abdur-Rahim","VAN","82","3223","594","1277","0.465","29","96","0.302","446","551","0.809","218","607","825","271","89","87","249","244","1663","1898","1.09","0.36"
"7","Chris Webber","SAC","75","2880","748","1548","0.483","27","95","0.284","311","414","0.751","189","598","787","345","120","128","218","264","1834","2093","1.58","0.55"
"8","David Robinson","SAS","80","2557","528","1031","0.512","0","2","0","371","511","0.726","193","577","770","142","97","183","164","247","1427","1812","0.87","0.59"
"9","Anthony Mason","CHH","82","3133","317","661","0.48","0","1","0","314","421","0.746","145","554","699","367","74","29","160","220","948","1506","2.29","0.46"
"10","Alonzo Mourning","MIA","79","2748","652","1184","0.551","0","4","0","414","582","0.711","215","538","753","123","40","294","217","308","1718","2011","0.57","0.18"
"11","Jerome Williams","DET","82","2102","257","456","0.564","0","3","0","175","284","0.616","277","512","789","68","95","21","105","196","689","1249","0.65","0.91"
"12","Derrick Coleman","CHH","74","2347","446","979","0.456","51","141","0.362","296","377","0.785","124","508","632","175","34","130","173","195","1239","1423","1.01","0.2"
"13","Shawn Kemp","CLE","82","2492","484","1160","0.417","2","6","0.333","493","635","0.776","231","494","725","138","100","96","291","371","1463","1413","0.47","0.34"
"14","Jamie Feick","NJN","81","2241","181","423","0.428","3","3","1","94","133","0.707","264","491","755","68","43","38","59","206","459","1023","1.15","0.73"
"15","Vlade Divac","SAC","82","2374","384","764","0.503","7","26","0.269","230","333","0.691","174","482","656","244","103","103","190","251","1005","1438","1.28","0.54"
"16","Keith Van Horn","NJN","80","2782","559","1257","0.445","84","228","0.368","333","393","0.847","200","476","676","158","64","60","245","258","1535","1490","0.65","0.26"
"17","Dale Davis","IND","74","2127","302","602","0.502","0","0","0","139","203","0.685","256","473","729","64","52","94","91","203","743","1227","0.7","0.57"
"18","Raef LaFrentz","DEN","81","2435","392","879","0.446","60","183","0.328","162","236","0.686","170","471","641","97","42","180","96","292","1006","1309","1.01","0.44"
"19","Patrick Ewing","NYK","62","2035","361","775","0.466","0","2","0","207","283","0.731","140","464","604","58","36","84","142","196","929","1079","0.41","0.25"
"20","Elton Brand","CHI","81","2999","630","1306","0.482","0","2","0","367","536","0.685","348","462","810","155","66","132","228","259","1627","1717","0.68","0.29"
"20","Michael Olowokandi","LAC","80","2493","330","756","0.437","0","0","0","123","189","0.651","194","462","656","38","35","140","177","304","783","983","0.22","0.2"
"22","Antonio Davis","TOR","79","2479","313","712","0.44","0","0","0","284","371","0.765","235","461","696","105","38","100","121","267","910","1242","0.87","0.31"
"23","Ben Wallace","ORL","81","1959","168","334","0.503","0","0","0","54","114","0.474","211","454","665","67","72","130","67","162","390","1031","1","1.08"
"24","Antoine Walker","BOS","82","3003","648","1506","0.43","73","285","0.256","311","445","0.699","199","453","652","305","117","32","259","263","1680","1535","1.18","0.45"
"25","Antonio McDyess","DEN","81","2698","614","1211","0.507","0","2","0","323","516","0.626","234","451","685","159","69","139","230","316","1551","1583","0.69","0.3"
"26","Donyell Marshall","GSW","64","2071","331","840","0.394","49","138","0.355","199","255","0.78","189","448","637","167","68","68","123","180","910","1162","1.36","0.55"
"27","Rasheed Wallace","POR","81","2845","542","1045","0.519","8","50","0.16","233","331","0.704","129","437","566","142","87","107","157","216","1325","1469","0.9","0.55"
"28","Lamar Odom","LAC","76","2767","449","1024","0.438","59","164","0.36","302","420","0.719","159","436","595","317","91","95","258","291","1259","1406","1.23","0.35"
"29","Dirk Nowitzki","DAL","82","2938","515","1118","0.461","116","306","0.379","289","348","0.83","102","430","532","203","63","68","141","256","1435","1498","1.44","0.45"
"30","Gary Payton","SEA","82","3425","747","1666","0.448","177","520","0.34","311","423","0.735","100","429","529","732","153","18","224","178","1982","2159","3.27","0.68"
"31","Horace Grant","SEA","76","2688","266","599","0.444","0","4","0","80","111","0.721","167","424","591","188","55","60","61","192","612","1081","3.08","0.9"
"32","Charles Oakley","TOR","80","2431","234","560","0.418","14","41","0.341","66","85","0.776","117","423","540","253","102","45","154","294","548","989","1.64","0.66"
"33","Elden Campbell","CHH","78","2538","370","829","0.446","0","6","0","247","358","0.69","168","422","590","129","56","150","127","269","987","1215","1.02","0.44"
"34","Arvydas Sabonis","POR","66","1688","302","598","0.505","7","19","0.368","167","198","0.843","97","416","513","118","43","78","97","184","778","1106","1.22","0.44"
"35","Ervin Johnson","MIL","80","2129","144","279","0.516","0","1","0","95","157","0.605","233","415","648","44","81","127","80","298","383","1006","0.55","1.01"
"36","Tyrone Hill","PHI","68","2155","318","656","0.485","0","1","0","179","259","0.691","220","405","625","52","64","27","124","243","815","1041","0.42","0.52"
"37","Scottie Pippen","POR","82","2749","388","860","0.451","86","263","0.327","160","223","0.717","114","399","513","406","117","41","208","208","1022","1356","1.95","0.56"
"38","Michael Finley","DAL","82","3464","748","1636","0.457","99","247","0.401","260","317","0.82","122","396","518","438","109","32","196","171","1855","1811","2.24","0.56"
"39","Grant Hill","DET","74","2776","696","1422","0.489","34","98","0.347","480","604","0.795","97","393","490","385","103","43","240","190","1906","1837","1.6","0.43"
"40","Jason Kidd","PHX","67","2616","350","855","0.409","56","166","0.337","203","245","0.829","96","387","483","678","134","28","226","148","959","1509","3","0.59"
"41","P.J. Brown","MIA","80","2302","322","671","0.48","0","1","0","120","159","0.755","216","384","600","145","65","61","100","264","764","1147","1.45","0.65"
"42","Austin Croshere","IND","81","1885","288","653","0.441","63","174","0.362","196","231","0.848","135","381","516","89","44","60","121","203","835","1023","0.74","0.36"
"43","Christian Laettner","DET","82","2443","379","801","0.473","7","24","0.292","237","292","0.812","175","378","553","186","83","45","186","326","1002","1206","1","0.45"
"43","Glenn Robinson","MIL","81","2909","690","1461","0.472","86","237","0.363","227","283","0.802","107","378","485","193","78","41","223","212","1693","1440","0.87","0.35"
"43","Vin Baker","SEA","79","2849","514","1129","0.455","2","8","0.25","281","412","0.682","227","378","605","148","47","66","213","288","1311","1218","0.7","0.22"
"46","Othella Harrington","VAN","82","2677","420","830","0.506","0","2","0","236","298","0.792","196","367","563","97","36","58","217","287","1076","1141","0.45","0.17"
"47","George Lynch","PHI","75","2416","297","644","0.461","15","36","0.417","113","183","0.617","216","366","582","136","119","38","120","231","722","1060","1.13","0.99"
"48","Kurt Thomas","NYK","80","1971","270","535","0.505","1","3","0.333","100","128","0.781","144","361","505","82","51","42","105","278","641","923","0.78","0.49"
"49","Jahidi White","WAS","80","1537","228","450","0.507","0","0","0","113","211","0.536","202","351","553","15","31","83","94","234","569","837","0.16","0.33"
"50","Chris Gatling","DEN","85","1811","365","802","0.455","18","70","0.257","266","373","0.713","154","348","502","71","82","23","169","246","1014","979","0.42","0.49"
