"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"15","Patrick Ewing","NYK","38","1300","247","568","0.435","0","2","0","163","231","0.706","74","303","377","43","30","100","99","105","657","719","0.43","0.3"
"16","Brian Grant","POR","48","1525","183","382","0.479","0","0","0","184","226","0.814","173","297","470","67","21","34","96","136","550","805","0.7","0.22"
"17","Detlef Schrempf","SEA","50","1765","259","549","0.472","34","86","0.395","200","243","0.823","77","293","370","184","41","26","103","152","752","937","1.79","0.4"
"18","Grant Hill","DET","50","1852","384","802","0.479","0","14","0","285","379","0.752","65","290","355","300","80","27","184","114","1053","1119","1.63","0.44"
"19","Charles Oakley","TOR","50","1633","140","327","0.428","1","5","0.2","67","83","0.807","96","278","374","168","46","21","96","182","348","658","1.75","0.48"
"20","Elden Campbell","CHH","49","1459","222","465","0.477","0","1","0","172","269","0.639","126","271","397","69","39","73","80","159","616","774","0.86","0.49"
"21","Theo Ratliff","PHI","50","1627","197","419","0.47","0","0","0","166","229","0.725","139","268","407","30","45","149","92","180","560","814","0.33","0.49"
"22","Shawn Bradley","DAL","49","1294","167","348","0.48","0","4","0","86","115","0.748","130","262","392","40","35","159","56","153","420","780","0.71","0.63"
"23","Dale Davis","IND","50","1374","161","302","0.533","0","0","0","76","123","0.618","155","261","416","22","20","57","43","115","398","682","0.51","0.47"
"24","Scottie Pippen","HOU","50","2011","261","604","0.432","72","212","0.34","132","183","0.721","63","260","323","293","98","37","159","118","726","924","1.84","0.62"
"24","Shareef Abdur-Rahim","VAN","50","2021","386","893","0.432","11","36","0.306","369","439","0.841","114","260","374","172","69","55","186","137","1152","1059","0.93","0.37"
"26","Shawn Kemp","CLE","42","1475","277","575","0.482","1","2","0.5","307","389","0.789","131","257","388","101","48","45","127","159","862","937","0.8","0.38"
"27","Antoine Walker","BOS","42","1549","303","735","0.412","65","176","0.369","113","202","0.559","106","253","359","130","63","28","119","142","784","724","1.09","0.53"
"28","Derrick Coleman","CHH","37","1178","168","406","0.414","7","33","0.212","143","190","0.753","76","252","328","78","24","42","90","96","486","583","0.87","0.27"
"28","Jason Kidd","PHX","50","2060","310","698","0.444","45","123","0.366","181","239","0.757","87","252","339","539","114","19","150","108","846","1261","3.59","0.76"
"30","Tom Gugliotta","PHX","43","1563","277","573","0.483","2","7","0.286","173","218","0.794","131","250","381","121","59","21","88","110","729","882","1.38","0.67"
"31","Ben Wallace","WAS","46","1231","115","199","0.578","0","0","0","47","132","0.356","137","247","384","18","50","90","36","111","277","614","0.5","1.39"
"32","Toni Kukoc","CHI","44","1654","315","750","0.42","39","137","0.285","159","215","0.74","65","245","310","235","49","11","121","82","828","821","1.94","0.41"
"33","Keith Van Horn","NJN","42","1576","322","752","0.428","16","53","0.302","256","298","0.859","114","244","358","65","43","53","133","134","916","830","0.49","0.32"
"34","Greg Ostertag","UTA","48","1340","99","208","0.476","0","0","0","75","121","0.62","105","243","348","23","12","131","45","140","273","587","0.51","0.27"
"35","Kevin Willis","TOR","42","1216","187","447","0.418","0","2","0","130","155","0.839","109","241","350","67","28","28","86","134","504","606","0.78","0.33"
"35","Olden Polynice","SEA","48","1481","169","358","0.472","1","1","1","29","94","0.309","184","241","425","43","20","30","49","150","368","583","0.88","0.41"
"37","Otis Thorpe","WAS","49","1539","240","440","0.545","0","2","0","74","106","0.698","96","238","334","101","42","19","88","196","554","730","1.15","0.48"
"38","Michael Olowokandi","LAC","45","1279","172","399","0.431","0","0","0","57","118","0.483","120","237","357","25","27","55","85","137","401","492","0.29","0.32"
"39","Horace Grant","ORL","50","1660","198","456","0.434","0","2","0","47","70","0.671","117","234","351","90","46","60","44","99","443","665","2.05","1.05"
"40","P.J. Brown","MIA","50","1611","229","477","0.48","0","0","0","113","146","0.774","115","231","346","66","46","48","69","166","571","727","0.96","0.67"
"41","Dickey Simpkins","CHI","50","1448","150","324","0.463","0","1","0","156","242","0.645","110","229","339","65","36","13","72","128","456","577","0.9","0.5"
"42","Antonio Davis","IND","49","1271","164","348","0.471","0","0","0","135","192","0.703","116","228","344","33","22","42","50","136","463","613","0.66","0.44"
"43","Donyell Marshall","GSW","48","1250","208","494","0.421","26","72","0.361","88","121","0.727","115","227","342","66","47","37","80","123","530","623","0.83","0.59"
"44","Nick Anderson","ORL","47","1581","253","640","0.395","96","277","0.347","99","162","0.611","51","226","277","91","64","15","83","72","701","615","1.1","0.77"
"45","Matt Geiger","PHI","50","1540","266","555","0.479","1","5","0.2","141","177","0.797","137","225","362","58","39","40","101","157","674","747","0.57","0.39"
"46","Gary Trent","DAL","45","1362","287","602","0.477","0","5","0","145","235","0.617","127","224","351","77","29","23","66","122","719","728","1.17","0.44"
"47","Lorenzen Wright","LAC","48","1135","119","260","0.458","0","1","0","81","117","0.692","142","219","361","33","26","36","48","162","319","550","0.69","0.54"
"48","Erick Dampier","GSW","50","1414","161","414","0.389","0","0","0","120","204","0.588","164","218","382","54","26","58","92","165","442","533","0.59","0.28"
"48","Vitaly Potapenko","BOS","50","1394","204","412","0.495","0","1","0","91","155","0.587","114","218","332","75","35","36","100","169","499","605","0.75","0.35"
"50","Michael Smith","VAN","48","1098","77","144","0.535","0","1","0","76","128","0.594","135","215","350","48","46","18","60","107","230","513","0.8","0.77"
