"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"15","Greg Monroe","DET","82","2690","504","1015","0.497","0","1","0","241","367","0.657","256","504","760","171","91","47","166","205","1249","1515","1.03","0.55"
"16","Carlos Boozer","CHI","76","2141","447","980","0.456","0","2","0","148","193","0.767","137","495","632","118","53","22","154","216","1042","1135","0.77","0.34"
"16","Nicolas Batum","POR","82","2956","381","819","0.465","145","402","0.361","163","203","0.803","116","495","611","420","75","57","208","156","1070","1547","2.02","0.36"
"18","Andrew Bogut","GSW","67","1769","235","375","0.627","0","0","0","22","64","0.344","182","489","671","112","47","121","97","210","492","1164","1.16","0.49"
"19","Jonas Valanciunas","TOR","81","2282","359","676","0.531","0","1","0","198","260","0.762","226","488","714","57","24","71","136","249","916","1267","0.42","0.18"
"20","Serge Ibaka","OKC","81","2666","524","978","0.536","23","60","0.383","156","199","0.784","224","485","709","85","39","219","123","233","1227","1659","0.69","0.32"
"20","Tristan Thompson","CLE","82","2594","363","761","0.477","0","1","0","235","339","0.693","269","485","754","72","42","35","108","188","961","1254","0.67","0.39"
"22","Paul George","IND","80","2898","577","1362","0.424","182","500","0.364","401","464","0.864","64","478","542","283","151","22","224","198","1737","1663","1.26","0.67"
"23","Carmelo Anthony","NYK","77","2982","743","1643","0.452","167","415","0.402","459","541","0.848","145","477","622","242","95","51","198","224","2112","1942","1.22","0.48"
"24","Paul Millsap","ATL","74","2482","483","1047","0.461","76","212","0.358","286","391","0.731","154","473","627","232","129","78","185","210","1328","1540","1.25","0.7"
"25","Anthony Davis","NOP","67","2358","522","1005","0.519","2","9","0.222","348","440","0.791","207","466","673","105","89","189","109","200","1394","1766","0.96","0.82"
"26","Lance Stephenson","IND","78","2752","427","870","0.491","86","244","0.352","140","197","0.711","95","463","558","359","54","7","210","195","1080","1348","1.71","0.26"
"27","David Lee","GSW","69","2288","513","981","0.523","0","1","0","231","296","0.78","182","461","643","147","48","26","152","206","1257","1436","0.97","0.32"
"28","Dirk Nowitzki","DAL","80","2628","633","1273","0.497","131","329","0.398","338","376","0.899","40","458","498","216","73","45","117","165","1735","1772","1.85","0.62"
"29","Pau Gasol","LAL","60","1884","425","885","0.48","4","14","0.286","187","254","0.736","124","456","580","201","27","92","141","124","1041","1273","1.43","0.19"
"30","LeBron James","MIA","77","2902","767","1353","0.567","116","306","0.379","439","585","0.75","81","452","533","488","121","26","270","126","2089","2255","1.81","0.45"
"31","Kenneth Faried","DEN","80","2178","447","820","0.545","0","3","0","202","311","0.65","238","446","684","96","70","69","135","193","1096","1398","0.71","0.52"
"32","Anderson Varejao","CLE","65","1800","227","459","0.495","0","7","0","92","135","0.681","187","442","629","140","69","39","72","164","546","1076","1.94","0.96"
"33","Nikola Vucevic","ORL","57","1812","353","696","0.507","0","0","0","105","137","0.766","185","441","626","104","60","47","112","169","811","1161","0.93","0.54"
"34","Derrick Favors","UTA","73","2201","390","747","0.522","0","1","0","190","284","0.669","199","438","637","91","75","108","129","236","970","1301","0.71","0.58"
"35","Miles Plumlee","PHX","80","1964","286","553","0.517","0","0","0","74","132","0.561","198","428","626","43","50","90","111","185","646","1019","0.39","0.45"
"36","JJ Hickson","DEN","69","1859","332","654","0.508","0","8","0","150","290","0.517","206","426","632","96","47","51","128","177","814","1050","0.75","0.37"
"37","Chris Bosh","MIA","79","2531","492","953","0.516","74","218","0.339","223","272","0.82","98","424","522","87","80","78","125","192","1281","1413","0.7","0.64"
"38","David West","IND","80","2472","458","939","0.488","4","15","0.267","198","251","0.789","120","422","542","223","61","74","133","186","1118","1351","1.68","0.46"
"39","Josh Smith","DET","77","2730","517","1233","0.419","70","265","0.264","160","301","0.532","102","418","520","252","105","110","199","197","1264","1195","1.27","0.53"
"40","Enes Kanter","UTA","80","2138","419","853","0.491","0","1","0","149","204","0.73","222","376","598","75","28","42","144","230","987","1097","0.52","0.19"
"40","Trevor Ariza","WAS","77","2723","389","853","0.456","180","442","0.407","149","193","0.772","99","376","475","191","126","20","132","179","1107","1279","1.45","0.96"
"42","Jason Thompson","SAC","82","2007","251","496","0.506","0","0","0","84","145","0.579","153","374","527","53","32","56","95","251","586","853","0.56","0.34"
"42","Robin Lopez","POR","82","2604","355","644","0.551","0","1","0","198","242","0.818","326","374","700","73","25","139","84","196","908","1428","0.87","0.3"
"44","Tyson Chandler","NYK","55","1662","191","322","0.593","0","1","0","98","155","0.632","159","370","529","59","36","63","71","145","480","908","0.83","0.51"
"45","PJ Tucker","PHX","81","2490","265","615","0.431","74","191","0.387","156","201","0.776","161","368","529","141","110","23","102","204","760","1066","1.38","1.08"
"46","Al-Farouq Aminu","NOP","80","2045","234","494","0.474","13","48","0.271","91","137","0.664","129","367","496","114","82","38","88","147","572","908","1.3","0.93"
"47","Terrence Jones","HOU","76","2078","386","712","0.542","31","101","0.307","118","195","0.605","162","366","528","87","53","99","71","139","921","1214","1.23","0.75"
"48","Shawn Marion","DAL","76","2409","341","708","0.482","58","162","0.358","51","65","0.785","132","365","497","124","90","37","95","125","791","1063","1.31","0.95"
"49","Jared Sullinger","BOS","74","2041","384","899","0.427","56","208","0.269","158","203","0.778","241","360","601","118","35","49","119","251","982","1106","0.99","0.29"
"50","Taj Gibson","CHI","82","2351","429","896","0.479","0","7","0","211","281","0.751","200","358","558","91","41","112","150","207","1069","1184","0.61","0.27"
