"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Ervin Johnson","DEN","82","2599","243","467","0.52","0","2","0","96","156","0.615","231","682","913","71","65","227","118","288","582","1456","0.6","0.55"
"2","Dikembe Mutombo","ATL","80","2976","380","721","0.527","0","0","0","306","434","0.705","268","661","929","110","49","264","186","249","1066","1763","0.59","0.26"
"3","Patrick Ewing","NYK","78","2887","655","1342","0.488","2","9","0.222","439","582","0.754","175","659","834","156","69","189","269","250","1751","1900","0.58","0.26"
"4","Anthony Mason","CHH","73","3142","433","825","0.525","1","3","0.333","319","428","0.745","186","643","829","414","76","33","165","202","1186","1872","2.51","0.46"
"5","Karl Malone","UTA","82","2998","864","1571","0.55","0","13","0","521","690","0.755","193","616","809","368","113","48","233","217","2249","2478","1.58","0.49"
"6","Grant Hill","DET","80","3147","625","1259","0.496","10","33","0.303","450","633","0.711","123","598","721","583","144","48","259","186","1710","2130","2.25","0.56"
"7","Loy Vaught","LAC","82","2834","542","1084","0.5","2","12","0.167","134","191","0.702","222","595","817","110","85","25","137","241","1220","1521","0.8","0.62"
"8","Dennis Rodman","CHI","55","1950","128","286","0.448","5","19","0.263","50","88","0.568","320","563","883","170","32","19","111","172","311","1108","1.53","0.29"
"9","Hakeem Olajuwon","HOU","78","2851","727","1426","0.51","5","16","0.313","351","446","0.787","173","543","716","236","117","173","281","249","1810","1977","0.84","0.42"
"10","Vin Baker","MIL","78","3156","632","1251","0.505","15","54","0.278","358","521","0.687","267","537","804","211","81","112","245","275","1637","1818","0.86","0.33"
"11","Charles Oakley","NYK","80","2870","339","694","0.488","5","19","0.263","181","224","0.808","246","535","781","221","111","21","171","305","864","1429","1.29","0.65"
"12","Shawn Kemp","SEA","81","2753","526","1032","0.51","12","33","0.364","452","609","0.742","275","532","807","156","125","81","280","320","1516","1742","0.56","0.45"
"13","Tom Gugliotta","MIN","81","3132","592","1339","0.442","24","93","0.258","464","566","0.82","187","515","702","335","130","89","293","237","1672","1786","1.14","0.44"
"14","Michael Smith","SAC","81","2518","202","375","0.539","0","0","0","128","258","0.496","257","512","769","191","82","60","130","251","532","1201","1.47","0.63"
"15","Christian Laettner","ATL","82","3134","548","1128","0.486","31","88","0.352","359","440","0.816","212","508","720","223","102","64","218","277","1486","1716","1.02","0.47"
"16","Chris Webber","WAS","72","2809","604","1167","0.518","60","151","0.397","177","313","0.565","238","505","743","331","122","137","230","258","1445","1849","1.44","0.53"
"17","Charles Barkley","HOU","53","2010","335","692","0.484","58","205","0.283","288","415","0.694","212","504","716","248","69","25","151","153","1016","1439","1.64","0.46"
"18","Olden Polynice","SAC","82","2890","442","967","0.457","0","6","0","141","251","0.562","272","500","772","178","46","80","166","298","1025","1300","1.07","0.28"
"19","Vlade Divac","CHH","81","2840","418","847","0.494","11","47","0.234","177","259","0.683","241","484","725","301","103","180","193","277","1024","1629","1.56","0.53"
"20","Tyrone Hill","CLE","74","2582","357","595","0.6","0","1","0","241","381","0.633","259","477","736","92","63","30","147","268","955","1351","0.63","0.43"
"21","Dale Davis","IND","80","2590","370","688","0.538","0","0","0","92","215","0.428","301","471","772","59","60","77","108","233","832","1251","0.55","0.56"
"22","Alonzo Mourning","MIA","66","2320","473","885","0.534","1","9","0.111","363","565","0.642","189","467","656","104","56","189","226","272","1310","1475","0.46","0.25"
"23","Clar. Weatherspoon","PHI","82","2951","398","811","0.491","1","6","0.167","206","279","0.738","219","460","679","140","74","86","137","187","1003","1359","1.02","0.54"
"24","Antoine Walker","BOS","82","2972","576","1354","0.425","52","159","0.327","231","366","0.631","288","453","741","262","105","53","230","271","1435","1453","1.14","0.46"
"25","Juwan Howard","WAS","82","3318","638","1313","0.486","0","2","0","294","389","0.756","202","450","652","311","93","23","246","259","1570","1633","1.26","0.38"
"26","Shaquille O'Neal","LAL","51","1943","552","991","0.557","0","4","0","232","479","0.484","195","445","640","159","46","147","146","180","1336","1496","1.09","0.32"
"27","Bryant Reeves","VAN","75","2775","498","1025","0.486","1","11","0.091","216","307","0.704","174","436","610","160","29","67","175","270","1213","1286","0.91","0.17"
"28","A.C. Green","DAL","83","2494","234","484","0.483","1","20","0.05","128","197","0.65","222","434","656","69","70","16","74","145","597","1015","0.93","0.95"
"29","Arvydas Sabonis","POR","69","1761","328","658","0.498","49","132","0.371","223","287","0.777","114","433","547","146","63","84","151","203","928","1223","0.97","0.42"
"30","P.J. Brown","MIA","80","2593","300","656","0.457","0","2","0","161","220","0.732","239","431","670","92","85","98","113","283","761","1178","0.81","0.75"
"31","Kevin Garnett","MIN","77","2991","549","1100","0.499","6","21","0.286","205","272","0.754","190","428","618","236","105","163","175","199","1309","1638","1.35","0.6"
"32","Rony Seikaly","ORL","74","2615","460","907","0.507","0","3","0","357","500","0.714","274","427","701","92","49","107","218","275","1277","1418","0.42","0.23"
"33","Joe Smith","GSW","80","3086","587","1293","0.454","12","46","0.261","307","377","0.814","261","418","679","125","74","86","192","244","1493","1489","0.65","0.39"
"34","Derrick Coleman","PHI","57","2099","364","836","0.435","32","119","0.269","272","365","0.745","157","416","573","193","50","75","184","164","1032","1174","1.05","0.27"
"35","Kevin Willis","HOU","75","1962","350","728","0.481","2","14","0.143","140","202","0.693","146","415","561","71","42","32","119","216","842","989","0.6","0.35"
"36","Popeye Jones","TOR","79","2424","258","537","0.48","1","13","0.077","99","121","0.818","270","410","680","84","58","39","116","269","616","1060","0.72","0.5"
"37","Antonio Davis","IND","82","2333","308","641","0.48","1","14","0.071","241","362","0.666","190","408","598","65","42","84","141","260","858","1052","0.46","0.3"
"37","Elden Campbell","LAL","77","2514","442","942","0.469","1","4","0.25","263","370","0.711","207","408","615","126","46","117","130","276","1148","1315","0.97","0.35"
"39","Otis Thorpe","DET","79","2663","419","787","0.532","0","2","0","197","301","0.654","226","396","622","133","59","17","145","298","1035","1249","0.92","0.41"
"40","Horace Grant","ORL","67","2494","358","695","0.515","1","6","0.167","128","179","0.715","206","394","600","163","101","65","99","157","845","1287","1.65","1.02"
"41","Shawn Bradley","DAL","73","2289","406","905","0.449","0","8","0","149","228","0.654","221","390","611","52","40","248","134","237","961","1200","0.39","0.3"
"42","Chris Dudley","POR","81","1841","126","293","0.43","0","0","0","65","137","0.474","204","389","593","41","39","96","80","247","317","767","0.51","0.49"
"43","Will Perdue","SAS","65","1919","233","410","0.568","0","0","0","99","171","0.579","251","387","638","38","32","102","87","184","565","1039","0.44","0.37"
"44","Greg Ostertag","UTA","77","1817","210","408","0.515","0","4","0","139","205","0.678","180","385","565","27","24","152","74","233","559","989","0.37","0.32"
"45","Hot Rod Williams","PHX","68","2138","204","416","0.49","0","2","0","133","198","0.672","178","384","562","100","67","88","66","176","541","1015","1.52","1.01"
