"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"18","Sam Bowie","NJN","68","2207","347","834","0.416","10","31","0.323","294","379","0.776","206","484","690","91","38","121","125","211","998","1241","0.73","0.3"
"19","Rodney McCray","SAC","82","3238","537","1043","0.515","11","42","0.262","273","348","0.784","192","477","669","377","60","70","174","176","1358","1779","2.17","0.35"
"20","Kevin McHale","BOS","82","2722","648","1181","0.549","23","69","0.333","393","440","0.893","201","476","677","172","30","157","183","250","1712","1985","0.94","0.16"
"20","Otis Thorpe","HOU","82","2947","547","998","0.548","0","10","0","307","446","0.688","258","476","734","261","66","24","229","270","1401","1667","1.14","0.29"
"22","James Donaldson","DAL","73","2265","258","479","0.539","0","0","0","149","213","0.7","155","475","630","57","22","47","119","129","665","1017","0.48","0.19"
"23","Detlef Schrempf","IND","78","2573","424","822","0.516","17","48","0.354","402","490","0.82","149","471","620","247","59","16","180","271","1267","1543","1.37","0.33"
"24","Charles Oakley","NYK","61","2196","336","641","0.524","0","3","0","217","285","0.761","258","469","727","146","64","16","165","220","889","1304","0.89","0.39"
"25","Dennis Rodman","DET","82","2377","288","496","0.581","1","9","0.111","142","217","0.654","336","456","792","72","52","60","90","276","719","1322","0.8","0.58"
"26","LaSalle Thompson","IND","82","2126","223","471","0.473","1","5","0.2","107","134","0.799","175","455","630","106","65","71","150","313","554","1001","0.71","0.43"
"27","Terry Cummings","SAN","81","2821","728","1532","0.475","19","59","0.322","343","440","0.78","226","451","677","219","110","52","202","286","1818","1773","1.08","0.55"
"28","A.C. Green","LAL","82","2709","385","806","0.478","13","46","0.283","278","370","0.751","262","450","712","90","66","50","116","207","1061","1350","0.78","0.57"
"28","Tom Chambers","PHX","81","3046","810","1617","0.501","24","86","0.279","557","647","0.861","121","450","571","190","88","47","218","260","2201","1982","0.87","0.4"
"30","Moses Malone","ATL","81","2735","517","1077","0.48","1","9","0.111","493","631","0.781","364","448","812","130","47","84","232","158","1528","1671","0.56","0.2"
"31","Hot Rod Williams","CLE","82","2776","528","1070","0.493","0","0","0","325","440","0.739","220","443","663","168","86","167","143","214","1381","1665","1.18","0.6"
"32","Jerome Kersey","POR","82","2843","519","1085","0.478","3","20","0.15","269","390","0.69","251","439","690","188","121","63","144","304","1310","1541","1.31","0.84"
"33","Mark Eaton","UTH","82","2281","158","300","0.527","0","0","0","79","118","0.669","171","430","601","39","33","201","75","238","395","1013","0.52","0.44"
"34","Michael Jordan","CHI","82","3197","1034","1964","0.526","92","245","0.376","593","699","0.848","143","422","565","519","227","54","247","241","2753","2835","2.1","0.92"
"34","Sidney Green","ORL","73","1860","312","667","0.468","1","3","0.333","136","209","0.651","166","422","588","99","50","26","119","231","761","977","0.83","0.42"
"36","Blair Rasmussen","DEN","81","1995","445","895","0.497","0","1","0","111","134","0.828","174","420","594","82","40","104","75","300","1001","1273","1.09","0.53"
"37","Wayman Tisdale","SAC","79","2937","726","1383","0.525","0","6","0","306","391","0.783","185","410","595","108","54","54","153","251","1758","1674","0.71","0.35"
"38","Rick Mahorn","PHL","75","2271","313","630","0.497","2","9","0.222","183","256","0.715","167","401","568","98","44","103","104","251","811","1130","0.94","0.42"
"39","Roy Tarpley","DAL","45","1648","314","696","0.451","0","6","0","130","172","0.756","189","400","589","67","79","70","117","160","758","1022","0.57","0.68"
"40","Scottie Pippen","CHI","82","3148","562","1150","0.489","28","112","0.25","199","295","0.675","150","397","547","444","211","101","278","298","1351","1692","1.6","0.76"
"41","Magic Johnson","LAL","79","2937","546","1138","0.48","106","276","0.384","567","637","0.89","128","394","522","907","132","34","289","167","1765","2409","3.14","0.46"
"42","Horace Grant","CHI","80","2753","446","853","0.523","0","0","0","179","256","0.699","236","393","629","227","92","84","110","230","1071","1509","2.06","0.84"
"43","Kevin Willis","ATL","81","2273","418","805","0.519","2","7","0.286","168","246","0.683","253","392","645","57","63","47","144","259","1006","1209","0.4","0.44"
"44","Armen Gilliam","CHH","76","2426","484","940","0.515","0","2","0","303","419","0.723","211","388","599","99","69","51","183","212","1271","1334","0.54","0.38"
"45","Tyrone Corbin","MIN","82","3011","521","1083","0.481","0","11","0","161","209","0.77","219","385","604","216","175","41","143","288","1203","1486","1.51","1.22"
"46","Jack Sikma","MIL","71","2250","344","827","0.416","68","199","0.342","230","260","0.885","109","383","492","229","76","48","139","244","986","1179","1.65","0.55"
"47","Rik Smits","IND","82","2404","515","967","0.533","0","1","0","241","297","0.811","135","377","512","142","45","169","143","328","1271","1488","0.99","0.32"
"48","Kurt Rambis","PHX","74","1904","190","373","0.509","0","3","0","82","127","0.646","156","369","525","135","100","37","104","208","462","927","1.3","0.96"
"49","Sam Perkins","DAL","76","2668","435","883","0.493","6","28","0.214","330","424","0.778","209","363","572","175","88","64","148","225","1206","1415","1.18","0.6"
"50","Charles Jones","WAS","81","2240","94","185","0.508","0","0","0","68","105","0.648","145","359","504","139","50","197","76","296","256","942","1.83","0.66"
