"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"25","Dennis Rodman","DET","82","2208","316","531","0.595","6","26","0.231","97","155","0.626","327","445","772","99","55","76","126","292","735","1338","0.79","0.44"
"26","Horace Grant","CHI","79","2809","405","781","0.519","0","5","0","140","199","0.704","240","441","681","168","86","62","128","251","950","1384","1.31","0.67"
"27","Kurt Rambis","CHH","75","2233","325","627","0.518","0","3","0","182","248","0.734","269","434","703","159","100","57","148","208","832","1335","1.07","0.68"
"28","Larry Nance","CLE","73","2526","496","920","0.539","0","4","0","267","334","0.799","156","425","581","159","57","206","117","186","1259","1654","1.36","0.49"
"29","Ken Norman","LAC","80","3020","638","1271","0.502","4","21","0.19","170","270","0.63","245","422","667","277","106","66","206","223","1450","1627","1.35","0.52"
"29","Wayman Tisdale","SAC","79","2434","532","1036","0.514","0","4","0","317","410","0.773","187","422","609","128","55","52","172","290","1381","1456","0.74","0.32"
"31","Greg Anderson","SAN","82","2401","460","914","0.503","0","3","0","207","403","0.514","255","421","676","61","102","103","180","221","1127","1239","0.34","0.57"
"32","John Williams","WAS","82","2413","438","940","0.466","19","71","0.268","225","290","0.776","158","415","573","356","142","70","157","213","1120","1537","2.27","0.9"
"33","Kevin McHale","BOS","78","2876","661","1211","0.546","0","4","0","436","533","0.818","223","414","637","172","26","97","196","223","1758","1847","0.88","0.13"
"34","James Donaldson","DAL","53","1746","193","337","0.573","0","0","0","95","124","0.766","158","412","570","38","24","81","83","111","481","938","0.46","0.29"
"34","Larry Krystkowiak","MIL","80","2472","362","766","0.473","4","12","0.333","289","351","0.823","198","412","610","107","93","9","147","219","1017","1223","0.73","0.63"
"36","Wayne Cooper","DEN","79","1864","220","444","0.495","1","4","0.25","79","106","0.745","212","407","619","78","36","211","73","302","520","1140","1.07","0.49"
"37","Kevin Duckworth","POR","79","2662","554","1161","0.477","0","2","0","324","428","0.757","246","389","635","60","56","49","200","300","1432","1321","0.3","0.28"
"38","Mark West","PHX","82","2019","243","372","0.653","0","0","0","108","202","0.535","167","384","551","39","35","187","103","273","594","1080","0.38","0.34"
"39","Jerome Kersey","POR","76","2716","533","1137","0.469","6","21","0.286","258","372","0.694","246","383","629","243","137","84","167","277","1330","1538","1.46","0.82"
"40","Larry Smith","GOS","80","1897","219","397","0.552","0","0","0","18","58","0.31","272","380","652","118","61","54","110","248","456","1013","1.07","0.56"
"41","Armen Gilliam","PHX","74","2120","468","930","0.503","0","0","0","240","323","0.743","165","376","541","52","54","27","140","176","1176","1165","0.37","0.39"
"42","Chuck Person","IND","80","3012","711","1453","0.489","63","205","0.307","243","307","0.792","144","372","516","289","83","18","308","280","1728","1520","0.94","0.27"
"42","Darrell Walker","WAS","79","2565","286","681","0.42","0","9","0","142","184","0.772","135","372","507","496","155","23","184","215","714","1274","2.7","0.84"
"44","Rodney McCray","SAC","68","2435","340","729","0.466","5","22","0.227","169","234","0.722","143","371","514","293","57","36","168","121","854","1132","1.74","0.34"
"45","Roy Hinson","NJN","82","2542","495","1027","0.482","0","2","0","318","420","0.757","152","370","522","71","34","121","165","298","1308","1257","0.43","0.21"
"46","Bill Cartwright","CHI","78","2333","365","768","0.475","0","0","0","236","308","0.766","152","369","521","90","21","41","190","234","966","974","0.47","0.11"
"46","Terry Cummings","MIL","80","2824","730","1563","0.467","7","15","0.467","362","460","0.787","281","369","650","198","106","72","201","265","1829","1723","0.99","0.53"
"48","Dan Schayes","DEN","76","1918","317","607","0.522","3","9","0.333","332","402","0.826","142","358","500","105","42","81","160","320","969","1177","0.66","0.26"
"49","Joe Barry Carroll","NJN","64","1996","363","810","0.448","0","0","0","176","220","0.8","118","355","473","105","71","81","143","193","902","998","0.73","0.5"
"49","Rick Mahorn","DET","72","1795","203","393","0.517","0","2","0","116","155","0.748","141","355","496","59","40","66","97","206","522","857","0.61","0.41"
