"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"33","Lionel Simmons","SAC","75","2702","436","996","0.438","6","17","0.353","251","323","0.777","168","394","562","305","104","50","183","189","1129","1335","1.67","0.57"
"34","Chris Webber","GOS","76","2438","572","1037","0.552","0","14","0","189","355","0.532","305","389","694","272","93","164","206","247","1333","1719","1.32","0.45"
"35","Greg Anderson","DET","77","1624","201","370","0.543","1","3","0.333","88","154","0.571","183","388","571","51","55","68","94","234","491","907","0.54","0.59"
"36","Clifford Robinson","POR","82","2853","641","1404","0.457","13","53","0.245","352","460","0.765","164","386","550","159","118","111","169","263","1647","1545","0.94","0.7"
"36","Dino Radja","BOS","80","2303","491","942","0.521","0","1","0","226","301","0.751","191","386","577","114","70","67","149","276","1208","1361","0.77","0.47"
"38","Brad Daugherty","CLE","50","1838","296","606","0.488","0","0","0","256","326","0.785","128","380","508","149","41","36","110","145","848","1092","1.36","0.37"
"39","Hot Rod Williams","CLE","76","2660","394","825","0.478","0","0","0","252","346","0.728","207","368","575","193","78","130","139","219","1040","1352","1.39","0.56"
"40","Benoit Benjamin","NJN","77","1817","283","589","0.48","0","0","0","152","214","0.71","135","364","499","44","35","90","97","198","718","921","0.45","0.36"
"41","Nick Anderson","ORL","81","2811","504","1054","0.478","101","314","0.322","168","250","0.672","113","363","476","294","134","33","165","148","1277","1417","1.78","0.81"
"42","Glen Rice","MIA","81","2999","663","1421","0.467","132","346","0.382","250","284","0.88","76","358","434","184","110","32","130","186","1708","1546","1.42","0.85"
"43","Elden Campbell","LAL","76","2253","373","808","0.462","0","2","0","188","273","0.689","167","352","519","86","64","146","98","241","934","1131","0.88","0.65"
"44","Rik Smits","IND","78","2113","493","923","0.534","0","1","0","238","300","0.793","135","348","483","156","49","82","151","281","1224","1351","1.03","0.33"
"45","Vin Baker","MIL","82","2560","435","869","0.501","1","5","0.2","234","411","0.569","277","344","621","163","60","114","162","231","1105","1290","1.01","0.37"
"46","Oliver Miller","PHX","69","1786","277","455","0.609","2","9","0.222","80","137","0.584","140","336","476","244","83","156","164","230","636","1196","1.49","0.51"
"47","Danny Manning","ATL","68","2520","586","1201","0.488","3","17","0.176","228","341","0.669","131","334","465","261","99","82","233","260","1403","1349","1.12","0.43"
"48","Ken Norman","MIL","82","2539","412","919","0.448","63","189","0.333","92","183","0.503","169","331","500","222","58","46","150","209","979","1057","1.48","0.39"
"48","Ron Harper","LAC","75","2856","569","1335","0.426","71","236","0.301","299","418","0.715","129","331","460","344","144","54","242","167","1508","1383","1.42","0.6"
"50","Mike Brown","MIN","82","1921","111","260","0.427","0","2","0","77","118","0.653","119","328","447","72","51","29","75","218","299","633","0.96","0.68"
