"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"17","Nikola Jokic","DEN","73","2038","494","854","0.578","45","139","0.324","188","228","0.825","212","506","718","359","61","55","171","214","1221","1843","2.1","0.36"
"18","Draymond Green","GSW","76","2471","272","650","0.418","81","263","0.308","151","213","0.709","98","501","599","533","154","106","184","217","776","1544","2.9","0.84"
"19","Julius Randle","LAL","74","2132","377","773","0.488","17","63","0.27","204","282","0.723","150","486","636","264","49","37","173","248","975","1314","1.53","0.28"
"20","Kevin Durant","GSW","62","2070","551","1026","0.537","117","312","0.375","336","384","0.875","39","474","513","300","66","99","138","117","1555","1872","2.17","0.48"
"21","Gorgui Dieng","MIN","82","2653","332","661","0.502","16","43","0.372","136","167","0.814","188","459","647","158","88","95","107","254","816","1337","1.48","0.82"
"22","Myles Turner","IND","81","2541","444","869","0.511","40","115","0.348","245","303","0.809","139","450","589","106","74","172","105","262","1173","1526","1.01","0.71"
"23","Mason Plumlee","DEN","81","2148","334","623","0.536","0","6","0","174","300","0.58","170","435","605","284","69","92","134","226","842","1343","2.12","0.52"
"23","Nicolas Batum","CHA","77","2617","393","975","0.403","135","405","0.333","243","284","0.856","46","435","481","456","86","29","194","109","1164","1399","2.35","0.44"
"25","Paul George","IND","75","2689","622","1348","0.461","195","496","0.393","336","374","0.898","58","434","492","251","119","27","220","206","1775","1680","1.14","0.54"
"26","Tristan Thompson","CLE","78","2336","262","437","0.6","0","3","0","106","213","0.498","286","429","715","77","39","84","64","176","630","1199","1.2","0.61"
"27","Trevor Booker","BKN","71","1754","305","591","0.516","25","78","0.321","74","110","0.673","143","428","571","138","75","28","127","152","709","1072","1.09","0.59"
"28","Paul Millsap","ATL","69","2343","430","972","0.442","75","241","0.311","311","405","0.768","111","422","533","252","90","62","158","186","1246","1389","1.6","0.57"
"29","Zach Randolph","MEM","73","1786","433","964","0.449","21","94","0.223","141","193","0.731","182","416","598","122","38","10","99","136","1028","1114","1.23","0.38"
"30","Marvin Williams","CHA","76","2295","297","704","0.422","124","354","0.35","131","150","0.873","89","411","500","106","58","53","60","134","849","1080","1.77","0.97"
"31","Bismack Biyombo","ORL","81","1793","179","339","0.528","0","0","0","125","234","0.534","157","410","567","74","25","91","95","202","483","876","0.78","0.26"
"32","Michael Kidd-Gilchrist","CHA","81","2349","295","618","0.477","1","9","0.111","152","194","0.784","156","409","565","114","81","77","56","187","743","1159","2.04","1.45"
"32","Serge Ibaka","TOR","79","2422","471","982","0.48","124","317","0.391","107","125","0.856","129","409","538","75","41","124","105","215","1173","1317","0.71","0.39"
"34","Marc Gasol","MEM","74","2531","532","1160","0.459","104","268","0.388","278","332","0.837","60","404","464","338","67","99","166","171","1446","1566","2.04","0.4"
"34","Trevor Ariza","HOU","80","2773","326","798","0.409","191","555","0.344","93","126","0.738","54","404","458","175","147","20","73","133","936","1158","2.4","2.01"
"36","Dario Saric","PHI","81","2129","381","927","0.411","106","341","0.311","172","220","0.782","112","401","513","182","57","30","183","162","1040","1045","1","0.31"
"37","Otto Porter Jr.","WAS","80","2605","414","803","0.516","148","341","0.434","99","119","0.832","118","396","514","121","116","42","44","193","1075","1415","2.75","2.64"
"38","Pau Gasol","SAS","64","1627","303","604","0.502","56","104","0.538","130","184","0.707","107","394","501","150","24","70","81","110","792","1101","1.85","0.3"
"39","Markieff Morris","WAS","76","2374","406","889","0.457","71","196","0.362","180","215","0.837","107","386","493","126","82","42","129","254","1063","1159","0.98","0.64"
"39","Tyson Chandler","PHX","47","1298","153","228","0.671","0","0","0","91","124","0.734","153","386","539","30","33","24","65","126","397","850","0.46","0.51"
"41","Blake Griffin","LAC","61","2076","479","971","0.493","38","113","0.336","320","421","0.76","112","385","497","300","57","22","142","157","1316","1457","2.11","0.4"
"42","JaMychal Green","MEM","77","2101","250","500","0.5","55","145","0.379","134","167","0.802","167","377","544","84","47","34","94","248","689","1021","0.89","0.5"
"43","Carmelo Anthony","NYK","74","2538","602","1389","0.433","151","421","0.359","304","365","0.833","62","376","438","213","60","34","153","198","1659","1403","1.39","0.39"
"44","Al-Farouq Aminu","POR","61","1773","183","466","0.393","70","212","0.33","96","136","0.706","77","374","451","99","60","44","94","102","532","769","1.05","0.64"
"45","Al Horford","BOS","68","2193","379","801","0.473","86","242","0.355","108","135","0.8","95","370","465","337","52","86","115","138","952","1328","2.93","0.45"
"46","Dewayne Dedmon","SAS","76","1330","161","259","0.622","0","0","0","65","93","0.699","129","367","496","44","37","61","61","180","387","838","0.72","0.61"
"46","Jae Crowder","BOS","72","2335","333","720","0.463","157","394","0.398","176","217","0.811","48","367","415","155","73","23","80","161","999","1157","1.94","0.91"
"48","Ersan Ilyasova","ATL","82","2142","384","890","0.431","142","402","0.353","161","207","0.778","115","366","481","141","58","23","116","211","1071","1106","1.22","0.5"
"49","Greg Monroe","MIL","81","1823","387","726","0.533","0","4","0","177","239","0.741","167","365","532","187","92","38","140","168","951","1259","1.34","0.66"
"50","Kristaps Porzingis","NYK","66","2164","443","985","0.45","112","314","0.357","198","252","0.786","111","364","475","97","47","129","118","244","1196","1230","0.82","0.4"
