"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Charles Oakley","CHI","82","2816","375","776","0.483","3","12","0.25","261","359","0.727","326","740","1066","248","68","28","241","272","1014","1684","1.03","0.28"
"2","Karl Malone","UTH","82","3198","858","1650","0.52","0","5","0","552","789","0.7","277","709","986","199","117","50","325","296","2268","2266","0.61","0.36"
"3","Bill Laimbeer","DET","82","2897","455","923","0.493","13","39","0.333","187","214","0.874","165","667","832","199","66","78","136","284","1110","1654","1.46","0.49"
"4","Hakeem Olajuwon","HOU","79","2825","712","1385","0.514","0","4","0","381","548","0.695","302","657","959","163","162","214","243","324","1805","2220","0.67","0.67"
"5","Roy Tarpley","DAL","81","2307","444","888","0.5","0","5","0","205","277","0.74","360","599","959","86","103","86","172","313","1093","1639","0.5","0.6"
"6","Larry Bird","BOS","76","2965","881","1672","0.527","98","237","0.414","415","453","0.916","108","595","703","467","125","57","213","157","2275","2585","2.19","0.59"
"7","Mike Gminski","PHL","81","2961","505","1126","0.448","0","2","0","355","392","0.906","245","569","814","139","64","118","177","176","1365","1665","0.79","0.36"
"8","Michael Cage","LAC","72","2660","360","766","0.47","0","1","0","326","474","0.688","371","567","938","110","91","58","160","194","1046","1529","0.69","0.57"
"9","Charles Barkley","PHL","80","3170","753","1283","0.587","44","157","0.28","714","951","0.751","385","566","951","254","100","103","304","278","2264","2601","0.84","0.33"
"10","Otis Thorpe","SAC","82","3072","622","1226","0.507","0","6","0","460","609","0.755","279","558","837","266","62","56","228","264","1704","1944","1.17","0.27"
"11","Buck Williams","NJN","70","2637","466","832","0.56","1","1","1","346","518","0.668","298","536","834","109","68","44","189","266","1279","1607","0.58","0.36"
"12","Brad Daugherty","CLE","79","2957","551","1081","0.51","0","2","0","378","528","0.716","151","514","665","333","48","56","267","235","1480","1635","1.25","0.18"
"12","Jack Sikma","MIL","82","2923","514","1058","0.486","3","14","0.214","321","348","0.922","195","514","709","279","93","80","157","316","1352","1785","1.78","0.59"
