"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"24","Vlade Divac","SAC","81","2420","364","755","0.482","4","14","0.286","242","350","0.691","207","466","673","231","87","93","192","242","974","1367","1.2","0.45"
"25","Elton Brand","CHI","74","2906","578","1215","0.476","0","2","0","334","472","0.708","285","461","746","240","71","118","219","243","1490","1671","1.1","0.32"
"25","Patrick Ewing","SEA","79","2107","294","684","0.43","0","2","0","172","251","0.685","124","461","585","92","53","91","151","229","760","961","0.61","0.35"
"27","Rasheed Wallace","POR","77","2940","590","1178","0.501","52","162","0.321","245","320","0.766","147","455","602","212","90","135","158","206","1477","1695","1.34","0.57"
"28","Elden Campbell","CHH","78","2337","367","834","0.44","0","6","0","288","406","0.709","157","451","608","104","60","140","144","280","1022","1205","0.72","0.42"
"29","Shawn Bradley","DAL","82","2001","219","447","0.49","1","6","0.167","140","178","0.787","160","448","608","38","36","228","88","256","579","1135","0.43","0.41"
"29","Tyrone Hill","PHI","76","2363","278","587","0.474","0","1","0","172","273","0.63","239","448","687","48","37","27","127","242","728","990","0.38","0.29"
"31","Antawn Jamison","GSW","82","3394","800","1812","0.442","62","205","0.302","382","534","0.715","280","435","715","164","114","28","199","225","2044","1702","0.82","0.57"
"32","Raef LaFrentz","DEN","78","2457","387","812","0.477","51","139","0.367","183","262","0.698","173","434","607","107","37","206","97","290","1008","1364","1.1","0.38"
"33","Paul Pierce","BOS","82","3120","687","1513","0.454","147","384","0.383","550","738","0.745","94","428","522","253","138","69","262","251","2071","1777","0.97","0.53"
"34","Bo Outlaw","ORL","80","2534","226","368","0.614","1","2","0.5","129","225","0.573","211","408","619","225","105","137","141","241","582","1289","1.6","0.75"
"34","Ervin Johnson","MIL","82","1981","108","198","0.545","0","0","0","50","93","0.538","205","408","613","40","44","97","47","257","266","880","0.85","0.94"
"36","Jason Kidd","PHX","77","3065","451","1097","0.411","69","232","0.297","328","403","0.814","91","403","494","753","166","23","286","171","1299","1728","2.63","0.58"
"37","Glenn Robinson","MIL","76","2813","684","1460","0.468","55","184","0.299","251","306","0.82","124","402","526","252","86","62","219","191","1674","1550","1.15","0.39"
"38","Juwan Howard","DAL","81","2974","583","1218","0.479","0","3","0","296","383","0.773","171","401","572","224","75","37","242","292","1462","1406","0.93","0.31"
"39","Rashard Lewis","SEA","78","2720","426","887","0.48","123","285","0.432","176","213","0.826","143","398","541","125","91","45","129","191","1151","1326","0.97","0.71"
"40","Donyell Marshall","UTA","81","2326","427","849","0.503","41","128","0.32","205","273","0.751","172","394","566","133","85","78","128","196","1100","1344","1.04","0.66"
"41","George Lynch","PHI","82","2649","274","616","0.445","15","57","0.263","123","171","0.719","200","390","590","139","99","30","109","222","686","1045","1.28","0.91"
"41","Michael Smith","WAS","79","1610","106","218","0.486","0","1","0","89","154","0.578","172","390","562","101","57","37","62","156","301","819","1.63","0.92"
"43","Tracy McGrady","ORL","77","3087","788","1724","0.457","59","166","0.355","430","587","0.733","192","388","580","352","116","118","198","160","2065","1940","1.78","0.59"
"44","Aaron Williams","NJN","82","2336","297","650","0.457","0","2","0","244","310","0.787","211","379","590","88","59","113","132","319","838","1137","0.67","0.45"
"45","Dale Davis","POR","81","2162","242","487","0.497","0","4","0","96","152","0.632","233","373","606","103","44","76","67","199","580","1041","1.54","0.66"
"46","Kenyon Martin","NJN","68","2272","346","777","0.445","1","11","0.091","121","192","0.63","137","365","502","131","78","113","138","281","814","998","0.95","0.57"
"47","Steve Francis","HOU","80","3194","550","1219","0.451","133","336","0.396","358","438","0.817","190","363","553","517","141","31","265","274","1591","1819","1.95","0.53"
"48","Michael Olowokandi","LAC","82","2127","308","708","0.435","0","0","0","85","156","0.545","168","357","525","46","30","108","169","250","701","770","0.27","0.18"
"49","Kevin Willis","DEN","78","1830","304","690","0.441","1","6","0.167","113","147","0.769","177","355","532","50","57","52","87","216","722","906","0.58","0.66"
"49","Lorenzen Wright","ATL","71","1988","363","811","0.448","0","2","0","155","216","0.718","180","355","535","87","42","63","125","232","881","974","0.7","0.34"
