"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Kevin Garnett","MIN","76","2957","626","1191","0.526","8","30","0.267","396","489","0.81","214","752","966","308","104","107","180","206","1656","2303","1.71","0.58"
"2","Dwight Howard","ORL","82","3021","468","881","0.531","0","2","0","356","598","0.595","288","734","1022","125","65","115","217","277","1292","1747","0.58","0.3"
"3","Shawn Marion","PHX","81","3263","716","1365","0.525","96","290","0.331","241","298","0.809","249","710","959","143","160","137","125","223","1769","2337","1.14","1.28"
"4","Tim Duncan","SAS","80","2784","574","1185","0.484","2","5","0.4","335","533","0.629","231","650","881","253","70","162","198","219","1485","1844","1.28","0.35"
"5","Ben Wallace","DET","82","2890","237","465","0.51","0","4","0","123","296","0.416","301","622","923","158","146","181","88","164","597","1516","1.8","1.66"
"6","Dirk Nowitzki","DAL","81","3089","751","1564","0.48","110","271","0.406","539","598","0.901","115","613","728","226","58","83","156","164","2151","2218","1.45","0.37"
"7","Antawn Jamison","WAS","82","3288","660","1494","0.442","147","373","0.394","217","297","0.731","167","598","765","158","90","12","137","189","1684","1658","1.15","0.66"
"8","Chris Kaman","LAC","78","2560","369","706","0.523","0","2","0","194","252","0.77","187","563","750","79","45","108","176","269","932","1343","0.45","0.26"
"9","Jamaal Magloire","MIL","82","2465","287","615","0.467","0","0","0","178","333","0.535","220","558","778","56","29","80","166","276","752","1046","0.34","0.18"
"10","Chris Webber","PHI","75","2893","617","1422","0.434","21","77","0.273","263","348","0.756","184","557","741","256","103","62","182","219","1518","1608","1.41","0.57"
"10","Lamar Odom","LAL","80","3221","445","925","0.481","80","215","0.372","216","313","0.69","181","557","738","443","75","64","213","256","1186","1716","2.08","0.35"
"12","Elton Brand","LAC","79","3099","756","1435","0.527","1","3","0.333","440","568","0.775","236","554","790","208","81","201","173","227","1953","2253","1.2","0.47"
"13","Troy Murphy","GSW","74","2516","363","838","0.433","58","181","0.32","251","319","0.787","195","548","743","101","47","26","108","191","1035","1301","0.94","0.44"
"14","Marcus Camby","DEN","56","1857","302","649","0.465","1","11","0.091","111","156","0.712","132","536","668","115","79","184","92","158","716","1278","1.25","0.86"
"15","Mehmet Okur","UTA","82","2945","519","1128","0.46","80","234","0.342","354","454","0.78","211","535","746","194","40","73","163","285","1472","1653","1.19","0.25"
"16","Pau Gasol","MEM","80","3135","600","1194","0.503","3","12","0.25","425","617","0.689","191","522","713","371","46","153","235","184","1628","1890","1.58","0.2"
"17","Jason Kidd","NJN","80","2975","366","905","0.404","139","395","0.352","194","244","0.795","86","494","580","672","150","29","192","157","1065","1715","3.5","0.78"
"18","Brad Miller","SAC","79","2923","434","877","0.495","34","88","0.386","280","338","0.828","122","493","615","374","61","62","180","234","1182","1613","2.08","0.34"
"19","LeBron James","CLE","79","3361","875","1823","0.48","127","379","0.335","601","814","0.738","75","481","556","521","123","66","260","181","2478","2323","2","0.47"
"20","Udonis Haslem","MIA","81","2491","300","591","0.508","0","2","0","157","199","0.789","167","467","634","95","50","17","80","216","757","1140","1.19","0.63"
"21","Rasheed Wallace","DET","80","2780","459","1067","0.43","155","434","0.357","136","183","0.743","90","457","547","182","82","130","85","232","1209","1410","2.14","0.97"
"22","Paul Pierce","BOS","79","3084","689","1462","0.471","111","314","0.354","627","812","0.772","77","453","530","375","107","34","273","223","2116","1931","1.37","0.39"
"23","Tyson Chandler","CHI","79","2121","160","283","0.565","0","1","0","97","193","0.503","265","449","714","81","41","104","123","298","417","1015","0.66","0.33"
"24","Chris Bosh","TOR","70","2751","549","1087","0.505","0","13","0","474","581","0.816","204","443","647","181","50","79","157","209","1572","1727","1.15","0.32"
"25","Richard Jefferson","NJN","78","3059","495","1005","0.493","60","188","0.319","471","580","0.812","95","439","534","297","59","17","174","193","1521","1635","1.71","0.34"
"26","Yao Ming","HOU","57","1949","467","900","0.519","0","1","0","337","395","0.853","148","433","581","85","30","94","147","195","1271","1423","0.58","0.2"
"27","Drew Gooden","CLE","79","2174","334","652","0.512","1","3","0.333","176","258","0.682","237","428","665","56","52","49","106","190","845","1161","0.53","0.49"
"28","Kenny Thomas","SAC","82","2293","305","604","0.505","0","1","0","138","204","0.676","199","419","618","168","72","39","135","196","748","1145","1.24","0.53"
"29","Andres Nocioni","CHI","82","2239","383","831","0.461","93","238","0.391","204","242","0.843","89","411","500","117","40","52","120","252","1063","1166","0.98","0.33"
"30","Boris Diaw","PHX","81","2874","449","853","0.526","8","30","0.267","174","238","0.731","159","399","558","503","58","85","189","260","1080","1627","2.66","0.31"
"30","Zach Randolph","POR","74","2545","536","1229","0.436","16","55","0.291","245","343","0.714","193","399","592","144","57","14","165","185","1333","1184","0.87","0.35"
"32","Al Harrington","ATL","76","2782","551","1220","0.452","66","191","0.346","243","350","0.694","132","391","523","238","85","14","195","301","1411","1300","1.22","0.44"
"32","Andrei Kirilenko","UTA","69","2604","336","730","0.46","36","117","0.308","346","495","0.699","161","391","552","299","102","220","203","162","1054","1481","1.47","0.5"
"34","Luol Deng","CHI","78","2604","442","954","0.463","21","78","0.269","207","276","0.75","127","389","516","147","72","50","105","128","1112","1211","1.4","0.69"
"35","Donyell Marshall","CLE","81","2077","265","671","0.395","128","395","0.324","92","123","0.748","105","387","492","60","59","41","90","160","750","875","0.67","0.66"
"36","Andrew Bogut","MIL","82","2348","323","606","0.533","0","3","0","122","194","0.629","189","384","573","192","49","68","125","259","768","1170","1.54","0.39"
"37","Samuel Dalembert","PHI","66","1761","196","369","0.531","0","1","0","93","132","0.705","159","382","541","25","34","160","107","244","485","926","0.23","0.32"
"38","David West","NOK","74","2526","530","1036","0.512","3","11","0.273","199","236","0.843","168","380","548","92","61","64","105","214","1262","1379","0.88","0.58"
"39","Jermaine O'Neal","IND","51","1802","380","805","0.472","3","10","0.3","261","368","0.709","102","374","476","133","27","117","151","177","1024","1094","0.88","0.18"
"40","Shaquille O'Neal","MIA","59","1806","480","800","0.6","0","0","0","221","471","0.469","172","369","541","113","23","104","168","230","1181","1224","0.67","0.14"
"41","Erick Dampier","DAL","82","1934","171","347","0.493","0","0","0","127","215","0.591","273","367","640","51","27","106","115","263","469","914","0.44","0.24"
"41","Juwan Howard","HOU","80","2537","394","859","0.459","0","4","0","154","191","0.806","168","367","535","112","49","8","133","235","942","1011","0.84","0.37"
"43","P.J. Brown","NOK","75","2380","269","583","0.461","0","0","0","139","168","0.827","182","365","547","90","46","50","90","216","677","977","1","0.51"
"44","Andre Iguodala","PHI","82","3086","344","688","0.5","56","158","0.354","263","349","0.754","117","364","481","255","135","21","153","198","1007","1316","1.67","0.88"
"45","Josh Smith","ATL","80","2559","329","774","0.425","34","110","0.309","210","292","0.719","176","355","531","191","64","208","162","260","902","1207","1.18","0.4"
"45","Mike Miller","MEM","74","2268","354","760","0.466","138","339","0.407","168","210","0.8","42","355","397","200","52","27","140","173","1014","1102","1.43","0.37"
"47","Kobe Bryant","LAL","80","3277","978","2173","0.45","180","518","0.347","696","819","0.85","71","354","425","360","147","30","250","233","2832","2226","1.44","0.59"
"48","Caron Butler","WAS","75","2708","494","1086","0.455","41","120","0.342","289","332","0.87","114","352","466","186","127","18","175","238","1318","1305","1.06","0.73"
"49","Jeff Foster","IND","63","1581","138","250","0.552","0","4","0","96","159","0.604","224","350","574","50","41","27","64","191","372","825","0.78","0.64"
"50","Zaza Pachulia","ATL","78","2452","307","681","0.451","0","2","0","297","404","0.735","264","349","613","129","89","39","180","286","911","1120","0.72","0.49"
