"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Dennis Rodman","CHI","80","2856","155","360","0.431","4","23","0.174","61","111","0.55","421","780","1201","230","47","18","147","238","375","1469","1.57","0.32"
"2","Tim Duncan","SAS","82","3204","706","1287","0.549","0","10","0","319","482","0.662","274","703","977","224","55","206","279","254","1731","2170","0.8","0.2"
"3","Dikembe Mutombo","ATL","82","2917","399","743","0.537","0","0","0","303","452","0.67","276","656","932","82","34","277","168","254","1101","1765","0.49","0.2"
"4","Anthony Mason","CHH","81","3148","389","764","0.509","0","4","0","261","402","0.649","177","649","826","342","68","18","146","182","1039","1631","2.34","0.47"
"5","Karl Malone","UTA","81","3030","780","1472","0.53","2","6","0.333","628","825","0.761","189","645","834","316","96","70","247","237","2190","2370","1.28","0.39"
"6","Arvydas Sabonis","POR","73","2333","407","826","0.493","30","115","0.261","323","405","0.798","149","580","729","218","65","80","190","267","1167","1568","1.15","0.34"
"7","Antoine Walker","BOS","82","3268","722","1705","0.423","91","292","0.312","305","473","0.645","270","566","836","273","142","60","292","262","1840","1708","0.94","0.49"
"8","Kevin Garnett","MIN","82","3222","635","1293","0.491","3","16","0.188","245","332","0.738","222","564","786","348","139","150","192","224","1518","2004","1.81","0.72"
"9","Charles Barkley","HOU","68","2243","361","744","0.485","18","84","0.214","296","397","0.746","241","553","794","217","71","28","147","187","1036","1515","1.48","0.48"
"10","David Robinson","SAS","73","2457","544","1065","0.511","1","4","0.25","485","660","0.735","239","536","775","199","64","192","202","204","1574","1906","0.99","0.32"
"11","Grant Hill","DET","81","3294","615","1361","0.452","3","21","0.143","479","647","0.74","93","530","623","551","143","53","285","196","1712","1883","1.93","0.5"
"12","Shawn Kemp","CLE","80","2769","518","1164","0.445","2","8","0.25","404","556","0.727","219","526","745","197","108","90","271","310","1442","1513","0.73","0.4"
"13","Charles Oakley","NYK","79","2734","307","698","0.44","0","6","0","97","114","0.851","218","506","724","201","123","22","126","280","711","1247","1.6","0.98"
"14","Chris Webber","WAS","71","2809","647","1341","0.482","65","205","0.317","196","333","0.589","176","498","674","273","111","124","185","269","1555","1721","1.48","0.6"
"15","Shaquille O'Neal","LAL","60","2175","670","1147","0.584","0","0","0","359","681","0.527","208","473","681","142","39","144","175","193","1699","1731","0.81","0.22"
"16","Bison Dele","DET","78","2619","531","1040","0.511","1","3","0.333","198","280","0.707","223","472","695","94","67","55","181","252","1261","1400","0.52","0.37"
"17","A.C. Green","DAL","82","2649","242","534","0.453","0","4","0","116","162","0.716","219","449","668","123","78","27","68","157","600","1090","1.81","1.15"
"18","Kevin Willis","HOU","81","2528","531","1041","0.51","1","7","0.143","242","305","0.793","232","447","679","78","55","38","170","235","1305","1412","0.46","0.32"
"19","Zydrunas Ilgauskas","CLE","82","2379","454","876","0.518","1","4","0.25","230","302","0.762","279","444","723","71","52","135","146","288","1139","1480","0.49","0.36"
"20","Erick Dampier","GSW","82","2656","352","791","0.445","0","2","0","267","399","0.669","272","443","715","94","39","139","175","281","971","1212","0.54","0.22"
"20","Ervin Johnson","MIL","81","2261","253","471","0.537","0","0","0","143","238","0.601","242","443","685","59","79","158","117","321","649","1200","0.5","0.68"
"22","Jayson Williams","NJN","65","2343","321","645","0.498","0","4","0","195","293","0.666","443","440","883","67","45","49","95","236","837","1364","0.71","0.47"
"23","Derrick Coleman","PHI","59","2135","356","867","0.411","26","98","0.265","302","391","0.772","149","438","587","145","46","68","157","144","1040","1129","0.92","0.29"
"24","Lorenzen Wright","LAC","69","2067","241","542","0.445","0","2","0","141","214","0.659","180","426","606","55","55","87","81","237","623","971","0.68","0.68"
"25","Detlef Schrempf","SEA","78","2742","437","898","0.487","61","147","0.415","297","352","0.844","135","419","554","341","60","19","168","205","1232","1522","2.03","0.36"
"26","Donyell Marshall","GSW","73","2611","451","1090","0.414","63","201","0.313","158","216","0.731","210","418","628","159","95","73","147","226","1123","1234","1.08","0.65"
"27","Dean Garrett","DEN","82","2632","242","565","0.428","0","0","0","114","176","0.648","227","417","644","90","57","133","84","197","598","1053","1.07","0.68"
"28","Billy Owens","SAC","78","2348","338","728","0.464","26","70","0.371","116","197","0.589","170","412","582","219","93","38","153","231","818","1126","1.43","0.61"
"29","Antonio McDyess","PHX","81","2441","497","927","0.536","0","2","0","231","329","0.702","206","407","613","106","100","135","142","292","1225","1509","0.75","0.7"
"30","Jason Kidd","PHX","82","3118","357","859","0.416","73","233","0.313","167","209","0.799","108","402","510","745","162","26","261","142","954","1592","2.85","0.62"
"31","P.J. Brown","MIA","74","2362","278","590","0.471","0","0","0","151","197","0.766","235","400","635","103","66","98","97","264","707","1154","1.06","0.68"
"32","LaPhonso Ellis","DEN","76","2575","410","1007","0.407","57","201","0.284","206","256","0.805","146","398","544","213","65","49","173","226","1083","1134","1.23","0.38"
"33","Clar. Weatherspoon","GSW","79","2325","268","608","0.441","0","0","0","200","277","0.722","198","396","594","89","85","74","119","194","736","1042","0.75","0.71"
"33","Tyrone Hill","MIL","57","2064","208","418","0.498","0","1","0","155","255","0.608","212","396","608","88","67","30","106","230","571","948","0.83","0.63"
"35","Horace Grant","ORL","76","2803","393","857","0.459","0","7","0","135","199","0.678","228","390","618","172","81","79","88","180","921","1255","1.96","0.92"
"36","Bryant Reeves","VAN","74","2527","492","941","0.523","0","4","0","223","316","0.706","196","389","585","155","39","80","156","278","1207","1368","0.99","0.25"
"37","Otis Thorpe","SAC","74","2197","294","624","0.471","0","5","0","164","240","0.683","151","386","537","222","48","30","152","238","752","1031","1.46","0.32"
"38","Bo Outlaw","ORL","82","2953","301","543","0.554","1","4","0.25","180","313","0.575","255","382","637","216","107","181","175","260","783","1374","1.23","0.61"
"39","Dale Davis","IND","78","2174","273","498","0.548","0","0","0","80","172","0.465","233","378","611","70","51","87","73","209","626","1055","0.96","0.7"
"39","Rik Smits","IND","73","2085","514","1038","0.495","0","3","0","188","240","0.783","127","378","505","101","40","88","134","243","1216","1240","0.75","0.3"
"41","Vin Baker","SEA","82","2944","631","1164","0.542","1","7","0.143","311","526","0.591","286","370","656","152","91","86","174","278","1574","1637","0.87","0.52"
"42","Antonio Davis","IND","82","2191","254","528","0.481","0","3","0","277","398","0.696","192","368","560","61","45","72","103","234","785","1025","0.59","0.44"
"43","Alonzo Mourning","MIA","58","1939","403","732","0.551","0","0","0","309","465","0.665","193","365","558","52","40","130","179","208","1115","1231","0.29","0.22"
"44","Brian Grant","POR","61","1921","283","557","0.508","0","1","0","171","228","0.75","197","358","555","86","44","45","110","184","737","1026","0.78","0.4"
"44","Ike Austin","LAC","78","2266","406","871","0.466","0","8","0","243","363","0.669","199","358","557","175","61","56","206","231","1055","1113","0.85","0.3"
"44","Will Perdue","SAS","79","1491","162","295","0.549","0","1","0","70","133","0.526","177","358","535","57","22","50","81","137","394","781","0.7","0.27"
"47","Robert Horry","LAL","72","2192","200","420","0.476","19","93","0.204","117","169","0.692","186","356","542","163","112","94","99","238","536","1076","1.65","1.13"
"48","Shareef Abdur-Rahim","VAN","82","2950","653","1347","0.485","21","51","0.412","502","640","0.784","227","354","581","213","89","76","257","201","1829","1699","0.83","0.35"
"48","Shawn Bradley","DAL","64","1822","300","711","0.422","1","3","0.333","130","180","0.722","164","354","518","60","51","214","96","214","731","1017","0.63","0.53"
"50","Rasheed Wallace","POR","77","2896","466","875","0.533","8","39","0.205","184","278","0.662","132","346","478","195","75","88","167","268","1124","1290","1.17","0.45"
