"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Kevin Garnett","MIN","82","3232","804","1611","0.499","11","43","0.256","368","465","0.791","245","894","1139","409","120","178","212","202","1987","2717","1.93","0.57"
"2","Ben Wallace","DET","81","3054","315","748","0.421","1","8","0.125","142","290","0.49","324","682","1006","138","143","246","123","162","773","1602","1.12","1.16"
"3","Tim Duncan","SAS","69","2527","592","1181","0.501","2","12","0.167","352","588","0.599","227","632","859","213","62","185","183","164","1538","1849","1.16","0.34"
"4","Carlos Boozer","CLE","75","2595","471","900","0.523","1","6","0.167","219","285","0.768","230","627","857","148","74","55","134","199","1162","1667","1.1","0.55"
"5","Lamar Odom","MIA","80","3003","485","1127","0.43","61","205","0.298","340","458","0.742","160","616","776","327","85","71","236","273","1371","1634","1.39","0.36"
"6","Zach Randolph","POR","81","3070","663","1368","0.485","1","5","0.2","299","393","0.761","242","609","851","163","68","41","247","227","1626","1703","0.66","0.28"
"7","Donyell Marshall","TOR","82","2988","470","1020","0.461","131","325","0.403","134","182","0.736","210","598","808","122","93","124","117","247","1205","1637","1.04","0.8"
"8","Jermaine O'Neal","IND","78","2790","608","1400","0.434","2","18","0.111","348","460","0.757","193","585","778","164","59","199","181","248","1566","1681","0.91","0.33"
"9","Dirk Nowitzki","DAL","77","2914","605","1310","0.462","99","290","0.341","371","423","0.877","90","580","670","207","92","104","135","216","1680","1861","1.53","0.68"
"10","Jamaal Magloire","NOH","82","2777","383","809","0.473","0","1","0","353","470","0.751","268","579","847","86","43","101","201","278","1119","1452","0.43","0.21"
"11","Brad Miller","SAC","72","2621","373","731","0.51","12","38","0.316","256","329","0.778","191","552","743","312","68","86","144","247","1014","1648","2.17","0.47"
"12","Erick Dampier","GSW","74","2406","348","650","0.535","0","2","0","217","332","0.654","344","543","887","60","33","137","131","227","913","1482","0.46","0.25"
"13","Yao Ming","HOU","82","2693","535","1025","0.522","0","2","0","361","446","0.809","197","538","735","122","22","156","204","273","1431","1687","0.6","0.11"
"14","Shawn Marion","PHX","79","3217","590","1341","0.44","90","265","0.34","228","268","0.851","212","525","737","214","167","104","156","203","1498","1773","1.37","1.07"
"15","Shaquille O'Neal","LAL","67","2464","554","948","0.584","0","0","0","331","676","0.49","246","523","769","196","34","166","195","225","1439","1670","1","0.17"
"16","Kurt Thomas","NYK","80","2549","392","829","0.473","0","3","0","106","127","0.835","145","517","662","149","56","80","132","298","890","1247","1.13","0.42"
"17","Marcus Camby","DEN","72","2162","262","549","0.477","0","2","0","98","136","0.721","211","516","727","132","86","187","98","239","622","1331","1.35","0.88"
"18","Kenny Thomas","PHI","74","2699","381","813","0.469","1","5","0.2","243","323","0.752","261","489","750","111","82","33","172","219","1006","1298","0.65","0.48"
"19","Antoine Walker","DAL","82","2840","483","1129","0.428","82","305","0.269","103","186","0.554","198","486","684","369","65","65","202","212","1151","1403","1.83","0.32"
"20","Kenyon Martin","NJN","65","2252","439","900","0.488","7","25","0.28","201","294","0.684","133","484","617","160","95","82","168","230","1086","1318","0.95","0.57"
"21","Antonio Davis","CHI","80","2572","266","660","0.403","0","0","0","176","230","0.765","207","464","671","137","37","65","114","206","708","1056","1.2","0.33"
"22","P.J. Brown","NOH","80","2755","339","712","0.476","0","1","0","158","185","0.854","237","453","690","155","78","73","101","203","836","1331","1.54","0.77"
