"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","David Robinson","SAN","82","3019","711","1378","0.516","3","9","0.333","626","823","0.761","319","681","1000","247","111","271","190","262","2051","2626","1.3","0.58"
"2","Grant Hill","DET","80","3260","564","1221","0.462","5","26","0.192","485","646","0.751","127","656","783","548","100","48","263","242","1618","2016","2.08","0.38"
"3","Patrick Ewing","NYK","76","2783","678","1456","0.466","4","28","0.143","351","461","0.761","157","649","806","160","68","184","221","247","1711","1820","0.72","0.31"
"4","Karl Malone","UTH","82","3113","789","1520","0.519","16","40","0.4","512","708","0.723","175","629","804","345","138","56","199","245","2106","2323","1.73","0.69"
"5","Shawn Kemp","SEA","79","2631","526","937","0.561","5","12","0.417","493","664","0.742","276","628","904","173","93","127","315","299","1550","1950","0.55","0.3"
"6","Dikembe Mutombo","DEN","74","2713","284","569","0.499","0","1","0","246","354","0.695","249","622","871","108","38","332","150","258","814","1620","0.72","0.25"
"7","Hakeem Olajuwon","HOU","72","2797","768","1494","0.514","3","14","0.214","397","548","0.724","176","608","784","257","113","207","247","242","1936","2173","1.04","0.46"
"8","Loy Vaught","LAC","80","2966","571","1087","0.525","7","19","0.368","149","205","0.727","204","604","808","112","87","40","158","241","1298","1615","0.71","0.55"
"9","Dennis Rodman","CHI","64","2088","146","304","0.48","3","27","0.111","56","106","0.528","356","596","952","160","36","27","138","196","351","1180","1.16","0.26"
"10","Charles Barkley","PHX","71","2632","580","1160","0.5","49","175","0.28","440","566","0.777","243","578","821","262","114","56","218","208","1649","1978","1.2","0.52"
"11","Vin Baker","MIL","82","3319","699","1429","0.489","10","48","0.208","321","479","0.67","263","545","808","212","68","91","216","272","1729","1804","0.98","0.32"
"12","Anthony Mason","NYK","82","3457","449","798","0.563","0","0","0","298","414","0.72","220","544","764","363","69","34","211","246","1196","1750","1.72","0.33"
"13","Grant Long","ATL","82","3008","395","838","0.471","31","86","0.36","257","337","0.763","248","540","788","183","108","34","157","233","1078","1511","1.17","0.69"
"14","Clar. Weatherspoon","PHL","78","3096","491","1015","0.484","0","2","0","318","426","0.746","237","516","753","158","112","108","179","214","1300","1620","0.88","0.63"
"15","Tom Gugliotta","MIN","78","2835","473","1004","0.471","26","86","0.302","289","374","0.773","176","514","690","238","139","96","234","265","1261","1574","1.02","0.59"
"16","Alonzo Mourning","MIA","70","2671","563","1076","0.523","9","30","0.3","488","712","0.685","218","509","727","159","70","189","262","245","1623","1769","0.61","0.27"
"17","Olden Polynice","SAC","81","2441","431","818","0.527","1","3","0.333","122","203","0.601","257","507","764","58","52","66","127","250","985","1330","0.46","0.41"
"18","Chris Dudley","POR","80","1924","162","358","0.453","0","1","0","80","157","0.51","239","481","720","37","41","100","79","251","404","950","0.47","0.52"
"18","Vlade Divac","LAL","79","2470","414","807","0.513","3","18","0.167","189","295","0.641","198","481","679","261","76","131","199","274","1020","1469","1.31","0.38"
"20","Gheorghe Muresan","WAS","76","2242","466","798","0.584","0","1","0","172","278","0.619","248","480","728","56","52","172","143","297","1104","1531","0.39","0.36"
"21","Otis Thorpe","DET","82","2841","452","853","0.53","0","4","0","257","362","0.71","211","477","688","158","53","39","195","300","1161","1398","0.81","0.27"
"21","Popeye Jones","DAL","68","2322","327","733","0.446","14","39","0.359","102","133","0.767","260","477","737","132","54","27","109","262","770","1174","1.21","0.5"
"23","Armen Gilliam","NJN","78","2856","576","1216","0.474","0","1","0","277","350","0.791","241","472","713","140","73","53","177","180","1429","1518","0.79","0.41"
"23","Juwan Howard","WAS","81","3294","733","1500","0.489","4","13","0.308","319","426","0.749","188","472","660","360","67","39","303","269","1789","1738","1.19","0.22"
"25","Elden Campbell","LAL","82","2699","447","888","0.503","0","5","0","249","349","0.713","162","461","623","181","88","212","137","300","1143","1569","1.32","0.64"
"25","Jayson Williams","NJN","80","1858","279","660","0.423","2","7","0.286","161","272","0.592","342","461","803","47","35","57","106","238","721","1065","0.44","0.33"
"27","Dale Davis","IND","78","2617","334","599","0.558","0","0","0","135","289","0.467","252","457","709","76","56","112","119","238","803","1218","0.64","0.47"
"28","Matt Geiger","CHH","77","2349","357","666","0.536","3","8","0.375","149","205","0.727","201","448","649","60","46","63","137","290","866","1182","0.44","0.34"
"29","Arvydas Sabonis","POR","73","1735","394","723","0.545","39","104","0.375","231","305","0.757","147","441","588","130","64","78","154","211","1058","1361","0.84","0.42"
"29","Michael Cage","CLE","82","2631","220","396","0.556","0","1","0","50","92","0.543","288","441","729","53","87","79","54","215","490","1166","0.98","1.61"
"31","Larry Johnson","CHH","81","3274","583","1225","0.476","67","183","0.366","427","564","0.757","249","434","683","355","55","43","182","173","1660","1835","1.95","0.3"
"32","Kevin Willis","GOS","75","2135","325","712","0.456","1","9","0.111","143","202","0.708","208","430","638","53","32","41","161","253","794","951","0.33","0.2"
"33","Joe Smith","GOS","82","2821","469","1024","0.458","10","28","0.357","303","392","0.773","300","417","717","79","85","134","138","224","1251","1484","0.57","0.62"
"33","Shawn Bradley","NJN","79","2329","387","873","0.443","1","4","0.25","169","246","0.687","221","417","638","63","49","288","179","286","944","1240","0.35","0.27"
"35","Shaquille O'Neal","ORL","54","1946","592","1033","0.573","1","2","0.5","249","511","0.487","182","414","596","155","34","115","155","193","1434","1476","1","0.22"
"36","Dino Radja","BOS","53","1984","426","852","0.5","0","0","0","191","275","0.695","113","409","522","83","48","81","117","161","1043","1150","0.71","0.41"
"37","Horace Grant","ORL","63","2286","347","677","0.513","1","6","0.167","152","207","0.734","178","402","580","170","62","74","64","144","847","1284","2.66","0.97"
"38","Benoit Benjamin","MIL","83","1896","294","590","0.498","0","3","0","140","194","0.722","141","398","539","64","45","85","144","224","728","967","0.44","0.31"
"39","Michael Jordan","CHI","82","3090","916","1850","0.495","111","260","0.427","548","657","0.834","148","395","543","352","180","42","197","195","2491","2368","1.79","0.91"
"40","Bryant Reeves","VAN","77","2460","401","877","0.457","0","3","0","219","299","0.732","178","392","570","109","43","55","157","226","1021","1085","0.69","0.27"
"41","A.C. Green","PHX","82","2113","215","444","0.484","14","52","0.269","168","237","0.709","166","388","554","72","45","23","79","141","612","929","0.91","0.57"
"42","Oliver Miller","TOR","76","2516","418","795","0.526","0","11","0","146","221","0.661","177","385","562","219","108","143","202","277","982","1360","1.08","0.54"
"43","Brian Grant","SAC","78","2398","427","842","0.507","4","17","0.235","262","358","0.732","175","370","545","127","40","103","185","269","1120","1239","0.69","0.22"
"44","Glenn Robinson","MIL","82","3249","627","1382","0.454","90","263","0.342","316","389","0.812","136","368","504","293","95","42","282","236","1660","1484","1.04","0.34"
"45","Christian Laettner","ATL","74","2495","442","907","0.487","9","39","0.231","324","396","0.818","184","354","538","197","71","71","187","276","1217","1370","1.05","0.38"
"46","Jason Kidd","DAL","81","3034","493","1293","0.381","133","396","0.336","229","331","0.692","203","350","553","783","175","26","328","155","1348","1655","2.39","0.53"
