"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"41","Xavier McDaniel","PHX","81","2634","590","1186","0.497","0","8","0","193","267","0.723","173","384","557","187","76","46","184","264","1373","1385","1.02","0.41"
"42","Michael Cage","SEA","82","2141","226","445","0.508","0","3","0","70","112","0.625","177","381","558","89","85","58","83","194","522","968","1.07","1.02"
"43","Armen Gilliam","PHL","75","2644","487","1001","0.487","0","2","0","268","329","0.815","220","378","598","105","69","53","174","185","1242","1318","0.6","0.4"
"43","Harvey Grant","WAS","77","2842","609","1224","0.498","2","15","0.133","185","249","0.743","179","378","557","204","91","61","125","232","1405","1514","1.63","0.73"
"45","Michael Jordan","CHI","82","3034","990","1837","0.539","29","93","0.312","571","671","0.851","118","374","492","453","223","83","202","229","2580","2682","2.24","1.1"
"46","Sam Perkins","LAL","73","2504","368","744","0.495","18","64","0.281","229","279","0.821","167","371","538","108","64","78","103","247","983","1242","1.05","0.62"
"47","Felton Spencer","MIN","81","2099","195","381","0.512","0","1","0","182","252","0.722","272","369","641","25","48","121","77","337","572","1074","0.33","0.62"
"48","Alton Lister","GOS","77","1552","188","393","0.478","0","1","0","115","202","0.569","121","362","483","93","20","90","106","282","491","779","0.88","0.19"
"49","Dan Schayes","MIL","82","2228","298","597","0.499","0","5","0","274","328","0.835","174","361","535","98","55","61","106","264","870","1160","0.93","0.52"
"49","Pervis Ellison","WAS","76","1942","326","636","0.513","0","6","0","139","214","0.65","224","361","585","102","49","157","146","268","791","1153","0.7","0.34"
