"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Swen Nater","SDC","82","2809","517","935","0.553","0","0","0","244","307","0.795","295","722","1017","199","49","46","211","295","1278","1897","0.94","0.23"
"2","Moses Malone","HOU","80","3245","806","1545","0.522","1","3","0.333","609","804","0.757","474","706","1180","141","83","150","308","223","2222","2534","0.46","0.27"
"3","Larry Bird","BOS","82","3239","719","1503","0.478","20","74","0.27","283","328","0.863","191","704","895","451","161","63","289","239","1741","2193","1.56","0.56"
"4","Jack Sikma","SEA","82","2920","595","1311","0.454","0","5","0","340","413","0.823","184","668","852","248","78","93","201","282","1530","1811","1.23","0.39"
"5","Kareem Abdul-Jabbar","LAL","80","2976","836","1457","0.574","0","1","0","423","552","0.766","197","624","821","272","59","228","249","244","2095","2476","1.09","0.24"
"6","Caldwell Jones","PHL","81","2639","218","485","0.449","0","0","0","148","193","0.767","200","613","813","122","53","134","168","271","584","1226","0.73","0.32"
"7","Artis Gilmore","CHI","82","2832","547","816","0.67","0","0","0","375","532","0.705","220","608","828","172","47","198","236","295","1469","2052","0.73","0.2"
"8","Kenny Carr","CLE","81","2615","469","918","0.511","0","4","0","292","409","0.714","260","575","835","192","76","42","231","296","1230","1578","0.83","0.33"
"9","Truck Robinson","PHX","82","3088","647","1280","0.505","0","0","0","249","396","0.629","216","573","789","206","68","38","250","220","1543","1614","0.82","0.27"
"10","Larry Smith","GOS","82","2578","304","594","0.512","0","0","0","177","301","0.588","433","561","994","93","70","63","146","316","785","1445","0.64","0.48"
"11","Elvin Hayes","WAS","81","2931","584","1296","0.451","0","10","0","271","439","0.617","235","554","789","98","68","171","189","300","1439","1496","0.52","0.36"
"12","Reggie King","KCK","81","2743","472","867","0.544","0","0","0","264","386","0.684","235","551","786","122","102","41","164","227","1208","1578","0.74","0.62"
"13","Robert Parish","BOS","82","2298","635","1166","0.545","0","1","0","282","397","0.71","245","532","777","144","81","214","191","310","1552","1931","0.75","0.42"
"14","Tom LaGarde","DAL","82","2670","417","888","0.47","0","0","0","288","444","0.649","177","488","665","237","35","45","206","293","1122","1271","1.15","0.17"
"15","Joe Barry Carroll","GOS","82","2919","616","1254","0.491","0","2","0","315","440","0.716","274","485","759","117","50","121","243","313","1547","1588","0.48","0.21"
"16","David Greenwood","CHI","82","2710","481","989","0.486","0","2","0","217","290","0.748","243","481","724","218","77","124","192","282","1179","1549","1.14","0.4"
"17","Jim Chones","LAL","82","2562","378","751","0.503","0","4","0","126","193","0.653","180","477","657","153","39","96","159","324","882","1228","0.96","0.25"
"18","Ben Poquette","UTH","82","2808","324","614","0.528","3","6","0.5","126","162","0.778","160","469","629","161","67","174","122","342","777","1360","1.32","0.55"
"19","Wes Unseld","WAS","63","2032","225","429","0.524","2","4","0.5","55","86","0.64","207","466","673","170","52","36","97","171","507","1106","1.75","0.54"
"20","Mychal Thompson","POR","79","2790","569","1151","0.494","0","1","0","207","323","0.641","223","463","686","284","62","170","241","260","1345","1608","1.18","0.26"
"21","Sam Lacey","KCK","82","2228","237","536","0.442","1","5","0.2","92","117","0.786","131","453","584","399","95","120","182","302","567","1259","2.19","0.52"
"22","Bill Cartwright","NYK","82","2925","619","1118","0.554","0","1","0","408","518","0.788","161","452","613","111","48","83","200","259","1646","1692","0.56","0.24"
"23","Kermit Washington","POR","73","2120","325","571","0.569","0","1","0","181","288","0.628","236","450","686","149","85","86","144","258","831","1340","1.04","0.59"
"24","Dan Issel","DEN","80","2641","614","1220","0.503","2","12","0.167","519","684","0.759","229","447","676","158","83","53","130","249","1749","1818","1.22","0.64"
"25","Darryl Dawkins","PHL","76","2088","423","697","0.607","0","0","0","219","304","0.72","106","439","545","109","38","112","220","316","1065","1290","0.5","0.17"
"26","Bill Laimbeer","CLE","81","2460","337","670","0.503","0","0","0","117","153","0.765","266","427","693","216","56","78","132","332","791","1333","1.64","0.42"
"27","Maurice Lucas","NJN","68","2162","404","835","0.484","0","2","0","191","254","0.752","153","422","575","173","57","59","176","260","999","1193","0.98","0.32"
"28","Robert Reid","HOU","82","2963","536","1113","0.482","0","4","0","229","303","0.756","164","419","583","344","163","66","198","325","1301","1608","1.74","0.82"
"29","James Bailey","SEA","82","2539","444","889","0.499","1","2","0.5","256","361","0.709","192","415","607","98","74","143","219","332","1145","1298","0.45","0.34"
"30","Greg Ballard","WAS","82","2610","549","1186","0.463","7","32","0.219","166","196","0.847","167","413","580","195","118","39","117","194","1271","1419","1.67","1.01"
"30","Julius Erving","PHL","82","2874","794","1524","0.521","4","18","0.222","422","536","0.787","244","413","657","364","173","147","266","233","2014","2245","1.37","0.65"
"32","Dave Corzine","SAN","82","1960","366","747","0.49","0","3","0","125","175","0.714","228","408","636","117","42","99","131","212","857","1189","0.89","0.32"
"33","Dan Roundfield","ATL","63","2128","426","808","0.527","0","1","0","256","355","0.721","231","403","634","161","76","119","178","258","1108","1439","0.9","0.43"
"34","Steve Hawes","ATL","74","2309","333","637","0.523","1","4","0.25","222","278","0.799","165","396","561","168","73","32","161","289","889","1202","1.04","0.45"
"35","Alvan Adams","PHX","75","2054","458","870","0.526","0","0","0","199","259","0.768","157","389","546","344","106","69","226","226","1115","1482","1.52","0.47"
"36","George Johnson","SAN","82","1935","164","347","0.473","0","0","0","80","109","0.734","215","387","602","92","47","278","110","273","408","1105","0.84","0.43"
"37","James Edwards","IND","81","2375","511","1004","0.509","0","3","0","244","347","0.703","191","380","571","212","32","128","164","304","1266","1449","1.29","0.2"
"38","Alex English","DEN","81","3093","768","1555","0.494","3","5","0.6","390","459","0.85","273","373","646","290","106","100","241","255","1929","1974","1.2","0.44"
"38","Bernard King","GOS","81","2914","731","1244","0.588","2","6","0.333","307","437","0.703","178","373","551","287","72","34","265","304","1771","1807","1.08","0.27"
"40","Micheal Ray Richardson","NYK","79","3175","523","1116","0.469","23","102","0.225","224","338","0.663","173","372","545","627","232","35","302","258","1293","1723","2.08","0.77"
"41","Mitch Kupchak","WAS","82","1934","392","747","0.525","0","1","0","240","340","0.706","198","371","569","62","36","26","161","195","1024","1101","0.39","0.22"
"42","Terry Tyler","DET","82","2549","476","895","0.532","0","8","0","148","250","0.592","198","369","567","136","112","180","163","215","1100","1411","0.83","0.69"
"43","George McGinnis","IND","69","1845","348","768","0.453","0","7","0","207","385","0.538","164","364","528","210","99","28","221","242","903","949","0.95","0.45"
"44","Mickey Johnson","MIL","82","2118","379","846","0.448","3","18","0.167","262","332","0.789","183","362","545","286","94","71","230","256","1023","1252","1.24","0.41"
"45","Cliff T. Robinson","NJN","63","1822","525","1070","0.491","1","1","1","178","248","0.718","120","361","481","105","58","52","182","216","1229","1128","0.58","0.32"
"46","Phil Hubbard","DET","80","2289","433","880","0.492","1","3","0.333","294","426","0.69","236","350","586","150","80","20","229","317","1161","1189","0.66","0.35"
"47","Cedrick Hordges","DEN","68","1599","221","480","0.46","0","3","0","130","186","0.699","120","338","458","104","33","19","120","226","572","751","0.87","0.28"
"48","Allan Bristow","UTH","82","2001","271","611","0.444","5","18","0.278","166","198","0.838","103","327","430","383","63","3","171","190","713","1049","2.24","0.37"
"49","Mark Olberding","SAN","82","2408","348","685","0.508","1","7","0.143","315","380","0.829","146","325","471","277","75","31","202","307","1012","1262","1.37","0.37"
"50","Paul Griffin","SAN","82","1930","166","325","0.511","0","0","0","170","253","0.672","184","321","505","249","77","38","132","207","502","997","1.89","0.58"
