"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Steven Smith","SAS","77","2212","310","682","0.455","116","246","0.472","159","181","0.878","45","148","193","151","54","15","108","158","895","806","1.4","0.5"
"2","Jon Barry","DET","82","1985","255","522","0.489","121","258","0.469","108","116","0.931","42","192","234","274","94","20","111","134","739","975","2.47","0.85"
"3","Eric Piatkowski","LAC","71","1717","207","471","0.439","111","238","0.466","101","113","0.894","43","141","184","112","41","12","64","110","626","635","1.75","0.64"
"4","Wally Szczerbiak","MIN","82","3121","609","1200","0.508","87","191","0.455","226","272","0.831","120","271","391","257","66","21","181","188","1531","1448","1.42","0.37"
"5","Steve Nash","DAL","82","2838","525","1088","0.483","156","343","0.455","260","293","0.887","50","204","254","634","53","4","229","164","1466","1586","2.77","0.23"
"6","Hubert Davis","WAS","51","1232","146","326","0.448","57","126","0.452","16","21","0.762","7","70","77","107","28","3","44","58","365","351","2.43","0.64"
"7","Tyronn Lue","WAS","71","1462","222","520","0.427","63","141","0.447","48","63","0.762","14","108","122","246","49","0","96","120","555","563","2.56","0.51"
"8","Michael Redd","MIL","67","1417","294","609","0.483","88","198","0.444","91","115","0.791","77","147","224","91","42","7","57","96","767","735","1.6","0.74"
"9","Wesley Person","CLE","78","2793","467","944","0.495","143","322","0.444","99","124","0.798","50","244","294","173","77","37","74","93","1176","1181","2.34","1.04"
"10","Ray Allen","MIL","69","2525","530","1148","0.462","229","528","0.434","214","245","0.873","81","231","312","271","88","18","159","157","1503","1384","1.7","0.55"
"11","Pat Garrity","ORL","80","2401","327","767","0.426","169","396","0.427","61","73","0.836","77","261","338","99","61","28","68","230","884","890","1.46","0.9"
"12","Walt Williams","HOU","48","1119","166","396","0.419","78","183","0.426","40","51","0.784","37","125","162","69","18","10","53","106","450","415","1.3","0.34"
"13","Lamond Murray","CLE","71","2311","430","986","0.436","101","238","0.424","215","263","0.817","81","291","372","157","70","43","141","148","1176","1073","1.11","0.5"
"14","Brent Barry","SEA","81","3038","401","790","0.508","164","387","0.424","198","234","0.846","58","383","441","426","147","37","165","182","1164","1625","2.58","0.89"
"15","Vladimir Radmanovic","SEA","61","1230","146","354","0.412","66","157","0.42","49","72","0.681","45","185","230","81","56","24","72","119","407","495","1.13","0.78"
"16","Peja Stojakovic","SAC","71","2648","547","1130","0.484","129","310","0.416","283","323","0.876","72","301","373","175","81","14","140","120","1506","1386","1.25","0.58"
"17","Terry Porter","SAS","72","1289","136","321","0.424","59","142","0.415","68","83","0.819","12","152","164","205","45","16","85","89","399","544","2.41","0.53"
"18","Derek Fisher","LAL","70","1975","274","666","0.411","144","349","0.413","94","111","0.847","15","131","146","181","66","9","62","121","786","717","2.92","1.07"
"19","Chucky Atkins","DET","79","2285","368","790","0.466","138","336","0.411","83","120","0.692","31","127","158","263","72","11","128","177","957","874","2.06","0.56"
"20","Reggie Miller","IND","79","2889","414","913","0.453","180","443","0.406","296","325","0.911","23","196","219","253","88","10","120","143","1304","1226","2.11","0.73"
"21","Chris Whitney","WAS","82","2171","274","656","0.418","131","323","0.406","154","175","0.88","11","141","152","314","72","6","85","182","833","889","3.69","0.85"
"22","Mark Jackson","NYK","82","2367","260","592","0.439","79","195","0.405","87","110","0.791","56","253","309","605","74","1","150","162","686","1170","4.03","0.49"
"23","Kerry Kittles","NJN","82","2601","438","940","0.466","98","242","0.405","128","172","0.744","68","207","275","216","130","31","109","108","1102","1099","1.98","1.19"
"24","Paul Pierce","BOS","82","3299","707","1598","0.442","210","520","0.404","520","643","0.809","81","485","566","261","154","86","241","237","2144","1956","1.08","0.64"
"25","Dirk Nowitzki","DAL","76","2891","600","1258","0.477","139","350","0.397","440","516","0.853","120","635","755","186","83","77","145","222","1779","2001","1.28","0.57"
"26","Cuttino Mobley","HOU","74","3116","595","1358","0.438","149","377","0.395","267","314","0.85","63","237","300","187","109","37","180","189","1606","1249","1.04","0.61"
"27","Chauncey Billups","MIN","82","2355","348","823","0.423","124","315","0.394","207","234","0.885","35","191","226","450","66","17","138","169","1027","1146","3.26","0.48"
"28","Allan Houston","NYK","77","2915","568","1301","0.437","136","346","0.393","295","339","0.87","37","215","252","190","54","10","170","182","1567","1126","1.12","0.32"
"29","Anthony Peeler","MIN","82","2060","288","684","0.421","111","283","0.392","50","58","0.862","37","169","206","177","61","11","76","137","737","712","2.33","0.8"
"30","Eddie Jones","MIA","81","3155","517","1198","0.432","149","382","0.39","297","355","0.837","61","317","378","262","117","77","148","258","1480","1427","1.77","0.79"
"31","Rashard Lewis","SEA","71","2584","455","972","0.468","123","316","0.389","162","200","0.81","139","359","498","123","104","40","97","174","1195","1308","1.27","1.07"
"32","Raef LaFrentz","DAL","78","2454","421","920","0.458","104","268","0.388","105","151","0.695","176","403","579","89","55","213","94","281","1051","1348","0.95","0.59"
"33","Jason Terry","ATL","78","2968","524","1219","0.43","172","444","0.387","284","340","0.835","40","230","270","444","144","13","181","156","1504","1443","2.45","0.8"
"34","Vince Carter","TOR","60","2386","559","1307","0.428","121","313","0.387","245","307","0.798","138","175","313","239","94","43","154","191","1484","1209","1.55","0.61"
"35","Erick Strickland","BOS","79","1643","190","488","0.389","95","247","0.385","131","155","0.845","22","191","213","184","56","1","94","145","606","644","1.96","0.6"
"36","Bonzi Wells","POR","74","2351","487","1039","0.469","66","172","0.384","215","290","0.741","121","323","444","204","113","25","191","208","1255","1223","1.07","0.59"
"37","Mike Miller","ORL","63","2128","351","802","0.438","116","303","0.383","138","181","0.762","49","224","273","198","47","23","108","145","956","895","1.83","0.44"
"38","Quentin Richardson","LAC","81","2154","400","926","0.432","133","349","0.381","143","187","0.765","113","221","334","128","78","21","102","142","1076","965","1.26","0.77"
