"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"72","Steven Smith","ATL","80","2665","428","1005","0.426","137","416","0.329","312","371","0.841","104","172","276","274","62","33","155","225","1305","1159","1.77","0.4"
"73","Jamal Mashburn","DAL","80","2980","683","1566","0.436","113","344","0.328","447","605","0.739","116","215","331","298","82","8","235","190","1926","1369","1.27","0.35"
"74","Vernon Maxwell","HOU","64","2038","306","777","0.394","143","441","0.324","99","144","0.688","18","146","164","274","75","13","137","157","854","727","2","0.55"
"75","Tom Gugliotta","MIN","77","2568","371","837","0.443","60","186","0.323","174","252","0.69","165","407","572","279","132","62","189","203","976","1288","1.48","0.7"
"76","Glenn Robinson","MIL","80","2958","636","1410","0.451","86","268","0.321","397","499","0.796","169","344","513","197","115","22","313","234","1755","1413","0.63","0.37"
"77","Reggie Williams","DEN","74","2198","388","846","0.459","85","266","0.32","132","174","0.759","94","235","329","231","114","67","124","264","993","1110","1.86","0.92"
"78","Rex Chapman","WAS","45","1468","254","639","0.397","86","274","0.314","137","159","0.862","23","90","113","128","67","15","62","85","731","585","2.07","1.08"
"79","Toni Kukoc","CHI","81","2584","487","967","0.504","62","198","0.313","235","314","0.748","155","285","440","372","102","16","165","163","1271","1477","2.26","0.62"
"80","Joe Dumars","DET","67","2544","417","970","0.43","103","338","0.305","277","344","0.805","47","111","158","368","72","7","219","153","1214","980","1.68","0.33"
"81","Gary Payton","SEA","82","3015","685","1345","0.509","70","232","0.302","249","348","0.716","108","173","281","583","204","13","201","206","1689","1810","2.9","1.01"
"82","Lamond Murray","LAC","81","2556","439","1093","0.402","65","218","0.298","199","264","0.754","132","222","354","133","72","55","163","180","1142","874","0.82","0.44"
"83","Donyell Marshall","GOS","72","2086","345","876","0.394","69","243","0.284","147","222","0.662","137","268","405","105","45","88","115","157","906","828","0.91","0.39"
"84","Latrell Sprewell","GOS","69","2771","490","1171","0.418","90","326","0.276","350","448","0.781","58","198","256","279","112","46","230","108","1420","1104","1.21","0.49"
"85","Jason Kidd","DAL","79","2668","330","857","0.385","70","257","0.272","192","275","0.698","152","278","430","607","151","24","250","146","922","1274","2.43","0.6"
