"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Dell Curry","MIL","42","864","163","336","0.485","69","145","0.476","28","34","0.824","18","67","85","48","36","3","45","42","423","371","1.07","0.8"
"2","Chris Mullin","IND","50","1179","177","371","0.477","73","157","0.465","80","92","0.87","25","135","160","81","47","13","60","101","507","542","1.35","0.78"
"3","Hubert Davis","DAL","50","1378","174","397","0.438","65","144","0.451","44","50","0.88","3","83","86","89","21","3","57","76","457","370","1.56","0.37"
"4","Walt Williams","POR","48","1044","147","347","0.424","63","144","0.438","89","107","0.832","36","107","143","80","37","28","63","101","446","453","1.27","0.59"
"5","Dale Ellis","SEA","48","1232","174","395","0.441","94","217","0.433","53","70","0.757","25","90","115","38","25","3","45","77","495","393","0.84","0.56"
"6","Michael Dickerson","HOU","50","1558","215","462","0.465","71","164","0.433","46","72","0.639","26","57","83","95","27","11","66","90","547","424","1.44","0.41"
"7","Jeff Hornacek","UTA","48","1435","214","449","0.477","34","81","0.42","125","140","0.893","33","127","160","192","52","14","82","95","587","673","2.34","0.63"
"8","Clifford Robinson","PHX","50","1740","299","629","0.475","58","139","0.417","163","234","0.697","69","158","227","128","75","59","88","153","819","819","1.46","0.85"
"9","George McCloud","PHX","48","1245","142","324","0.438","69","166","0.416","75","87","0.862","34","128","162","79","45","14","49","128","428","485","1.61","0.92"
"10","Jud Buechler","DET","50","1056","100","240","0.417","61","148","0.412","13","18","0.722","29","104","133","57","37","13","21","83","274","348","2.71","1.76"
"11","Paul Pierce","BOS","48","1632","284","647","0.439","84","204","0.412","139","195","0.713","117","192","309","115","82","50","113","139","791","815","1.02","0.73"
"12","Terry Porter","MIA","50","1365","172","370","0.465","58","141","0.411","123","148","0.831","13","127","140","146","48","11","74","97","525","573","1.97","0.65"
"13","Brent Price","HOU","40","806","100","207","0.483","46","112","0.411","46","61","0.754","18","60","78","113","33","1","65","90","292","330","1.74","0.51"
"14","Allan Houston","NYK","50","1815","294","703","0.418","57","140","0.407","168","195","0.862","20","132","152","137","35","9","130","115","813","580","1.05","0.27"
"15","Joe Dumars","DET","38","1116","144","350","0.411","89","221","0.403","51","61","0.836","12","56","68","134","23","2","53","51","428","386","2.53","0.43"
"16","Dana Barros","BOS","50","1156","168","371","0.453","64","160","0.4","64","73","0.877","16","89","105","208","52","5","88","64","464","534","2.36","0.59"
"17","Sam Mack","HOU","44","1083","167","384","0.435","87","219","0.397","51","58","0.879","14","81","95","55","35","4","33","94","472","404","1.67","1.06"
"18","Bobby Phills","CHH","43","1574","215","497","0.433","68","172","0.395","115","168","0.685","39","135","174","149","60","25","92","124","613","594","1.62","0.65"
"18","Detlef Schrempf","SEA","50","1765","259","549","0.472","34","86","0.395","200","243","0.823","77","293","370","184","41","26","103","152","752","937","1.79","0.4"
"20","Eric Piatkowski","LAC","49","1242","180","417","0.432","65","165","0.394","88","102","0.863","39","101","140","53","44","6","53","86","513","452","1","0.83"
"21","Glen Rice","LAL","27","985","171","396","0.432","53","135","0.393","77","90","0.856","9","90","99","71","17","6","45","67","472","382","1.58","0.38"
"22","Greg Anthony","POR","50","806","104","251","0.414","49","125","0.392","62","89","0.697","14","49","63","100","66","3","55","75","319","322","1.82","1.2"
"23","Danny Ferry","CLE","50","1058","141","296","0.476","38","97","0.392","29","33","0.879","16","86","102","53","23","10","39","113","349","339","1.36","0.59"
"23","Derek Fisher","LAL","50","1131","99","263","0.376","38","97","0.392","60","79","0.759","21","70","91","197","61","1","77","95","296","386","2.56","0.79"
"25","Sam Perkins","IND","48","789","80","200","0.4","35","90","0.389","43","60","0.717","36","102","138","25","15","14","22","74","238","271","1.14","0.68"
"26","Dee Brown","TOR","49","1377","187","495","0.378","135","349","0.387","40","55","0.727","15","88","103","143","56","8","80","75","549","456","1.79","0.7"
"27","Lindsey Hunter","DET","49","1755","228","524","0.435","59","153","0.386","67","89","0.753","26","142","168","193","86","8","92","126","582","627","2.1","0.94"
"28","Reggie Miller","IND","50","1787","294","671","0.438","106","275","0.385","226","247","0.915","25","110","135","112","37","9","76","101","920","739","1.47","0.49"
"29","Chris Childs","NYK","48","1297","114","267","0.427","36","94","0.383","64","78","0.821","18","115","133","193","44","1","85","156","328","447","2.27","0.52"
"30","Dennis Scott","MIN","36","738","87","213","0.408","37","97","0.381","23","31","0.742","8","50","58","40","15","3","19","49","234","197","2.11","0.79"
"30","Eric Washington","DEN","38","761","73","184","0.397","37","97","0.381","22","32","0.688","35","54","89","30","25","18","34","87","205","212","0.88","0.74"
"32","Isaiah Rider","POR","47","1385","249","605","0.412","42","111","0.378","111","147","0.755","59","137","196","104","25","9","95","100","651","498","1.1","0.26"
"33","Wesley Person","CLE","45","1342","198","437","0.453","75","200","0.375","32","53","0.604","19","123","142","80","37","16","41","52","503","477","1.95","0.9"
"34","Steve Nash","DAL","40","1269","114","314","0.363","49","131","0.374","38","46","0.826","32","82","114","219","37","2","83","98","315","396","2.64","0.45"
"35","Mario Elie","SAS","47","1291","156","331","0.471","40","107","0.374","103","119","0.866","36","101","137","89","46","12","61","91","455","487","1.46","0.75"
"36","Antoine Walker","BOS","42","1549","303","735","0.412","65","176","0.369","113","202","0.559","106","253","359","130","63","28","119","142","784","724","1.09","0.53"
"37","Derek Harper","LAL","45","1120","120","291","0.412","43","117","0.368","26","32","0.813","13","54","67","187","44","4","52","66","309","382","3.6","0.85"
"38","Jason Kidd","PHX","50","2060","310","698","0.444","45","123","0.366","181","239","0.757","87","252","339","539","114","19","150","108","846","1261","3.59","0.76"
"39","Darrell Armstrong","ORL","50","1502","230","522","0.441","69","189","0.365","161","178","0.904","53","127","180","335","108","4","158","90","690","850","2.12","0.68"
"40","Tyrone Nesby","LAC","50","1288","182","405","0.449","35","96","0.365","104","133","0.782","57","118","175","82","77","20","53","143","503","552","1.55","1.45"
"41","Chauncey Billups","DEN","45","1488","191","495","0.386","85","235","0.362","157","172","0.913","24","72","96","173","58","14","98","115","624","548","1.77","0.59"
"42","Jaren Jackson","SAS","47","861","108","284","0.38","53","147","0.361","32","39","0.821","21","78","99","49","41","9","37","63","301","279","1.32","1.11"
"43","Tim Hardaway","MIA","48","1772","301","752","0.4","112","311","0.36","121","149","0.812","15","137","152","352","57","6","131","102","835","792","2.69","0.44"
"44","David Wesley","CHH","50","1848","243","545","0.446","61","170","0.359","159","191","0.832","23","138","161","322","100","10","142","130","706","823","2.27","0.7"
"45","Cuttino Mobley","HOU","49","1456","172","405","0.425","53","148","0.358","90","110","0.818","22","89","111","121","44","23","79","98","487","454","1.53","0.56"
"46","Ray Allen","MIL","50","1719","303","673","0.45","74","208","0.356","176","195","0.903","57","155","212","178","53","7","122","117","856","795","1.46","0.43"
"47","Charlie Ward","NYK","50","1556","135","334","0.404","53","149","0.356","55","78","0.705","23","149","172","271","103","8","131","105","378","579","2.07","0.79"
"48","Bryon Russell","UTA","50","1770","217","468","0.464","52","147","0.354","136","171","0.795","65","201","266","74","76","15","76","154","622","691","0.97","1"
"49","Rex Chapman","PHX","38","1183","165","459","0.359","53","151","0.351","76","91","0.835","12","92","104","109","34","9","54","46","459","352","2.02","0.63"
"50","Chuck Person","CHH","50","990","112","289","0.388","55","157","0.35","24","32","0.75","17","115","132","60","20","8","41","90","303","297","1.46","0.49"
"51","Nick Anderson","ORL","47","1581","253","640","0.395","96","277","0.347","99","162","0.611","51","226","277","91","64","15","83","72","701","615","1.1","0.77"
"52","Vernon Maxwell","SAC","46","1007","164","421","0.39","80","231","0.346","84","114","0.737","13","72","85","76","30","3","67","111","492","332","1.13","0.45"
"53","Scottie Pippen","HOU","50","2011","261","604","0.432","72","212","0.34","132","183","0.721","63","260","323","293","98","37","159","118","726","924","1.84","0.62"
"54","Steven Smith","ATL","36","1314","217","540","0.402","47","139","0.338","191","225","0.849","50","101","151","118","36","11","99","100","672","532","1.19","0.36"
"55","Eddie Jones","CHH","50","1881","260","595","0.437","48","142","0.338","212","271","0.782","50","144","194","186","125","58","93","128","780","856","2","1.34"
"56","Stephon Marbury","NJN","49","1895","378","883","0.428","66","197","0.335","222","278","0.799","37","105","142","437","59","8","164","125","1044","965","2.67","0.36"
"57","Dan Majerle","MIA","48","1624","118","298","0.396","68","203","0.335","33","46","0.717","21","187","208","150","38","7","55","100","337","492","2.73","0.69"
"58","Michael Finley","DAL","50","2051","389","876","0.444","45","136","0.331","186","226","0.823","69","194","263","218","66","15","107","96","1009","937","2.04","0.62"
"59","Lamond Murray","LAC","50","1317","226","578","0.391","34","103","0.33","126","157","0.803","59","136","195","61","58","20","99","107","612","464","0.62","0.59"
"60","Sean Elliott","SAS","50","1509","208","507","0.41","39","119","0.328","106","140","0.757","35","178","213","117","26","17","71","104","561","530","1.65","0.37"
"61","Peja Stojakovic","SAC","48","1025","141","373","0.378","57","178","0.32","63","74","0.851","43","100","143","72","41","7","53","43","402","369","1.36","0.77"
"62","Tyrone Corbin","ATL","47","1066","131","335","0.391","38","119","0.319","52","80","0.65","37","108","145","43","31","7","43","74","352","303","1","0.72"
"63","Mitch Richmond","WAS","50","1912","331","803","0.412","70","221","0.317","251","293","0.857","30","142","172","122","64","10","136","121","983","701","0.9","0.47"
"64","Kerry Kittles","NJN","46","1570","227","613","0.37","50","158","0.316","88","114","0.772","52","139","191","116","79","26","66","82","592","526","1.76","1.2"
"65","Damon Stoudamire","POR","50","1673","249","629","0.396","44","142","0.31","89","122","0.73","41","126","167","312","49","4","110","81","631","640","2.84","0.45"
"66","Jason Williams","SAC","50","1805","231","617","0.374","100","323","0.31","79","105","0.752","14","139","153","299","95","1","143","91","641","634","2.09","0.66"
"67","Nick Van Exel","DEN","50","1802","306","769","0.398","72","234","0.308","142","175","0.811","14","99","113","368","40","3","121","90","826","733","3.04","0.33"
"68","Mookie Blaylock","ATL","48","1763","247","651","0.379","77","251","0.307","69","91","0.758","45","179","224","278","99","9","115","61","640","709","2.42","0.86"
"69","Hersey Hawkins","SEA","50","1644","171","408","0.419","55","180","0.306","119","132","0.902","51","150","201","123","80","18","80","90","516","608","1.54","1"
"70","Doug Christie","TOR","50","1768","252","650","0.388","49","161","0.304","207","246","0.841","59","148","207","187","113","26","119","111","760","737","1.57","0.95"
"71","Brent Barry","CHI","37","1181","141","356","0.396","52","172","0.302","78","101","0.772","39","105","144","116","42","11","72","98","412","415","1.61","0.58"
"72","Anthony Peeler","MIN","28","810","103","272","0.379","34","114","0.298","30","41","0.732","30","54","84","78","35","6","38","60","270","255","2.05","0.92"
"73","Gary Payton","SEA","50","2008","401","923","0.434","83","281","0.295","199","276","0.721","62","182","244","436","109","12","154","115","1084","1132","2.83","0.71"
"74","Allen Iverson","PHI","48","1990","435","1056","0.412","58","199","0.291","356","474","0.751","66","170","236","223","110","7","167","98","1284","954","1.34","0.66"
"75","John Starks","GSW","50","1686","269","728","0.37","78","269","0.29","74","100","0.74","33","130","163","235","69","5","83","135","690","594","2.83","0.83"
"76","Anfernee Hardaway","ORL","50","1944","301","717","0.42","40","140","0.286","149","211","0.706","74","210","284","266","111","23","150","111","791","847","1.77","0.74"
"77","Toni Kukoc","CHI","44","1654","315","750","0.42","39","137","0.285","159","215","0.74","65","245","310","235","49","11","121","82","828","821","1.94","0.41"
"78","Jerry Stackhouse","DET","42","1188","181","488","0.371","35","126","0.278","210","247","0.85","26","81","107","118","34","19","121","79","607","420","0.98","0.28"
