"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Kyle Korver","ATL","71","2408","289","609","0.475","185","392","0.472","87","94","0.926","22","260","282","208","70","24","102","147","850","1005","2.04","0.69"
"2","Mike Miller","MEM","82","1707","213","443","0.481","107","233","0.459","46","56","0.821","30","177","207","130","26","5","77","95","579","630","1.69","0.34"
"3","Anthony Morrow","NOP","76","1426","238","520","0.458","88","195","0.451","72","87","0.828","29","111","140","59","38","12","51","102","636","537","1.16","0.75"
"4","Jose Calderon","DAL","81","2468","341","748","0.456","191","425","0.449","52","63","0.825","29","163","192","377","69","11","103","136","925","1053","3.66","0.67"
"5","Marco Belinelli","SAS","80","2016","337","695","0.485","126","293","0.43","111","131","0.847","18","208","226","179","50","7","95","130","911","900","1.88","0.53"
"6","Arron Afflalo","ORL","73","2552","464","1011","0.459","128","300","0.427","274","336","0.815","32","230","262","248","35","3","146","136","1330","1123","1.7","0.24"
"7","Patty Mills","SAS","81","1527","309","666","0.464","135","318","0.425","73","82","0.89","34","135","169","149","68","9","63","114","826","792","2.37","1.08"
"8","Stephen Curry","GSW","78","2846","652","1383","0.471","261","615","0.424","308","348","0.885","46","288","334","666","128","14","294","194","1873","1950","2.27","0.44"
"9","Klay Thompson","GSW","81","2868","559","1259","0.444","223","535","0.417","147","185","0.795","38","211","249","181","74","37","135","234","1488","1156","1.34","0.55"
"10","Spencer Hawes","CLE","80","2470","403","883","0.456","128","308","0.416","119","152","0.783","131","529","660","240","44","94","173","237","1053","1405","1.39","0.25"
"11","Danny Green","SAS","68","1651","218","505","0.432","132","318","0.415","50","63","0.794","25","204","229","104","65","61","76","107","618","701","1.37","0.86"
"12","Khris Middleton","MIL","82","2460","376","854","0.44","120","290","0.414","118","137","0.861","60","250","310","169","83","20","123","243","990","952","1.37","0.68"
"13","Anthony Tolliver","CHA","64","1298","129","307","0.42","102","247","0.413","33","41","0.805","33","135","168","42","19","15","23","82","393","428","1.83","0.83"
"14","Richard Jefferson","UTA","82","2213","294","654","0.45","123","301","0.409","120","162","0.741","18","201","219","130","56","14","94","168","831","754","1.38","0.6"
"15","Goran Dragic","PHX","76","2668","552","1093","0.505","122","299","0.408","316","416","0.76","69","176","245","447","104","22","213","206","1542","1506","2.1","0.49"
"16","Trevor Ariza","WAS","77","2723","389","853","0.456","180","442","0.407","149","193","0.772","99","376","475","191","126","20","132","179","1107","1279","1.45","0.96"
"17","Carmelo Anthony","NYK","77","2982","743","1643","0.452","167","415","0.402","459","541","0.848","145","477","622","242","95","51","198","224","2112","1942","1.22","0.48"
"18","Bradley Beal","WAS","73","2530","481","1149","0.419","138","343","0.402","149","189","0.788","54","219","273","243","71","18","128","153","1249","1018","1.9","0.56"
"19","Jodie Meeks","LAL","77","2556","413","892","0.463","162","404","0.401","221","258","0.857","30","164","194","138","111","4","111","119","1209","1029","1.24","1"
"19","Joe Johnson","BKN","79","2575","462","1018","0.454","162","404","0.401","159","195","0.815","48","222","270","216","47","10","120","129","1245","1076","1.8","0.39"
"21","D.J. Augustin","CHI","71","1939","298","718","0.415","133","332","0.401","201","227","0.885","15","115","130","313","53","3","125","147","930","858","2.5","0.42"
"22","Gerald Green","PHX","82","2330","448","1006","0.445","204","510","0.4","195","230","0.848","48","227","275","122","70","42","145","220","1295","1066","0.84","0.48"
"23","Dirk Nowitzki","DAL","80","2628","633","1273","0.497","131","329","0.398","338","376","0.899","40","458","498","216","73","45","117","165","1735","1772","1.85","0.62"
"24","Terrence Ross","TOR","81","2159","318","751","0.423","161","408","0.395","82","98","0.837","43","209","252","79","64","27","88","183","879","764","0.9","0.73"
"25","JR Smith","NYK","74","2421","396","955","0.415","189","480","0.394","90","138","0.652","35","261","296","219","65","20","108","196","1071","956","2.03","0.6"
"26","Caron Butler","OKC","56","1419","213","540","0.394","98","249","0.394","63","75","0.84","21","208","229","82","47","17","60","120","587","563","1.37","0.78"
"27","Vince Carter","DAL","81","1973","330","811","0.407","146","371","0.394","161","196","0.821","67","217","284","212","61","35","108","209","967","935","1.96","0.57"
"28","Damian Lillard","POR","82","2937","553","1304","0.424","218","554","0.394","371","426","0.871","35","253","288","457","64","22","193","197","1695","1527","2.37","0.33"
"29","CJ Miles","CLE","51","984","178","409","0.435","83","211","0.393","64","75","0.853","18","85","103","52","46","15","44","103","503","433","1.18","1.05"
"30","Wesley Matthews","POR","82","2780","445","1009","0.441","201","511","0.393","252","301","0.837","51","238","289","197","76","14","110","176","1343","1196","1.79","0.69"
"31","Martell Webster","WAS","78","2157","254","587","0.433","146","372","0.392","105","125","0.84","38","184","222","97","41","15","58","150","759","723","1.67","0.71"
"32","Eric Gordon","NOP","64","2057","356","817","0.436","101","258","0.391","175","223","0.785","30","135","165","208","74","12","134","114","988","804","1.55","0.55"
"33","Kevin Durant","OKC","81","3122","849","1688","0.503","192","491","0.391","703","805","0.873","58","540","598","445","103","59","285","174","2593","2572","1.56","0.36"
"34","Mirza Teletovic","BKN","72","1396","221","529","0.418","136","349","0.39","44","62","0.71","60","206","266","57","29","23","54","143","622","617","1.06","0.54"
"35","Kevin Martin","MIN","68","2177","440","1023","0.43","115","297","0.387","303","340","0.891","34","169","203","121","66","6","106","123","1298","968","1.14","0.62"
"36","Aaron Brooks","DEN","72","1557","233","581","0.401","96","248","0.387","83","95","0.874","43","97","140","233","52","13","117","146","645","606","1.99","0.44"
"37","Nick Young","LAL","64","1810","387","889","0.435","135","350","0.386","235","285","0.825","29","137","166","95","46","12","95","156","1144","816","1","0.48"
"38","Mario Chalmers","MIA","73","2178","254","560","0.454","87","226","0.385","121","163","0.742","41","173","214","357","119","16","162","210","716","912","2.2","0.74"
"39","Derek Fisher","OKC","81","1428","141","361","0.391","88","229","0.384","55","71","0.775","12","110","122","117","70","3","49","157","425","452","2.39","1.43"
"40","Kyle Singler","DET","82","2337","269","602","0.447","94","246","0.382","152","184","0.826","116","187","303","75","61","38","79","211","784","817","0.95","0.77"
"41","Marcus Morris","PHX","82","1800","288","651","0.442","99","260","0.381","121","159","0.761","84","235","319","88","72","18","95","157","796","797","0.93","0.76"
"42","Kyle Lowry","TOR","79","2862","457","1080","0.423","190","500","0.38","313","385","0.813","88","281","369","586","121","15","194","267","1417","1619","3.02","0.62"
"43","Mike Dunleavy","CHI","82","2584","333","774","0.43","123","324","0.38","140","164","0.854","46","299","345","186","64","46","108","163","929","997","1.72","0.59"
"44","Randy Foye","DEN","81","2485","361","875","0.413","189","498","0.38","157","185","0.849","36","196","232","287","67","39","145","205","1068","1006","1.98","0.46"
"45","LeBron James","MIA","77","2902","767","1353","0.567","116","306","0.379","439","585","0.75","81","452","533","488","121","26","270","126","2089","2255","1.81","0.45"
"46","Greivis Vasquez","TOR","79","1779","277","658","0.421","109","289","0.377","95","108","0.88","20","153","173","323","31","5","128","143","758","768","2.52","0.24"
"47","Kevin Love","MIN","77","2797","650","1421","0.457","190","505","0.376","520","633","0.821","224","739","963","341","59","35","196","136","2010","2328","1.74","0.3"
"48","Evan Fournier","DEN","76","1504","228","544","0.419","89","237","0.376","93","123","0.756","34","168","202","112","34","7","100","179","638","547","1.12","0.34"
"49","Ray Allen","MIA","73","1936","240","543","0.442","116","309","0.375","105","116","0.905","23","182","205","143","54","8","84","115","701","713","1.7","0.64"
"50","Paul Pierce","BKN","75","2098","321","712","0.451","112","300","0.373","256","310","0.826","26","322","348","178","86","31","153","190","1010","1055","1.16","0.56"
"51","Chandler Parsons","HOU","74","2783","466","987","0.472","130","351","0.37","164","221","0.742","69","340","409","298","88","29","144","168","1226","1328","2.07","0.61"
"51","Channing Frye","PHX","82","2312","336","778","0.432","160","432","0.37","78","95","0.821","73","343","416","98","60","63","89","245","910","999","1.1","0.67"
"53","O.J. Mayo","MIL","52","1346","224","550","0.407","84","227","0.37","76","88","0.864","24","100","124","113","28","13","95","111","608","453","1.19","0.3"
"54","Wesley Johnson","LAL","79","2240","277","651","0.425","100","271","0.369","61","77","0.792","70","278","348","124","86","77","90","207","715","870","1.38","0.96"
"55","Mo Williams","POR","74","1833","280","672","0.417","83","225","0.369","78","89","0.876","42","111","153","321","55","10","149","197","721","708","2.15","0.37"
"56","Dion Waiters","CLE","70","2072","430","993","0.433","92","250","0.368","161","235","0.685","32","163","195","209","63","17","154","153","1113","806","1.36","0.41"
"57","James Harden","HOU","73","2777","549","1205","0.456","177","483","0.366","576","665","0.866","61","283","344","446","115","29","265","177","1851","1775","1.68","0.43"
"58","Deron Williams","BKN","64","2059","322","716","0.45","98","268","0.366","173","216","0.801","15","153","168","392","93","13","143","148","915","1001","2.74","0.65"
"59","George Hill","IND","76","2434","272","616","0.442","95","260","0.365","142","176","0.807","53","230","283","265","75","23","92","158","781","957","2.88","0.82"
"60","Paul George","IND","80","2898","577","1362","0.424","182","500","0.364","401","464","0.864","64","478","542","283","151","22","224","198","1737","1663","1.26","0.67"
"61","Tim Hardaway Jr.","NYK","81","1875","294","687","0.428","130","358","0.363","106","128","0.828","19","102","121","66","44","7","47","144","824","600","1.4","0.94"
"62","DeMarre Carroll","ATL","73","2341","302","642","0.47","97","268","0.362","109","141","0.773","107","296","403","134","108","21","79","188","810","1025","1.7","1.37"
"63","Jamal Crawford","LAC","69","2094","421","1011","0.416","161","446","0.361","279","322","0.866","34","124","158","223","59","12","135","120","1282","966","1.65","0.44"
"64","Josh McRoberts","CHA","78","2360","247","566","0.436","105","291","0.361","62","85","0.729","85","288","373","333","58","46","83","189","661","1046","4.01","0.7"
"64","Mike Conley","MEM","73","2446","463","1030","0.45","105","291","0.361","225","276","0.815","41","172","213","441","110","13","150","141","1256","1265","2.94","0.73"
"66","Patrick Beverley","HOU","56","1751","199","481","0.414","92","255","0.361","83","102","0.814","72","124","196","151","77","23","66","174","573","653","2.29","1.17"
"67","Nicolas Batum","POR","82","2956","381","819","0.465","145","402","0.361","163","203","0.803","116","495","611","420","75","57","208","156","1070","1547","2.02","0.36"
"68","Marvin Williams","UTA","66","1674","231","526","0.439","84","234","0.359","57","73","0.781","82","252","334","78","54","31","53","151","603","736","1.47","1.02"
"69","Jeremy Lin","HOU","71","2054","295","662","0.446","82","229","0.358","218","265","0.823","34","153","187","294","68","27","176","166","890","876","1.67","0.39"
"70","Kyrie Irving","CLE","71","2496","532","1237","0.43","123","344","0.358","291","338","0.861","52","207","259","433","108","23","190","163","1478","1359","2.28","0.57"
"71","Jeremy Lamb","OKC","78","1538","263","609","0.432","88","247","0.356","51","64","0.797","27","162","189","115","56","26","61","143","665","631","1.89","0.92"
"72","Lance Stephenson","IND","78","2752","427","870","0.491","86","244","0.352","140","197","0.711","95","463","558","359","54","7","210","195","1080","1348","1.71","0.26"
"73","Kirk Hinrich","CHI","73","2116","243","619","0.393","85","242","0.351","95","125","0.76","31","161","192","286","80","26","120","203","666","724","2.38","0.67"
"74","John Wall","WAS","82","2980","579","1337","0.433","108","308","0.351","317","394","0.805","38","295","333","721","149","40","295","219","1583","1696","2.44","0.51"
"75","Isaiah Thomas","SAC","72","2497","496","1096","0.453","127","364","0.349","346","407","0.85","47","163","210","454","93","8","213","185","1465","1356","2.13","0.44"
"76","Manu Ginobili","SAS","68","1550","294","627","0.469","90","258","0.349","160","188","0.851","30","172","202","293","70","17","139","128","838","920","2.11","0.5"
"77","Jameer Nelson","ORL","68","2179","294","747","0.394","136","391","0.348","96","112","0.857","29","202","231","476","52","5","166","146","820","949","2.87","0.31"
"78","Wilson Chandler","DEN","62","1927","307","738","0.416","122","351","0.348","110","152","0.724","58","236","294","114","46","31","79","193","846","779","1.44","0.58"
"79","Marcus Thornton","BKN","72","1741","252","639","0.394","109","316","0.345","90","112","0.804","57","141","198","77","58","11","67","110","703","571","1.15","0.87"
"80","Matt Barnes","LAC","63","1735","231","527","0.438","97","283","0.343","66","90","0.733","60","232","292","125","56","28","85","185","625","721","1.47","0.66"
"81","Jeff Green","BOS","82","2805","482","1171","0.412","135","396","0.341","283","356","0.795","54","326","380","138","57","47","165","180","1382","1077","0.84","0.35"
"82","Reggie Jackson","OKC","80","2277","403","916","0.44","83","245","0.339","158","177","0.893","43","270","313","331","85","9","168","142","1047","1085","1.97","0.51"
"83","Alan Anderson","BKN","78","1773","194","485","0.4","84","248","0.339","92","118","0.78","40","135","175","81","48","11","62","147","564","500","1.31","0.77"
"84","Brandon Jennings","DET","80","2728","423","1135","0.373","154","457","0.337","241","321","0.751","59","185","244","609","101","8","215","157","1241","1196","2.83","0.47"
"85","Kemba Walker","CHA","73","2614","449","1143","0.393","109","327","0.333","282","337","0.837","39","267","306","447","86","32","169","128","1289","1242","2.65","0.51"
"86","Trey Burke","UTA","70","2262","341","897","0.38","111","336","0.33","102","113","0.903","37","171","208","396","42","6","131","145","895","849","3.02","0.32"
"87","James Anderson","PHI","80","2309","309","717","0.431","115","351","0.328","77","106","0.726","59","241","300","149","74","28","106","154","810","818","1.41","0.7"
"88","Brandon Knight","MIL","72","2400","461","1092","0.422","110","338","0.325","259","323","0.802","46","209","255","352","69","17","188","146","1291","1101","1.87","0.37"
"89","Ben McLemore","SAC","82","2187","255","679","0.376","95","297","0.32","115","143","0.804","53","182","235","82","45","18","96","201","720","552","0.85","0.47"
"90","Jordan Crawford","GSW","81","1860","327","788","0.415","90","285","0.316","146","169","0.864","28","155","183","281","47","5","134","120","890","788","2.1","0.35"
"91","Thaddeus Young","PHI","79","2718","582","1283","0.454","90","292","0.308","163","229","0.712","166","310","476","182","167","36","165","213","1417","1346","1.1","1.01"
"92","Gordon Hayward","UTA","77","2800","426","1032","0.413","85","280","0.304","311","381","0.816","62","329","391","400","110","40","212","155","1248","1301","1.89","0.52"
