"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"23","Earl Boykins","MIL","66","2031","323","769","0.42","95","239","0.397","220","245","0.898","49","90","139","291","56","2","120","92","961","858","2.43","0.47"
"24","Ricky Davis","MIN","81","3021","506","1089","0.465","123","310","0.397","239","285","0.839","54","261","315","385","80","23","210","189","1374","1338","1.83","0.38"
"25","Manu Ginobili","SAS","75","2060","396","854","0.464","128","323","0.396","320","372","0.86","59","268","327","263","109","27","157","155","1240","1299","1.68","0.69"
"26","Troy Murphy","IND","68","1852","266","581","0.458","58","147","0.395","108","145","0.745","100","314","414","126","46","42","78","196","698","896","1.62","0.59"
"27","Rashard Lewis","SEA","60","2348","463","1005","0.461","151","387","0.39","265","315","0.841","91","305","396","145","68","39","118","143","1342","1280","1.23","0.58"
"28","JR Smith","DEN","63","1471","284","644","0.441","149","382","0.39","102","126","0.81","30","113","143","91","49","9","85","147","819","642","1.07","0.58"
"29","Nate Robinson","NYK","64","1356","227","523","0.434","83","213","0.39","108","139","0.777","55","97","152","90","50","6","72","160","645","544","1.25","0.69"
"30","Paul Pierce","BOS","47","1740","373","850","0.439","107","275","0.389","320","402","0.796","39","238","277","194","48","13","152","122","1173","994","1.28","0.32"
"31","Hedo Turkoglu","ORL","73","2268","345","823","0.419","109","281","0.388","171","219","0.781","57","236","293","233","70","16","143","221","970","913","1.63","0.49"
"32","Jannero Pargo","NOK","82","1710","283","692","0.409","81","209","0.388","104","122","0.852","20","160","180","203","53","4","122","121","751","642","1.66","0.43"
"33","Mickael Pietrus","GSW","72","1937","286","586","0.488","93","240","0.388","136","210","0.648","81","246","327","62","48","55","105","220","801","814","0.59","0.46"
"34","Tayshaun Prince","DET","82","3001","459","997","0.46","81","210","0.386","172","224","0.768","144","285","429","227","51","55","98","116","1171","1245","2.32","0.52"
"35","Damon Jones","CLE","60","1173","137","355","0.386","89","231","0.385","30","44","0.682","9","57","66","94","16","2","36","53","393","303","2.61","0.44"
"36","Josh Howard","DAL","70","2455","493","1075","0.459","92","239","0.385","243","294","0.827","130","345","475","127","82","56","123","180","1321","1305","1.03","0.67"
"37","Mehmet Okur","UTA","80","2664","490","1061","0.462","129","336","0.384","296","387","0.765","160","419","579","156","36","38","125","257","1405","1427","1.25","0.29"
"38","Bruce Bowen","SAS","82","2464","189","467","0.405","89","232","0.384","43","73","0.589","23","200","223","117","62","25","65","175","510","564","1.8","0.95"
"39","Andres Nocioni","CHI","53","1406","273","584","0.467","80","209","0.383","123","145","0.848","42","259","301","57","27","24","104","164","749","721","0.55","0.26"
"40","Jerry Stackhouse","DAL","67","1615","280","654","0.428","62","162","0.383","182","215","0.847","39","106","145","187","51","10","117","78","804","673","1.6","0.44"
"41","Michael Redd","MIL","53","2036","477","1025","0.465","117","306","0.382","345","416","0.829","42","154","196","124","63","9","122","78","1416","1067","1.02","0.52"
"42","Tim Thomas","LAC","76","2054","299","723","0.414","136","356","0.382","102","144","0.708","63","315","378","171","55","28","106","228","836","896","1.61","0.52"
"43","Danny Granger","IND","82","2785","398","868","0.459","110","288","0.382","236","294","0.803","114","267","381","114","67","61","135","245","1142","1102","0.84","0.5"
"44","Joe Johnson","ATL","57","2359","536","1139","0.471","119","312","0.381","235","314","0.748","53","186","239","249","60","11","176","115","1426","1127","1.42","0.34"
"45","Kevin Martin","SAC","80","2818","505","1067","0.473","127","333","0.381","481","570","0.844","69","273","342","173","98","11","135","181","1618","1456","1.28","0.73"
"46","Chucky Atkins","MEM","75","2064","310","715","0.434","116","306","0.379","252","311","0.81","18","121","139","346","50","4","127","136","988","936","2.72","0.39"
"47","James Jones","PHX","76","1376","162","440","0.368","90","238","0.378","71","81","0.877","33","143","176","45","28","42","28","115","485","460","1.61","1"
"48","Brandon Roy","POR","57","2015","349","765","0.456","55","146","0.377","202","241","0.838","58","192","250","230","67","10","116","139","955","941","1.98","0.58"
"49","Quentin Richardson","NYK","49","1621","228","545","0.418","97","258","0.376","83","120","0.692","65","287","352","108","36","7","70","133","636","715","1.54","0.51"
"50","Linas Kleiza","DEN","79","1488","200","474","0.422","83","221","0.376","115","135","0.852","77","189","266","45","28","14","79","200","598","578","0.57","0.35"
"51","James Posey","MIA","71","1919","186","432","0.431","97","259","0.375","81","98","0.827","66","291","357","94","71","23","55","193","550","777","1.71","1.29"
"52","Andrea Bargnani","TOR","65","1629","267","625","0.427","100","268","0.373","117","142","0.824","52","203","255","50","32","53","107","180","751","651","0.47","0.3"
"53","Sasha Vujacic","LAL","73","935","105","268","0.392","60","161","0.373","43","49","0.878","28","79","107","64","41","1","30","103","313","327","2.13","1.37"
"54","Ray Allen","SEA","55","2219","505","1153","0.438","165","443","0.372","279","309","0.903","57","190","247","228","82","11","154","113","1454","1190","1.48","0.53"
"55","Mike James","MIN","82","2069","297","703","0.422","80","215","0.372","154","184","0.837","25","138","163","297","55","7","129","171","828","785","2.3","0.43"
"56","Rasual Butler","NOK","81","2223","314","788","0.398","134","363","0.369","56","87","0.644","42","214","256","63","40","54","67","148","818","659","0.94","0.6"
"57","Gerald Green","BOS","81","1780","310","739","0.419","95","258","0.368","128","159","0.805","68","140","208","83","41","24","120","198","843","619","0.69","0.34"
"58","Randy Foye","MIN","82","1879","300","691","0.434","68","185","0.368","164","192","0.854","49","169","218","232","53","21","152","184","832","785","1.53","0.35"
"59","Jason Richardson","GSW","51","1675","306","734","0.417","110","301","0.365","92","140","0.657","71","188","259","172","54","32","82","129","814","773","2.1","0.66"
"60","Matt Barnes","GSW","76","1813","275","628","0.438","106","290","0.366","90","123","0.732","91","259","350","156","73","41","105","188","746","875","1.49","0.7"
"61","Smush Parker","LAL","82","2457","342","785","0.436","110","301","0.365","113","175","0.646","45","161","206","228","119","10","153","211","907","812","1.49","0.78"
"62","Delonte West","BOS","69","2219","306","717","0.427","65","178","0.365","168","197","0.853","32","176","208","304","74","34","140","152","845","885","2.17","0.53"
"63","Antawn Jamison","WAS","70","2662","512","1139","0.45","138","379","0.364","226","307","0.736","134","428","562","136","80","36","104","194","1388","1390","1.31","0.77"
"64","Martell Webster","POR","82","1759","195","492","0.396","91","250","0.364","93","132","0.705","43","197","240","52","35","19","76","126","574","508","0.68","0.46"
"65","Michael Finley","SAS","82","1823","273","663","0.412","104","286","0.364","90","98","0.918","34","189","223","108","32","16","46","76","740","675","2.35","0.7"
"66","Rafer Alston","HOU","82","3040","383","1020","0.375","192","529","0.363","130","177","0.734","29","253","282","444","129","10","170","195","1088","1099","2.61","0.76"
"67","Salim Stoudamire","ATL","61","1034","177","425","0.416","56","155","0.361","61","68","0.897","6","68","74","61","21","2","55","88","471","319","1.11","0.38"
"68","Jarvis Hayes","WAS","81","1626","224","546","0.41","66","183","0.361","71","84","0.845","42","168","210","80","48","13","56","160","585","545","1.43","0.86"
"69","Mike Bibby","SAC","82","2784","471","1166","0.404","173","481","0.36","288","347","0.83","39","224","263","388","88","6","197","139","1403","1197","1.97","0.45"
"70","Morris Peterson","TOR","71","1515","222","517","0.429","106","295","0.359","84","123","0.683","32","205","237","47","45","12","53","126","634","588","0.89","0.85"
"71","Chris Duhon","CHI","78","1906","197","483","0.408","88","245","0.359","76","101","0.752","23","146","169","310","69","6","105","150","558","696","2.95","0.66"
"72","Metta World Peace","SAC","70","2641","458","1040","0.44","93","260","0.358","307","415","0.74","102","352","454","235","149","43","146","205","1316","1361","1.61","1.02"
"73","Vince Carter","NJN","82","3126","726","1598","0.454","156","437","0.357","462","576","0.802","114","378","492","393","82","30","217","266","2070","1864","1.81","0.38"
"74","Devin Brown","NOK","58","1662","233","555","0.42","81","227","0.357","123","155","0.794","55","196","251","149","44","9","91","139","670","678","1.64","0.48"
"75","Stephon Marbury","NYK","74","2748","395","952","0.415","123","345","0.357","297","386","0.769","36","177","213","403","71","10","179","185","1210","1082","2.25","0.4"
"76","Charlie Bell","MIL","82","2848","426","974","0.437","127","361","0.352","131","168","0.78","57","181","238","247","97","4","104","213","1110","1007","2.38","0.93"
"77","Eddie Jones","MIA","64","1594","178","422","0.422","78","222","0.351","59","75","0.787","31","159","190","109","68","10","47","124","493","563","2.32","1.45"
"77","Rasheed Wallace","DET","75","2419","357","843","0.423","104","296","0.351","108","137","0.788","90","453","543","127","75","118","94","225","926","1180","1.35","0.8"
"79","Gilbert Arenas","WAS","74","2942","647","1548","0.418","205","584","0.351","606","718","0.844","61","277","338","443","139","13","236","249","2105","1789","1.88","0.59"
"80","Donyell Marshall","CLE","81","1360","209","493","0.424","95","271","0.351","53","80","0.663","86","237","323","46","39","43","67","130","566","639","0.69","0.58"
"81","Jarrett Jack","POR","79","2651","320","705","0.454","63","180","0.35","243","279","0.871","18","190","208","417","86","9","187","202","946","1058","2.23","0.46"
"82","Juan Dixon","TOR","81","1926","299","703","0.425","79","226","0.35","101","116","0.871","27","131","158","123","76","9","101","177","778","624","1.22","0.75"
"83","Tyronn Lue","ATL","56","1488","218","524","0.416","56","161","0.348","144","163","0.883","19","85","104","201","24","0","85","101","636","555","2.37","0.28"
"84","Mo Williams","MIL","68","2472","468","1049","0.446","79","228","0.346","159","186","0.855","54","275","329","416","85","6","203","201","1174","1199","2.05","0.42"
"85","Chauncey Billups","DET","70","2533","348","815","0.427","109","316","0.345","386","437","0.883","23","214","237","502","84","17","140","161","1191","1373","3.59","0.6"
"86","Kobe Bryant","LAL","77","3140","813","1757","0.463","137","398","0.344","667","768","0.868","75","364","439","413","111","36","255","205","2430","2129","1.62","0.44"
"87","Jason Kidd","NJN","80","2933","369","908","0.406","124","361","0.343","179","230","0.778","135","520","655","736","127","23","213","146","1041","1779","3.46","0.6"
"88","Jorge Garbajosa","TOR","67","1909","222","529","0.42","66","193","0.342","57","78","0.731","48","282","330","125","78","15","64","90","567","723","1.95","1.22"
"89","Jason Williams","MIA","61","1865","235","569","0.413","100","295","0.339","94","103","0.913","18","123","141","322","58","1","100","68","664","743","3.22","0.58"
"90","Adam Morrison","CHA","78","2326","355","944","0.376","87","258","0.337","120","169","0.71","54","176","230","163","28","6","130","179","917","576","1.25","0.22"
"91","Damon Stoudamire","MEM","62","1501","171","437","0.391","59","175","0.337","66","83","0.795","31","108","139","299","47","2","101","95","467","570","2.96","0.47"
"92","Darrell Armstrong","IND","81","1275","156","377","0.414","72","214","0.336","73","93","0.785","34","101","135","191","70","6","76","102","457","542","2.51","0.92"
"93","Jameer Nelson","ORL","77","2331","376","875","0.43","65","194","0.335","183","221","0.828","50","186","236","330","73","5","184","225","1000","923","1.79","0.4"
"94","Larry Hughes","CLE","70","2596","381","953","0.4","74","222","0.333","209","309","0.676","41","226","267","256","89","26","154","164","1045","857","1.66","0.58"
"95","Tracy McGrady","HOU","71","2539","638","1480","0.431","126","381","0.331","345","488","0.707","56","322","378","458","92","36","213","136","1747","1513","2.15","0.43"
"96","Raymond Felton","CHA","78","2832","393","1024","0.384","103","312","0.33","204","256","0.797","51","216","267","545","118","10","230","180","1093","1120","2.37","0.51"
"97","Earl Watson","SEA","77","2152","263","687","0.383","92","280","0.329","108","147","0.735","34","151","185","437","99","23","167","152","726","840","2.62","0.59"
"98","Steve Blake","DEN","82","2224","209","509","0.411","67","208","0.322","43","64","0.672","21","148","169","408","61","8","129","121","528","724","3.16","0.47"
"99","Deron Williams","UTA","80","2950","494","1083","0.456","82","255","0.322","227","296","0.767","41","226","267","745","78","13","246","254","1297","1496","3.03","0.32"
"100","Stephen Jackson","GSW","75","2479","409","944","0.433","100","311","0.322","243","299","0.813","61","161","222","287","84","34","183","200","1161","1014","1.57","0.46"
"101","Jamal Crawford","NYK","59","2198","354","886","0.4","103","322","0.32","228","272","0.838","44","145","189","259","57","8","162","114","1039","814","1.6","0.35"
"102","LeBron James","CLE","78","3190","772","1621","0.476","99","310","0.319","489","701","0.698","83","443","526","470","125","55","250","171","2132","1997","1.88","0.5"
"103","Shawn Marion","PHX","80","3010","561","1071","0.524","80","252","0.317","201","248","0.81","172","613","785","134","156","122","114","216","1403","1929","1.18","1.37"
"104","Jamaal Tinsley","IND","72","2243","346","889","0.389","61","193","0.316","172","239","0.72","60","180","240","494","117","25","200","190","925","991","2.47","0.59"
"105","Allen Iverson","DEN","65","2761","581","1313","0.442","62","197","0.315","485","610","0.795","23","170","193","468","123","13","268","95","1709","1381","1.75","0.46"
"106","Mike Dunleavy","IND","82","2581","384","850","0.452","70","224","0.313","211","269","0.784","84","347","431","228","84","22","149","203","1049","1141","1.53","0.56"
"107","Baron Davis","GSW","63","2221","452","1030","0.439","85","280","0.304","275","369","0.745","51","225","276","509","135","29","193","181","1264","1348","2.64","0.7"
"108","Antoine Walker","MIA","78","1818","265","668","0.397","84","305","0.275","46","105","0.438","92","247","339","130","48","17","141","173","660","591","0.92","0.34"
