"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"30","Bobby Phills","CLE","69","2378","328","766","0.428","85","216","0.394","125","174","0.718","63","182","245","233","113","21","135","174","866","856","1.73","0.84"
"31","Ray Allen","MIL","82","2538","390","908","0.43","117","298","0.393","205","249","0.823","97","229","326","210","75","10","149","218","1102","1012","1.41","0.5"
"32","Chris Mills","CLE","80","3167","405","894","0.453","86","220","0.391","176","209","0.842","118","379","497","198","86","41","120","222","1072","1252","1.65","0.72"
"33","Eddie Jones","LAL","80","3000","473","1081","0.438","152","389","0.391","276","337","0.819","90","236","326","270","189","49","169","226","1374","1370","1.6","1.12"
"34","George McCloud","LAL","64","1494","238","578","0.412","99","254","0.39","83","101","0.822","36","143","179","109","61","8","61","126","658","596","1.79","1"
"35","Darrick Martin","LAC","82","1820","292","718","0.407","91","234","0.389","218","250","0.872","26","87","113","339","57","2","127","165","893","819","2.67","0.45"
"36","Byron Scott","LAL","79","1440","163","379","0.43","73","188","0.388","127","151","0.841","21","97","118","99","46","16","53","72","526","512","1.87","0.87"
"37","Chris Childs","NYK","65","2076","211","510","0.414","70","181","0.387","113","149","0.758","22","169","191","398","78","11","180","213","605","768","2.21","0.43"
"38","Allan Houston","NYK","81","2681","437","1032","0.423","148","384","0.385","175","218","0.803","43","197","240","179","41","18","167","233","1197","870","1.07","0.25"
"39","Isaiah Rider","POR","76","2565","456","983","0.464","99","257","0.385","212","261","0.812","94","210","304","198","45","19","212","199","1223","1001","0.93","0.21"
"40","Rex Walters","PHI","59","1042","148","325","0.455","57","148","0.385","49","62","0.79","21","86","107","113","28","3","61","75","402","402","1.85","0.46"
"41","Bryant Stith","DEN","52","1789","251","603","0.416","70","182","0.385","202","234","0.863","74","143","217","133","60","20","101","119","774","719","1.32","0.59"
"42","Doug Christie","TOR","81","3125","396","949","0.417","147","383","0.384","237","306","0.775","85","347","432","315","201","45","200","245","1176","1347","1.58","1"
"43","Mahmoud Abdul-Rauf","SAC","75","2131","411","924","0.445","94","246","0.382","115","136","0.846","16","106","122","189","56","6","119","174","1031","751","1.59","0.47"
"44","James Robinson","MIN","69","1311","196","482","0.407","102","267","0.382","78","114","0.684","24","88","112","126","30","8","69","125","572","457","1.83","0.44"
"45","Nick Van Exel","LAL","79","2948","432","1075","0.402","177","468","0.378","165","200","0.825","44","182","226","672","75","10","212","110","1206","1299","3.17","0.35"
"46","Kerry Kittles","NJN","82","3015","507","1189","0.426","158","419","0.377","175","227","0.771","106","213","319","249","157","35","127","165","1347","1246","1.96","1.24"
"47","Lee Mayberry","VAN","80","1960","149","370","0.403","83","221","0.376","29","46","0.63","29","105","134","329","60","8","90","159","410","613","3.66","0.67"
"48","Michael Jordan","CHI","82","3109","920","1892","0.486","111","297","0.374","480","576","0.833","113","369","482","352","140","44","166","156","2431","2215","2.12","0.84"
"49","Anthony Peeler","VAN","72","2290","402","1011","0.398","128","343","0.373","109","133","0.82","54","193","247","256","105","17","157","168","1041","876","1.63","0.67"
"50","Cory Alexander","SAS","80","1451","194","490","0.396","94","252","0.373","95","129","0.736","29","94","123","254","82","16","146","148","577","576","1.74","0.56"
"51","Terrell Brandon","CLE","78","2867","575","1313","0.438","101","271","0.373","268","297","0.902","48","253","301","490","138","30","178","177","1519","1533","2.75","0.78"
"52","Mark Jackson","IND","82","3050","289","679","0.426","66","178","0.371","168","213","0.789","91","304","395","935","97","12","274","161","812","1542","3.41","0.35"
"53","Greg Anthony","VAN","65","1860","199","507","0.393","88","238","0.37","130","178","0.73","25","159","184","407","129","4","129","122","616","855","3.16","1"
"54","Jason Kidd","PHX","55","1965","213","529","0.403","61","165","0.37","112","165","0.679","64","185","249","496","124","20","142","114","599","977","3.49","0.87"
"55","Jeff Hornacek","UTA","82","2589","413","856","0.482","72","195","0.369","293","326","0.899","60","181","241","361","124","26","134","188","1191","1333","2.69","0.93"
"56","John Starks","NYK","77","2046","369","856","0.431","150","407","0.369","173","225","0.769","36","169","205","217","90","11","158","196","1061","887","1.37","0.57"
"57","Scottie Pippen","CHI","82","3094","648","1366","0.474","156","424","0.368","204","291","0.701","160","371","531","467","154","45","214","213","1656","1834","2.18","0.72"
"58","Travis Best","IND","76","2069","274","620","0.442","57","155","0.368","149","197","0.756","36","130","166","318","98","5","153","221","754","794","2.08","0.64"
"59","LaPhonso Ellis","DEN","55","2003","445","1014","0.439","95","259","0.367","218","282","0.773","107","279","386","131","44","41","117","181","1203","1055","1.12","0.38"
"60","Matt Bullard","HOU","71","1022","114","284","0.401","67","183","0.366","25","34","0.735","13","104","117","67","21","18","38","68","320","326","1.76","0.55"
"61","Mookie Blaylock","ATL","78","3056","501","1159","0.432","221","604","0.366","131","174","0.753","114","299","413","463","212","20","185","141","1354","1576","2.5","1.15"
"62","Khalid Reeves","DAL","63","1432","184","470","0.391","83","227","0.366","65","87","0.747","34","85","119","226","34","9","108","159","516","488","2.09","0.32"
"63","Dale Ellis","DEN","82","2942","477","1151","0.414","192","528","0.364","215","263","0.817","99","194","293","165","60","7","146","178","1361","1018","1.13","0.41"
"64","Rick Fox","BOS","76","2647","433","950","0.456","101","278","0.363","207","263","0.787","114","280","394","286","167","40","178","279","1174","1310","1.61","0.94"
"65","Todd Day","BOS","81","2280","398","999","0.398","126","348","0.362","256","331","0.773","109","221","330","117","108","48","127","208","1178","978","0.92","0.85"
"66","Ron Harper","CHI","76","1737","177","406","0.436","68","188","0.362","58","82","0.707","46","147","193","191","86","38","50","138","480","685","3.82","1.72"
"67","Rodney Rogers","LAC","81","2474","408","884","0.462","65","180","0.361","191","288","0.663","137","274","411","222","88","61","221","272","1072","1060","1","0.4"
"68","Michael Finley","DAL","83","2789","475","1071","0.444","101","280","0.361","198","245","0.808","88","284","372","224","68","24","164","138","1249","1130","1.37","0.42"
"69","Kenny Anderson","POR","82","3081","485","1137","0.427","132","366","0.361","334","435","0.768","91","272","363","584","162","15","193","222","1436","1614","3.03","0.84"
"70","Sasha Danilovic","DAL","56","1789","248","570","0.435","85","236","0.36","121","151","0.801","29","107","136","102","54","9","116","160","702","535","0.88","0.47"
"71","David Wesley","BOS","74","2992","456","974","0.468","103","286","0.36","225","288","0.781","67","197","264","537","162","13","211","221","1240","1424","2.55","0.77"
"72","Malik Sealy","LAC","80","2461","373","942","0.396","79","222","0.356","254","290","0.876","59","179","238","165","124","45","154","185","1079","892","1.07","0.81"
"73","Chris Whitney","WAS","82","1115","139","330","0.421","58","163","0.356","94","113","0.832","13","91","104","182","49","4","68","100","430","491","2.68","0.72"
"74","Tyrone Corbin","ATL","70","2307","253","600","0.422","74","208","0.356","86","108","0.796","76","218","294","124","90","7","85","176","666","727","1.46","1.06"
"75","Clyde Drexler","HOU","62","2272","397","899","0.442","119","335","0.355","201","268","0.75","118","255","373","354","119","36","156","151","1114","1271","2.27","0.76"
"76","Damon Stoudamire","TOR","81","3314","564","1407","0.401","176","496","0.355","330","401","0.823","86","244","330","709","123","13","288","162","1634","1607","2.46","0.43"
"77","Lindsey Hunter","DET","82","3024","421","1042","0.404","166","468","0.355","158","203","0.778","59","174","233","154","129","24","96","206","1166","944","1.6","1.34"
"78","Latrell Sprewell","GSW","80","3350","649","1444","0.449","147","415","0.354","493","585","0.843","58","308","366","507","132","45","322","153","1938","1779","1.58","0.41"
"79","Stephon Marbury","MIN","67","2323","355","871","0.408","102","288","0.354","245","337","0.727","54","130","184","522","67","19","210","159","1057","1031","2.49","0.32"
"80","Detlef Schrempf","SEA","61","2204","356","724","0.492","57","161","0.354","253","316","0.801","87","307","394","266","63","16","150","151","1022","1180","1.77","0.42"
"81","Tracy Murray","WAS","82","1818","288","678","0.425","106","300","0.353","135","161","0.839","84","169","253","78","69","19","86","150","817","734","0.91","0.8"
"82","Nick Anderson","ORL","63","2164","288","725","0.397","143","405","0.353","38","94","0.404","66","238","304","182","120","32","86","160","757","816","2.12","1.4"
"83","Sam Cassell","NJN","61","1714","337","783","0.43","81","231","0.351","212","251","0.845","47","135","182","305","77","19","168","200","967","897","1.82","0.46"
"84","Rex Chapman","PHX","65","1836","332","749","0.443","110","314","0.35","124","149","0.832","25","156","181","182","52","7","96","108","898","782","1.9","0.54"
"85","Glenn Robinson","MIL","80","3110","669","1438","0.465","63","180","0.35","288","364","0.791","130","372","502","248","103","68","269","225","1689","1496","0.92","0.38"
"86","Jim Jackson","NJN","77","2830","444","1029","0.431","86","247","0.348","252","310","0.813","132","279","411","316","86","32","208","194","1226","1220","1.52","0.41"
"87","Clifford Robinson","POR","81","3078","444","1043","0.426","121","350","0.346","215","309","0.696","90","231","321","261","99","66","172","251","1224","1106","1.52","0.58"
"88","Tim Hardaway","MIA","81","3139","575","1384","0.415","203","590","0.344","291","364","0.799","49","228","277","695","151","9","230","165","1644","1664","3.02","0.66"
"89","Derek Harper","DAL","75","2200","299","674","0.444","60","176","0.341","95","128","0.742","30","107","137","321","92","12","132","144","753","775","2.43","0.7"
"90","Allen Iverson","PHI","76","3041","625","1504","0.416","155","455","0.341","382","544","0.702","115","197","312","567","157","24","337","233","1787","1469","1.68","0.47"
"91","Dan Majerle","MIA","36","1262","141","347","0.406","68","201","0.338","40","59","0.678","45","117","162","116","54","14","50","75","390","461","2.32","1.08"
"92","Kendall Gill","NJN","82","3200","644","1453","0.443","74","220","0.336","427","536","0.797","183","316","499","326","154","46","218","225","1789","1678","1.5","0.71"
"93","Steven Smith","ATL","72","2822","491","1145","0.429","130","388","0.335","333","393","0.847","90","148","238","305","62","23","176","173","1445","1183","1.73","0.35"
"94","Terry Porter","MIN","82","1574","187","449","0.416","67","200","0.335","127","166","0.765","31","145","176","295","54","11","128","104","568","675","2.31","0.42"
"95","Gerald Wilkins","ORL","80","2210","323","759","0.426","66","203","0.325","136","190","0.716","59","114","173","173","54","12","123","144","848","647","1.41","0.44"
"96","Jamal Mashburn","MIA","69","2173","286","743","0.385","90","277","0.325","160","228","0.702","69","225","294","204","78","12","114","186","822","771","1.79","0.68"
"97","Brian Shaw","ORL","77","1869","189","516","0.366","63","194","0.325","111","140","0.793","47","147","194","319","67","26","170","197","552","632","1.88","0.39"
"98","Brent Barry","LAC","59","1095","155","379","0.409","56","173","0.324","76","93","0.817","30","80","110","154","51","15","76","88","442","455","2.03","0.67"
"99","Anfernee Hardaway","ORL","59","2222","421","941","0.447","85","267","0.318","283","345","0.82","82","181","263","332","93","35","145","123","1210","1206","2.29","0.64"
"100","Gary Payton","SEA","82","3214","706","1482","0.476","119","380","0.313","254","355","0.715","106","272","378","583","197","13","215","208","1785","1864","2.71","0.92"
"101","Vernon Maxwell","SAS","72","2077","340","906","0.375","115","372","0.309","134","180","0.744","27","132","159","153","87","19","121","168","929","614","1.26","0.72"
"102","Darrell Armstrong","ORL","67","1009","132","345","0.383","55","181","0.304","92","106","0.868","35","41","76","175","61","9","99","114","411","406","1.77","0.62"
"103","Jerry Stackhouse","PHI","81","3169","533","1308","0.407","102","342","0.298","511","667","0.766","156","182","338","253","93","63","316","219","1679","1179","0.8","0.29"
"104","Dominique Wilkins","SAS","63","1947","397","953","0.417","70","239","0.293","281","350","0.803","169","233","402","119","39","31","135","100","1145","976","0.88","0.29"
"105","Charles Barkley","HOU","53","2010","335","692","0.484","58","205","0.283","288","415","0.694","212","504","716","248","69","25","151","153","1016","1439","1.64","0.46"
