"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","JJ Redick","LAC","75","2097","422","880","0.48","200","421","0.475","182","205","0.888","10","129","139","106","42","5","78","135","1226","959","1.36","0.54"
"2","Stephen Curry","GSW","79","2700","805","1598","0.504","402","886","0.454","363","400","0.908","68","362","430","527","169","15","262","161","2375","2424","2.01","0.65"
"3","Kawhi Leonard","SAS","72","2380","551","1090","0.506","129","291","0.443","292","334","0.874","95","398","493","186","128","71","105","133","1523","1715","1.77","1.22"
"4","Jerryd Bayless","MIL","52","1505","185","437","0.423","101","231","0.437","70","90","0.778","21","120","141","163","47","11","73","111","541","558","2.23","0.64"
"5","Doug McDermott","CHI","81","1861","291","644","0.452","110","259","0.425","72","84","0.857","37","158","195","59","14","6","53","127","764","620","1.11","0.26"
"6","Klay Thompson","GSW","80","2666","651","1386","0.47","276","650","0.425","193","221","0.873","35","271","306","166","60","49","138","152","1771","1451","1.2","0.44"
"7","Jared Dudley","WAS","81","2098","233","487","0.478","100","238","0.42","72","98","0.735","54","232","286","171","75","18","80","190","638","828","2.14","0.94"
"8","CJ McCollum","POR","80","2780","641","1431","0.448","197","472","0.417","187","226","0.827","47","212","259","341","97","23","196","187","1666","1361","1.74","0.5"
"9","Chandler Parsons","DAL","61","1799","320","651","0.492","104","251","0.414","93","136","0.684","29","256","285","169","46","21","95","114","837","889","1.78","0.48"
"10","Jose Calderon","NYK","72","2024","209","455","0.459","84","203","0.414","42","48","0.875","22","207","229","298","63","7","87","135","544","802","3.43","0.72"
"11","Matthew Dellavedova","CLE","76","1867","207","511","0.405","98","239","0.41","57","66","0.864","33","129","162","337","44","9","116","178","569","692","2.91","0.38"
"12","Omri Casspi","SAC","69","1880","299","622","0.481","112","274","0.409","103","159","0.648","58","352","410","95","56","17","94","154","813","918","1.01","0.6"
"13","George Hill","IND","74","2524","326","739","0.441","128","314","0.408","114","150","0.76","58","240","298","259","83","17","101","149","894","1001","2.56","0.82"
"14","Kelly Olynyk","BOS","69","1395","253","556","0.455","85","210","0.405","96","128","0.75","72","209","281","105","52","33","74","163","687","749","1.42","0.7"
"15","Marvin Williams","CHA","81","2338","338","747","0.452","152","378","0.402","120","144","0.833","127","394","521","110","58","77","62","133","948","1219","1.77","0.94"
"16","Jeff Teague","ATL","79","2255","434","988","0.439","110","274","0.401","261","312","0.837","33","181","214","470","97","24","218","167","1239","1221","2.16","0.45"
"17","Darren Collison","SAC","74","2219","377","776","0.486","87","217","0.401","194","226","0.858","28","141","169","318","77","4","130","142","1035","1042","2.45","0.59"
"18","Evan Fournier","ORL","79","2566","429","929","0.462","156","390","0.4","199","238","0.836","33","192","225","214","96","2","133","214","1213","1078","1.61","0.72"
"18","JR Smith","CLE","77","2362","353","850","0.415","204","510","0.4","45","71","0.634","43","174","217","130","81","21","59","204","955","822","2.2","1.37"
