"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"104","Ryan Gomes","LAC","76","2095","207","505","0.41","72","211","0.341","61","85","0.718","61","193","254","118","62","12","55","159","547","616","2.15","1.13"
"105","Jamal Crawford","ATL","76","2297","368","874","0.421","119","349","0.341","222","260","0.854","22","108","130","241","57","14","145","97","1077","830","1.66","0.39"
"106","Jason Kidd","DAL","80","2653","215","596","0.361","133","391","0.34","67","77","0.87","35","316","351","655","134","29","179","119","630","1229","3.66","0.75"
"107","Baron Davis","CLE","58","1649","289","693","0.417","81","239","0.339","101","131","0.771","35","121","156","391","78","28","146","143","760","833","2.68","0.53"
"108","Leandro Barbosa","TOR","58","1395","294","653","0.45","72","213","0.338","109","137","0.796","14","85","99","119","50","6","84","112","769","572","1.42","0.6"
"109","Stephen Jackson","CHA","67","2405","435","1059","0.411","121","359","0.337","249","305","0.816","53","251","304","241","80","28","209","161","1240","1004","1.15","0.38"
"110","Andre Iguodala","PHI","67","2469","338","759","0.445","61","181","0.337","208","300","0.693","61","326","387","422","101","38","138","109","945","1242","3.06","0.73"
"111","D.J. Augustin","CHA","82","2757","399","958","0.416","111","333","0.333","269","297","0.906","38","187","225","498","54","3","155","152","1178","1216","3.21","0.35"
"111","Gerald Wallace","POR","71","2693","386","851","0.454","62","186","0.333","279","374","0.746","111","458","569","173","105","63","152","183","1113","1311","1.14","0.69"
"113","Derrick Rose","CHI","81","3026","711","1597","0.445","128","385","0.332","476","555","0.858","81","249","330","623","85","51","278","136","2026","1872","2.24","0.31"
"114","Deron Williams","NJN","65","2465","428","975","0.439","105","317","0.331","348","412","0.845","40","220","260","667","79","15","230","190","1309","1489","2.9","0.34"
"115","LeBron James","MIA","79","3063","758","1485","0.51","92","279","0.33","503","663","0.759","80","510","590","554","124","50","284","163","2111","2258","1.95","0.44"
"116","Maurice Evans","WAS","73","1549","177","424","0.417","55","167","0.329","52","58","0.897","52","104","156","45","34","14","33","129","461","424","1.36","1.03"
"117","Randy Foye","LAC","63","1551","206","531","0.388","71","217","0.327","133","149","0.893","13","90","103","170","47","21","95","122","616","521","1.79","0.5"
"118","Nate Robinson","OKC","59","1013","150","376","0.399","65","200","0.325","36","44","0.818","15","75","90","111","29","4","68","115","401","333","1.63","0.43"
"119","Chase Budinger","HOU","78","1738","279","656","0.425","89","274","0.325","118","138","0.855","52","229","281","127","41","18","67","114","765","768","1.9","0.61"
"120","Mo Williams","LAC","58","1789","291","730","0.399","79","244","0.324","151","177","0.853","21","132","153","380","53","10","171","150","812","772","2.22","0.31"
"121","Brandon Jennings","MIL","63","2169","361","926","0.39","98","303","0.323","199","246","0.809","42","192","234","305","95","21","146","131","1019","916","2.09","0.65"
"122","Kobe Bryant","LAL","82","2779","740","1639","0.451","115","356","0.323","483","583","0.828","83","336","419","388","99","12","243","172","2078","1754","1.6","0.41"
"123","Devin Harris","UTA","71","2254","343","813","0.422","58","180","0.322","335","402","0.833","17","152","169","503","70","7","207","163","1079","1084","2.43","0.34"
"124","CJ Miles","UTA","78","1969","366","899","0.407","109","339","0.322","159","196","0.811","54","201","255","135","74","38","93","221","1000","839","1.45","0.8"
"125","Rudy Fernandez","POR","78","1821","213","575","0.37","116","361","0.321","126","146","0.863","37","135","172","193","87","14","88","134","668","664","2.19","0.99"
"126","James Posey","IND","49","839","81","241","0.336","67","212","0.316","11","15","0.733","10","137","147","34","24","6","24","103","240","263","1.42","1"
"127","Dwyane Wade","MIA","76","2823","692","1384","0.5","63","206","0.306","494","652","0.758","123","362","485","346","111","87","237","197","1941","1883","1.46","0.47"
"128","Jeff Green","BOS","75","2428","368","820","0.449","64","211","0.303","198","244","0.811","73","287","360","108","53","37","99","210","998","959","1.09","0.54"
"129","Trevor Ariza","NOH","75","2600","303","762","0.398","82","271","0.303","138","197","0.701","61","347","408","162","120","31","118","180","826","911","1.37","1.02"
"130","Travis Outlaw","NJN","82","2358","274","731","0.375","76","252","0.302","132","171","0.772","54","271","325","84","34","36","71","148","756","668","1.18","0.48"
"131","Joe Johnson","ATL","72","2554","514","1161","0.443","89","300","0.297","195","243","0.802","59","232","291","338","47","7","146","131","1312","1154","2.32","0.32"
"132","Gilbert Arenas","ORL","70","1796","269","734","0.366","97","327","0.297","120","153","0.784","22","167","189","274","74","21","177","188","755","638","1.55","0.42"
"133","Aaron Brooks","PHX","59","1284","220","587","0.375","70","236","0.297","124","140","0.886","20","58","78","233","34","3","99","115","634","500","2.35","0.34"
