"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Anthony Morrow","GSW","67","1515","255","534","0.478","86","184","0.467","80","92","0.87","78","121","199","80","36","12","52","130","676","660","1.54","0.69"
"2","Jameer Nelson","ORL","42","1309","267","531","0.503","82","181","0.453","86","97","0.887","20","125","145","226","51","3","83","123","702","769","2.72","0.61"
"3","Troy Murphy","IND","73","2482","364","767","0.475","161","358","0.45","152","184","0.826","146","715","861","172","58","34","114","226","1041","1617","1.51","0.51"
"4","Kelenna Azubuike","GSW","74","2375","392","845","0.464","94","210","0.448","185","229","0.808","112","258","370","117","57","50","95","183","1063","1065","1.23","0.6"
"5","Bobby Simmons","NJN","71","1729","198","441","0.449","117","262","0.447","43","58","0.741","72","205","277","92","50","10","62","186","556","665","1.48","0.81"
"6","Mehmet Okur","UTA","72","2409","431","888","0.485","90","202","0.446","273","334","0.817","124","433","557","120","54","53","132","219","1225","1359","0.91","0.41"
"7","Eddie House","BOS","81","1479","249","560","0.445","151","340","0.444","42","53","0.792","11","146","157","92","61","7","55","113","691","631","1.67","1.11"
"8","Matt Bonner","SAS","81","1928","266","536","0.496","118","268","0.44","17","23","0.739","97","289","386","82","47","26","37","190","667","895","2.22","1.27"
"9","D.J. Augustin","CHA","72","1908","267","621","0.43","108","246","0.439","208","233","0.893","17","116","133","250","42","2","119","140","850","779","2.1","0.35"
"9","Steve Nash","PHX","74","2484","428","851","0.503","108","246","0.439","196","210","0.933","19","204","223","717","55","10","248","108","1160","1480","2.89","0.22"
"11","Mo Williams","CLE","81","2834","526","1126","0.467","183","420","0.436","208","228","0.912","47","232","279","329","69","9","179","215","1443","1330","1.84","0.39"
"12","Jason Kapono","TOR","80","1831","261","604","0.432","98","229","0.428","34","42","0.81","26","137","163","105","22","3","70","144","654","526","1.5","0.31"
"13","Steve Blake","POR","69","2188","277","647","0.428","140","328","0.427","63","75","0.84","28","145","173","348","69","4","108","126","757","861","3.22","0.64"
"14","Kevin Durant","OKC","74","2885","661","1390","0.476","97","230","0.422","452","524","0.863","77","405","482","205","96","53","225","134","1871","1681","0.91","0.43"
"15","Roger Mason Jr.","SAS","82","2496","349","822","0.425","166","394","0.421","105","118","0.89","16","235","251","173","40","12","100","160","969","859","1.73","0.4"
"16","Keyon Dooling","NJN","77","2074","261","598","0.436","99","235","0.421","127","154","0.825","24","131","155","270","71","8","105","135","748","783","2.57","0.68"
"17","Raja Bell","CHA","67","2315","299","684","0.437","114","271","0.421","87","102","0.853","41","202","243","142","50","8","86","166","799","756","1.65","0.58"
"18","John Salmons","CHI","79","2959","516","1093","0.472","126","302","0.417","288","347","0.83","59","274","333","249","83","24","165","182","1446","1334","1.51","0.5"
"19","Steve Novak","LAC","71","1161","176","396","0.444","119","286","0.416","21","23","0.913","19","106","125","40","20","5","23","71","492","437","1.74","0.87"
"20","Kevin Martin","SAC","51","1947","341","811","0.42","115","277","0.415","457","527","0.867","29","154","183","138","61","8","146","116","1254","958","0.95","0.42"
"21","Boris Diaw","CHA","81","2754","448","884","0.507","75","181","0.414","101","147","0.687","118","314","432","333","61","53","215","202","1072","1254","1.55","0.28"
"22","Tim Thomas","CHI","64","1247","189","438","0.432","78","189","0.413","89","121","0.736","42","159","201","68","31","11","70","144","545","505","0.97","0.44"
"23","Wally Szczerbiak","CLE","74","1527","179","398","0.45","69","168","0.411","90","106","0.849","43","189","232","82","28","10","55","130","517","579","1.49","0.51"
"24","Michael Finley","SAS","81","2336","301","689","0.437","131","319","0.411","51","62","0.823","26","244","270","114","37","17","61","82","784","762","1.87","0.61"
"25","Ben Gordon","CHI","82","2999","598","1315","0.455","173","422","0.41","330","382","0.864","52","231","283","279","71","22","200","184","1699","1385","1.4","0.36"
"26","Ray Allen","BOS","79","2876","499","1040","0.48","199","486","0.409","237","249","0.952","66","212","278","218","69","13","134","157","1434","1325","1.63","0.52"
"27","Andrea Bargnani","TOR","78","2453","431","958","0.45","119","291","0.409","221","266","0.831","70","346","416","94","34","97","135","242","1202","1136","0.7","0.25"
"28","Chris Quinn","MIA","66","962","118","289","0.408","56","137","0.409","47","58","0.81","8","67","75","132","24","2","33","79","339","357","4","0.73"
"29","Kirk Hinrich","CHI","51","1339","183","419","0.437","69","169","0.408","68","86","0.791","16","107","123","197","66","19","87","126","503","567","2.26","0.76"
"30","Chauncey Billups","DEN","79","2788","410","980","0.418","162","397","0.408","418","458","0.913","32","207","239","506","93","18","177","161","1400","1469","2.86","0.53"
"31","Jose Calderon","TOR","68","2333","320","644","0.497","82","202","0.406","151","154","0.981","16","178","194","607","74","7","143","114","873","1285","4.25","0.52"
"32","Jason Kidd","DAL","81","2886","257","618","0.416","131","323","0.406","86","105","0.819","85","415","500","702","160","39","185","168","731","1567","3.8","0.87"
"33","Mike Conley","MEM","82","2508","323","730","0.442","88","217","0.406","161","197","0.817","25","251","276","354","90","8","143","146","895","1037","2.48","0.63"
"34","Danny Granger","IND","67","2424","571","1277","0.447","182","450","0.404","404","460","0.878","49","292","341","183","69","97","165","207","1728","1491","1.11","0.42"
"35","Courtney Lee","ORL","77","1939","243","540","0.45","82","203","0.404","78","94","0.83","18","160","178","91","76","14","69","157","646","623","1.32","1.1"
"36","Vladimir Radmanovic","CHA","78","1445","196","466","0.421","105","262","0.401","43","58","0.741","45","177","222","81","46","15","98","111","540","521","0.83","0.47"
"37","Rudy Fernandez","POR","78","1993","268","630","0.425","159","398","0.399","120","143","0.839","47","160","207","159","69","12","86","111","815","791","1.85","0.8"
"38","Metta World Peace","HOU","69","2452","416","1037","0.401","153","383","0.399","196","262","0.748","65","294","359","229","105","24","140","155","1181","1071","1.64","0.75"
"39","Delonte West","CLE","64","2152","285","624","0.457","91","228","0.399","90","108","0.833","31","172","203","226","94","13","92","125","751","838","2.46","1.02"
"40","Andres Nocioni","SAC","76","1992","299","701","0.427","124","311","0.399","145","183","0.792","54","307","361","102","39","33","113","261","867","849","0.9","0.35"
"41","Francisco Garcia","SAC","65","1975","295","665","0.444","88","221","0.398","146","178","0.82","56","162","218","150","80","67","112","196","824","825","1.34","0.71"
"42","Derek Fisher","LAL","82","2441","292","688","0.424","120","302","0.397","110","130","0.846","25","163","188","261","95","6","72","187","814","876","3.63","1.32"
"42","JR Smith","DEN","81","2245","424","950","0.446","180","453","0.397","205","272","0.754","43","254","297","227","78","14","150","190","1233","1106","1.51","0.52"
"44","Richard Jefferson","MIL","82","2939","537","1222","0.439","116","292","0.397","417","518","0.805","57","317","374","199","66","14","165","252","1607","1309","1.21","0.4"
"45","Tayshaun Prince","DET","82","3057","459","1020","0.45","56","141","0.397","189","243","0.778","128","348","476","253","44","51","101","104","1163","1271","2.51","0.44"
"46","Rashard Lewis","ORL","79","2859","478","1089","0.439","220","554","0.397","225","269","0.836","92","361","453","205","81","51","158","194","1401","1378","1.3","0.51"
"47","Jason Richardson","PHX","72","2410","465","974","0.477","129","325","0.397","153","199","0.769","77","242","319","146","76","28","95","146","1212","1131","1.54","0.8"
"48","Maurice Evans","ATL","80","1840","208","482","0.432","98","248","0.395","60","73","0.822","88","155","243","54","50","10","43","163","574","601","1.26","1.16"
"49","Paul Pierce","BOS","81","3035","540","1181","0.457","119","304","0.391","459","553","0.83","56","401","457","294","80","27","228","215","1658","1553","1.29","0.35"
"50","Chris Duhon","NYK","79","2906","287","681","0.421","127","325","0.391","179","209","0.856","45","201","246","566","72","7","221","126","880","1126","2.56","0.33"
"51","Von Wafer","HOU","63","1225","229","512","0.447","64","164","0.39","88","117","0.752","19","94","113","71","40","8","59","71","610","471","1.2","0.68"
"52","Mike Bibby","ATL","79","2740","437","1005","0.435","167","428","0.39","135","171","0.789","38","240","278","392","98","11","128","145","1176","1223","3.06","0.77"
