"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"24","Chuck Person","SAN","80","2131","308","705","0.437","190","463","0.41","67","104","0.644","76","337","413","100","49","26","91","197","873","936","1.1","0.54"
"25","Reggie Miller","IND","76","2621","504","1066","0.473","168","410","0.41","430","498","0.863","38","176","214","253","77","13","189","175","1606","1344","1.34","0.41"
"26","Detlef Schrempf","SEA","63","2200","360","740","0.486","73","179","0.408","287","370","0.776","73","255","328","276","56","8","146","179","1080","1139","1.89","0.38"
"27","Sarunas Marciulionis","SAC","53","1039","176","389","0.452","64","157","0.408","155","200","0.775","20","57","77","118","52","4","96","112","571","468","1.23","0.54"
"28","Dana Barros","BOS","80","2328","379","806","0.47","150","368","0.408","130","147","0.884","21","171","192","306","58","3","120","116","1038","1033","2.55","0.48"
"29","Joe Dumars","DET","67","2193","255","598","0.426","121","298","0.406","162","197","0.822","28","110","138","265","43","3","97","106","793","767","2.73","0.44"
"30","Lindsey Hunter","DET","80","2138","239","628","0.381","117","289","0.405","84","120","0.7","44","150","194","188","84","18","80","185","679","658","2.35","1.05"
"31","Dell Curry","CHH","82","2371","441","974","0.453","164","406","0.404","146","171","0.854","68","196","264","176","108","25","130","173","1192","1077","1.35","0.83"
"32","Toni Kukoc","CHI","81","2103","386","787","0.49","87","216","0.403","206","267","0.772","115","208","323","287","64","28","114","150","1065","1191","2.52","0.56"
"33","Lee Mayberry","MIL","82","1705","153","364","0.42","75","189","0.397","41","68","0.603","21","69","90","302","64","10","89","144","422","561","3.39","0.72"
"34","Terry Mills","DET","82","1656","283","675","0.419","82","207","0.396","121","157","0.771","108","244","352","98","42","20","98","197","769","755","1","0.43"
"35","Damon Stoudamire","TOR","70","2865","481","1129","0.426","133","337","0.395","236","296","0.797","59","222","281","653","98","19","267","166","1331","1407","2.45","0.37"
"36","Danny Ferry","CLE","82","2680","422","919","0.459","143","363","0.394","103","134","0.769","71","238","309","191","57","37","122","233","1090","1034","1.57","0.47"
"37","Chris Mullin","GOS","55","1617","269","539","0.499","59","150","0.393","137","160","0.856","44","115","159","194","75","32","122","127","734","779","1.59","0.62"
"38","Mahmoud Abdul-Rauf","DEN","57","2029","414","955","0.434","121","309","0.392","146","157","0.93","26","112","138","389","64","3","115","117","1095","1022","3.38","0.56"
"39","Nick Anderson","ORL","77","2717","400","904","0.442","168","430","0.391","166","240","0.692","92","323","415","279","121","46","141","135","1134","1276","1.98","0.86"
"40","Walt Williams","MIA","73","2169","359","808","0.444","114","293","0.389","163","232","0.703","99","220","319","230","85","58","151","238","995","1018","1.52","0.56"
"41","Terrell Brandon","CLE","75","2570","510","1096","0.465","91","235","0.387","338","381","0.887","47","201","248","487","132","33","142","146","1449","1578","3.43","0.93"
"42","Hersey Hawkins","SEA","82","2823","443","936","0.473","146","380","0.384","249","285","0.874","86","211","297","218","149","14","164","172","1281","1266","1.33","0.91"
"43","Pooh Richardson","LAC","63","2013","281","664","0.423","94","245","0.384","78","105","0.743","35","123","158","340","77","13","95","134","734","817","3.58","0.81"
"44","Kenny Smith","HOU","68","1617","201","464","0.433","91","238","0.382","87","106","0.821","21","75","96","245","47","3","100","116","580","589","2.45","0.47"
"45","Vinny Del Negro","SAN","82","2766","478","962","0.497","57","150","0.38","178","214","0.832","36","236","272","315","85","6","100","166","1191","1249","3.15","0.85"
"46","George McCloud","DAL","79","2846","530","1281","0.414","257","678","0.379","180","224","0.804","116","263","379","212","113","38","166","212","1497","1278","1.28","0.68"
"47","Clifford Robinson","POR","78","2980","553","1306","0.423","178","471","0.378","360","542","0.664","123","320","443","190","86","68","194","248","1644","1302","0.98","0.44"
"48","Johnny Newman","MIL","82","2690","321","649","0.495","61","162","0.377","186","232","0.802","66","134","200","154","90","15","108","257","889","866","1.43","0.83"
"49","Chris Mills","CLE","80","3060","454","971","0.468","79","210","0.376","218","263","0.829","112","331","443","188","73","52","121","241","1205","1278","1.55","0.6"
"50","Scottie Pippen","CHI","77","2825","563","1216","0.463","150","401","0.374","220","324","0.679","152","344","496","452","133","57","207","198","1496","1670","2.18","0.64"
"51","Wesley Person","PHX","82","2609","390","877","0.445","117","313","0.374","148","192","0.771","56","265","321","138","55","22","89","148","1045","961","1.55","0.62"
"52","Derek Harper","NYK","82","2893","436","939","0.464","121","325","0.372","156","206","0.757","32","170","202","352","131","5","178","201","1149","1108","1.98","0.74"
"53","Craig Ehlo","ATL","79","1758","253","591","0.428","82","221","0.371","81","103","0.786","65","191","256","138","85","9","104","138","669","693","1.33","0.82"
"54","Rex Chapman","MIA","56","1865","289","679","0.426","125","337","0.371","83","113","0.735","22","123","145","166","45","10","79","117","786","653","2.1","0.57"
"55","Isaiah Rider","MIN","75","2594","560","1206","0.464","102","275","0.371","248","296","0.838","99","210","309","213","48","23","201","204","1470","1168","1.06","0.24"
"56","Mookie Blaylock","ATL","81","2893","455","1123","0.405","231","623","0.371","127","170","0.747","110","222","332","478","212","17","188","151","1268","1408","2.54","1.13"
"57","Chris Childs","NJN","78","2408","324","778","0.416","95","259","0.367","259","304","0.852","51","194","245","548","111","8","230","246","1002","1185","2.38","0.48"
"58","Trevor Ruffin","PHL","61","1551","263","648","0.406","104","284","0.366","148","182","0.813","21","111","132","269","43","2","149","132","778","656","1.81","0.29"
"59","Larry Johnson","CHH","81","3274","583","1225","0.476","67","183","0.366","427","564","0.757","249","434","683","355","55","43","182","173","1660","1835","1.95","0.3"
"60","Robert Horry","HOU","71","2634","300","732","0.41","142","388","0.366","111","143","0.776","97","315","412","281","116","109","160","197","853","1147","1.76","0.73"
"61","Eddie Jones","LAL","70","2184","337","685","0.492","83","227","0.366","136","184","0.739","45","188","233","246","129","45","99","162","893","1051","2.49","1.3"
"62","Tim Hardaway","MIA","80","2534","419","992","0.422","138","379","0.364","241","305","0.79","35","194","229","640","132","17","235","201","1217","1363","2.72","0.56"
"63","Rick Fox","BOS","81","2588","421","928","0.454","99","272","0.364","196","254","0.772","158","292","450","369","113","41","216","290","1137","1329","1.71","0.52"
"64","Jim Jackson","DAL","82","2820","569","1308","0.435","121","333","0.363","345","418","0.825","173","237","410","235","47","22","191","165","1604","1315","1.23","0.25"
"65","John Starks","NYK","81","2491","375","846","0.443","143","396","0.361","131","174","0.753","31","206","237","315","103","11","156","226","1024","1020","2.02","0.66"
"66","Kenny Anderson","CHH","69","2344","349","834","0.418","92","256","0.359","260","338","0.769","63","140","203","575","111","14","146","178","1050","1244","3.94","0.76"
"67","James Robinson","POR","76","1627","229","574","0.399","102","284","0.359","89","135","0.659","44","113","157","150","34","16","111","146","649","504","1.35","0.31"
"68","Tony Dumas","DAL","67","1284","274","655","0.418","74","207","0.357","154","257","0.599","58","57","115","99","42","13","77","128","776","484","1.29","0.55"
"69","Nick Van Exel","LAL","74","2513","396","950","0.417","144","403","0.357","163","204","0.799","29","152","181","509","70","10","156","115","1099","1118","3.26","0.45"
"70","Sam Perkins","SEA","82","2169","325","797","0.408","129","363","0.355","191","241","0.793","101","266","367","120","83","48","82","174","970","984","1.46","1.01"
"71","Sedale Threatt","LAL","82","1687","241","526","0.458","60","169","0.355","54","71","0.761","20","75","95","269","68","11","74","178","596","663","3.64","0.92"
"72","Dan Majerle","CLE","82","2367","303","748","0.405","146","414","0.353","120","169","0.71","70","235","305","214","81","34","93","131","872","919","2.3","0.87"
"73","Sam Cassell","HOU","61","1682","289","658","0.439","73","210","0.348","235","285","0.825","51","137","188","278","53","4","157","166","886","833","1.77","0.34"
"74","Bimbo Coles","GOS","81","2615","318","777","0.409","88","254","0.346","168","211","0.796","49","211","260","422","94","17","171","253","892","1012","2.47","0.55"
"75","Blue Edwards","VAN","82","2773","401","956","0.419","84","245","0.343","157","208","0.755","98","248","346","212","118","46","170","243","1043","989","1.25","0.69"
"76","Glenn Robinson","MIL","82","3249","627","1382","0.454","90","263","0.342","316","389","0.812","136","368","504","293","95","42","282","236","1660","1484","1.04","0.34"
"77","Jason Kidd","DAL","81","3034","493","1293","0.381","133","396","0.336","229","331","0.692","203","350","553","783","175","26","328","155","1348","1655","2.39","0.53"
"78","Byron Scott","VAN","80","1894","271","676","0.401","74","221","0.335","203","243","0.835","40","152","192","123","63","22","100","126","819","674","1.23","0.63"
"79","David Benoit","UTH","81","1961","255","581","0.439","64","192","0.333","87","112","0.777","90","293","383","82","43","49","71","166","661","796","1.16","0.61"
"80","Greg Anthony","VAN","69","2096","324","781","0.415","90","271","0.332","229","297","0.771","29","145","174","476","116","11","160","137","967","1059","2.98","0.73"
"81","Clyde Drexler","HOU","52","1997","331","764","0.433","78","235","0.332","265","338","0.784","97","276","373","302","105","24","134","153","1005","1169","2.25","0.78"
"82","Todd Day","BOS","79","1807","299","817","0.366","100","302","0.331","224","287","0.78","70","154","224","107","81","51","109","225","922","695","0.98","0.74"
"83","Steven Smith","ATL","80","2856","494","1143","0.432","140","423","0.331","318","385","0.826","124","202","326","224","68","17","151","207","1446","1214","1.48","0.45"
"84","Michael Finley","PHX","82","3212","465","976","0.476","61","186","0.328","242","323","0.749","139","235","374","289","85","31","133","199","1233","1287","2.17","0.64"
"85","Gary Payton","SEA","81","3162","618","1276","0.484","98","299","0.328","229","306","0.748","104","235","339","608","231","19","260","221","1563","1765","2.34","0.89"
"86","Latrell Sprewell","GOS","78","3064","515","1202","0.428","91","282","0.323","352","446","0.789","124","256","380","328","127","45","222","150","1473","1350","1.48","0.57"
"87","Chris Morris","UTH","66","1424","265","606","0.437","63","197","0.32","98","127","0.772","100","129","229","77","63","20","71","140","691","639","1.09","0.89"
"88","Jerry Stackhouse","PHL","72","2701","452","1091","0.414","93","292","0.318","387","518","0.747","90","175","265","278","76","79","252","179","1384","1060","1.1","0.3"
"89","Vernon Maxwell","PHL","75","2467","410","1052","0.39","146","460","0.317","251","332","0.756","39","190","229","330","96","12","215","182","1217","946","1.54","0.45"
"90","Anfernee Hardaway","ORL","82","3015","623","1215","0.513","89","283","0.314","445","580","0.767","129","225","354","582","166","41","229","160","1780","1967","2.54","0.73"
"91","Terry Porter","MIN","82","2072","269","608","0.442","71","226","0.314","164","209","0.785","36","176","212","452","89","15","173","154","773","984","2.61","0.51"
"92","Dee Brown","BOS","65","1591","246","616","0.399","68","220","0.309","135","158","0.854","36","100","136","146","80","12","74","119","695","602","1.97","1.08"
