"RANK","PLAYER","TEAM","GP","MIN","FGM","FGA","FG_PCT","FG3M","FG3A","FG3_PCT","FTM","FTA","FT_PCT","OREB","DREB","REB","AST","STL","BLK","TOV","PF","PTS","EFF","AST_TOV","STL_TOV"
"1","Larry Smith","GOS","77","2441","314","586","0.536","0","1","0","112","227","0.493","384","472","856","95","62","50","135","286","740","1281","0.7","0.46"
"2","Charles Barkley","PHL","80","2952","595","1041","0.572","17","75","0.227","396","578","0.685","354","672","1026","312","173","125","350","333","1603","2261","0.89","0.49"
"3","Moses Malone","PHL","74","2706","571","1246","0.458","0","1","0","617","784","0.787","339","533","872","90","67","71","261","194","1759","1756","0.35","0.26"
"4","Hakeem Olajuwon","HOU","68","2467","625","1188","0.526","0","0","0","347","538","0.645","333","448","781","137","134","231","195","271","1597","1931","0.7","0.69"
"5","Buck Williams","NJN","82","3070","500","956","0.523","0","2","0","301","445","0.676","329","657","986","131","73","96","244","294","1301","1743","0.54","0.3"
"6","Xavier McDaniel","SEA","82","2706","576","1176","0.49","2","10","0.2","250","364","0.687","307","348","655","193","101","37","248","305","1404","1428","0.78","0.41"
"7","Bill Laimbeer","DET","82","2891","545","1107","0.492","4","14","0.286","266","319","0.834","305","770","1075","146","59","65","133","291","1360","1957","1.1","0.44"
"9","Dominique Wilkins","ATL","78","3049","888","1897","0.468","13","70","0.186","577","705","0.818","261","357","618","206","138","49","251","170","2366","1989","0.82","0.55"
"10","Ralph Sampson","HOU","79","2864","624","1280","0.488","2","15","0.133","241","376","0.641","258","621","879","283","99","129","285","308","1491","1805","0.99","0.35"
"11","Charles Oakley","CHI","77","1772","281","541","0.519","0","3","0","178","269","0.662","255","409","664","133","68","30","175","250","740","1109","0.76","0.39"
"12","LaSalle Thompson","SAC","80","2377","411","794","0.518","0","1","0","202","276","0.732","252","518","770","168","71","109","184","295","1024","1501","0.91","0.39"
"13","Robert Parish","BOS","81","2567","530","966","0.549","0","0","0","245","335","0.731","246","524","770","145","65","116","187","215","1305","1688","0.78","0.35"
"14","Kevin Willis","ATL","82","2300","419","811","0.517","0","6","0","172","263","0.654","243","461","704","45","66","44","177","294","1010","1209","0.25","0.37"
"15","Cedric Maxwell","LAC","76","2458","314","661","0.475","0","3","0","447","562","0.795","241","383","624","215","61","29","206","252","1075","1336","1.04","0.3"
"16","Terry Cummings","MIL","82","2669","681","1438","0.474","0","2","0","265","404","0.656","222","472","694","193","121","51","191","283","1627","1599","1.01","0.63"
"17","Dan Roundfield","WAS","79","2321","322","660","0.488","0","6","0","273","362","0.754","210","432","642","167","36","51","187","194","917","1199","0.89","0.19"
"18","Sidney Green","CHI","80","2307","407","875","0.465","0","8","0","262","335","0.782","208","450","658","139","70","37","220","292","1076","1219","0.63","0.32"
"19","Mike Gminski","NJN","81","2525","491","949","0.517","0","1","0","351","393","0.893","206","462","668","133","56","71","140","163","1333","1621","0.95","0.4"
"20","Alton Lister","MIL","81","1812","318","577","0.551","0","2","0","160","266","0.602","199","393","592","101","49","142","161","300","796","1154","0.63","0.3"
"21","Earl Cureton","DET","80","2017","285","564","0.505","0","2","0","117","211","0.555","198","306","504","137","58","58","150","239","687","921","0.91","0.39"
"23","Sam Perkins","DAL","80","2626","458","910","0.503","11","33","0.333","307","377","0.814","195","490","685","153","75","94","145","212","1234","1574","1.06","0.52"
"24","Cliff Levingston","ATL","81","1945","294","551","0.534","0","1","0","164","242","0.678","193","341","534","72","76","39","113","260","752","1025","0.64","0.67"
"24","Joe Barry Carroll","GOS","79","2801","650","1404","0.463","0","2","0","377","501","0.752","193","477","670","176","101","144","275","277","1677","1615","0.64","0.37"
"26","Alex English","DEN","81","3024","951","1888","0.504","1","5","0.2","511","593","0.862","192","213","405","320","73","29","249","235","2414","1973","1.29","0.29"
"27","Wayman Tisdale","IND","81","2277","516","1002","0.515","0","2","0","160","234","0.684","191","393","584","79","32","44","188","290","1192","1183","0.42","0.17"
